FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20
3252,0,0.055479348,3.711645917,18.58452512,25.5579882,27.50653774,37.8624815,51.66225824,55.01346793,62.61496275,82.80279386,97.20894204,96.63651,99.28032488,99.80222767,99.51284913,99.69120823,88.26093583,6.412437128,0.083730595
3253,0.001222344,0.030558611,3.494682802,16.77671087,22.9203572,25.394938,35.4365113,48.85886578,52.06993618,61.60668786,81.74132484,97.75911717,97.06364118,99.56038927,99.95037581,99.80647431,99.91911452,95.30254534,14.38500229,0.122234446
3254,0,0.040337367,3.350774434,16.44078647,23.33941495,24.43349754,35.47526026,49.13611104,52.6110801,61.29789609,82.16831976,96.93025614,96.35416667,99.22315363,99.80876533,99.6726014,99.74944794,91.84209724,8.128078818,0.072296834
3255,0,0.0347508,4.357657988,20.54088742,26.53469562,29.79446237,38.37025892,50.1850324,54.51843044,61.48838846,82.78528696,96.42195244,94.81259334,98.59489139,98.26251547,96.74524982,95.94506055,69.53658092,4.535284255,0.053783156
3256,0,0.097787557,4.601877267,19.43301326,25.18867238,27.78994101,36.36363636,49.03297823,51.99713655,59.38320766,81.57732296,96.46760509,95.16411957,98.8576143,99.7712446,97.46232619,96.56449553,68.7065996,3.23426307,0.070895978
3257,0,0.16582838,5.386872021,21.3686938,26.96953111,29.61185663,38.23557961,50.60848358,52.23676867,59.66718435,79.40223002,96.03559333,94.39707087,98.60330161,99.7567279,98.58147444,98.0004368,72.33165676,2.703886152,0.08495294
3258,0,0.239579514,6.451573375,23.21902149,30.57045551,31.7198808,40.58761436,51.4863258,52.14516246,58.48843699,76.70144394,93.96072418,90.88500265,97.44303127,99.45837015,97.21420078,95.41301657,58.10272824,2.405121171,0.07395184
3259,0,0.308030803,6.916601314,24.0911869,29.69956821,32.36368269,40.70998899,51.53546555,52.53039385,60.59173967,80.85952828,95.00208272,92.32686947,97.13891699,97.48841273,83.83241525,79.70990695,28.49504649,0.909617436,0.055754338
3260,0,0.679164761,7.799168806,24.25240055,30.74753088,32.53299276,40.74716688,51.98678302,52.76759931,59.98386275,78.48125779,94.3464796,93.50520306,97.60428681,97.60472519,80.15300056,74.83377418,29.78875171,0.609053498,0.092287006
3261,0.000611172,0.684512896,7.486398392,22.68861454,29.3218999,31.98937125,40.37831542,52.58802689,52.59619225,59.30695586,80.67902613,94.80398446,94.8907872,98.68658766,99.43458953,95.83217342,94.49877454,65.7951712,1.255245393,0.113678034
3262,0,0.441877521,6.884855152,23.35533553,29.37906708,31.58365262,39.03334223,49.98968672,49.74459463,57.03305103,75.81029768,93.10228254,91.86358819,98.48495771,99.56911681,98.07748307,98.58906526,63.53299802,0.732205456,0.110622173
3263,0,0.413351623,6.104180963,23.62322817,29.02876604,31.83042539,37.49894095,49.55774224,50.29787182,55.6255915,74.20994662,93.37695972,90.33157489,98.01994508,98.18448094,92.67271712,92.15098644,44.09023015,1.146776406,0.080063562
3264,0,0.247524752,5.940594059,21.70156988,27.81006576,29.76950678,37.88796137,49.85258075,49.55470892,58.4799437,75.90869851,93.11013046,89.962995,97.81158164,97.82632435,87.49894095,86.89727972,30.85749124,0.618808109,0.047060262
3265,0,0.181069959,6.75056367,21.54061881,27.1167062,29.21267199,36.99859254,48.04047659,48.750273,56.34266786,74.68984883,92.81009846,88.87122417,97.71782488,97.92849276,88.56742459,88.91321535,29.42966011,0.948123822,0.035535732
3266,0,0.102065762,6.871409363,21.46681335,27.82338989,30.14291796,37.89290858,50.77167609,50.28877187,56.66477046,74.42242332,93.21661563,87.76492215,96.90526088,97.37739329,86.11347036,86.61457449,24.64088062,0.613930803,0.02750275
3267,0,0.129568512,7.573399667,21.52232891,28.45798248,30.66259798,38.27683273,51.42990609,49.87866728,57.53112184,74.66080052,94.01867805,90.12140483,98.64174837,99.70649109,96.36472568,97.01946177,37.50586801,0.552354824,0.023835717
3268,0,0.076207895,7.349156945,21.19372047,28.50817977,29.76403333,38.1057536,50.39311801,49.86956733,57.64335461,74.89450585,93.59187197,88.77895521,98.08498338,99.52983572,96.13009294,97.17934683,36.75842097,0.580399329,0.047671434
3269,0.002444689,0.080063562,7.379904657,21.24067962,28.82199112,30.10143415,37.66288917,50.52537067,49.671795,57.70159431,74.51237255,92.24685932,88.49062967,97.3183391,98.88345578,93.06280182,94.16814288,23.02880658,0.383141762,0.055005501
3270,0,0.06845129,8.631506715,22.03566529,29.12303108,30.79424398,38.04843805,50.13953263,48.85825912,56.98512461,74.10041031,91.80172111,87.53312136,96.69027316,98.32318183,88.53102478,89.63090587,25.12056089,0.381649139,0.081487109
3271,0,0.117055327,7.318787434,20.74744704,28.47072242,30.40138661,38.14458007,49.19313742,48.23460894,58.58982583,72.3372915,91.22180031,88.30918397,96.26812642,98.8786144,95.51748345,97.038875,44.72115794,1.218716659,0.132013201
3272,0,0.061117223,7.689197138,20.67412297,28.13355227,30.56189182,37.32194424,48.28981533,47.43866631,59.53007838,71.25730746,90.42976414,87.83061136,97.19338716,98.73207309,95.69329515,98.13294411,49.10470965,1.22605364,0.13995844
3273,0,0.109129706,6.543821049,19.7732053,27.17630603,30.21164021,36.67045908,48.81700599,48.13450945,58.15477202,71.67444416,90.43278257,88.01542676,96.85286891,98.75636945,94.66075372,96.70157005,38.85871056,0.588934614,0.100843418
3274,0,0.083119423,6.673978041,19.36716964,26.80057754,28.98456648,36.9476328,50.25843869,48.79577277,61.70557403,75.51833069,91.94863839,88.94409115,96.66714725,98.75757979,96.4022464,98.11570288,53.42539247,0.929126658,0.178462291
3275,0,0.116733896,7.118174689,21.43880506,27.43477468,29.7470048,37.22366473,50.66672329,50.11405276,63.08998034,75.97208555,93.18030525,90.51206267,97.86939346,99.02387828,95.81948118,97.25475886,50.48986435,1.675354367,0.114900379
3276,0,0.121322969,7.69343601,20.51338467,27.77656145,31.08786915,37.92800116,50.35065156,48.77817952,61.09221626,72.52745263,90.35249232,87.46446982,96.26571759,98.77936602,92.97483559,94.43992817,25.7741198,0.713981634,0.09496618
3277,0,0.19740863,7.100406823,21.50830666,28.66873442,30.40199477,38.79522155,51.16600743,50.83234245,62.54944308,75.75555851,92.12129261,89.85462735,97.3321559,99.21922396,95.27359872,96.75374311,44.07650672,1.408321902,0.161349468
3278,0,0.212687935,7.056594548,23.23304374,28.78497416,30.76027081,38.61838433,51.50755903,52.69120442,65.10349681,78.15742926,94.1466595,90.99084487,97.31175025,99.35488556,97.64614526,98.49966551,51.67931718,1.938119189,0.10145459
3279,0,0.28166438,8.880869523,23.49223811,30.15447303,32.51839689,41.04867869,53.00952542,53.53624208,66.53886287,80.47772358,94.14555621,93.72982608,98.68800461,99.70637482,98.73207309,98.63258026,56.11339735,2.206980643,0.116733896
3280,0,0.433932282,8.619361936,24.77793019,30.3746275,33.20512509,41.24193607,53.78436749,54.6191366,66.80943483,79.15894452,94.31388055,92.95283064,98.5420581,99.75490493,98.28071538,98.04472324,45.89666209,0.926838168,0.130790857
3281,0,0.335924402,9.002181159,23.6457857,30.47679864,33.02803625,40.81875318,52.64869325,53.45858914,65.50271723,78.86251679,93.31115793,93.23059691,98.98476547,99.69424155,98.99783348,99.15161467,66.97149825,1.415028197,0.149495148
3282,0,0.338589414,9.798313165,23.37204694,29.68465626,33.21968502,40.96617244,52.03899634,53.06971778,62.64165595,78.3469867,93.12763735,92.94996869,98.7088693,99.75672045,98.60770705,98.37171492,58.36404549,2.092973632,0.084341768
3283,0,0.485881922,8.329452995,22.18127368,28.4491881,32.07808794,39.06633907,50.81474921,53.43128928,61.92154626,78.68927672,93.37394129,93.49168589,98.73958183,99.68046865,98.3286418,97.94341042,47.28303612,0.540771224,0.115511551
3284,0,0.426764213,8.582491913,22.59228776,27.99610777,30.10871412,39.11160183,51.58521197,51.67742483,60.11004878,77.31266869,92.02563513,92.02738835,98.27169839,99.53772234,98.71521768,98.35188226,50.44048163,0.71641428,0.10145459
3285,0,0.163182985,9.674856375,23.05928974,28.74978767,31.17314359,39.15588828,50.79715596,51.46691257,58.76446893,75.40582799,90.99964383,90.36728662,97.33222527,99.37243558,97.84695091,97.39983984,44.04511507,0.941929584,0.133846718
3286,0,0.418652976,11.97492893,24.24336878,30.40077845,32.61241476,40.76112014,53.35666966,53.48285569,60.32909309,76.3322884,90.10196258,89.79922436,97.04200308,97.67951176,90.78720668,87.05015895,23.37814358,0.404816339,0.066006601
3287,0,0.286541686,10.00122234,22.80871818,29.91120842,33.00917275,40.01343484,52.62746002,53.01997137,59.72178408,74.3101377,88.89881617,86.37062668,93.85026738,93.2710812,79.36737121,72.85714286,21.28699893,0.540161561,0.081487109
3288,0,0.226133724,9.897926674,23.38363054,29.89053093,34.06434349,40.5718411,53.01390473,52.79368585,61.24208304,77.01310805,91.21576345,90.7320422,97.26236932,97.61945206,86.17300686,81.43488073,30.27306453,1.418232683,0.070895978
3289,0.000612685,0.173754001,9.808703093,23.41655235,29.78414909,33.57882987,40.51602805,53.95180664,53.85777379,62.20000485,77.09494171,92.54124254,90.23341523,97.61449923,98.12396364,90.11017011,87.78725521,28.55967078,0.677945435,0.107566312
3290,0,0.216966141,9.61731693,23.34494561,28.44979627,32.55306209,40.10057976,52.23858866,53.54352205,60.70275911,76.11455548,90.77386522,89.48481353,96.66196946,98.25766216,94.18876944,92.77625737,34.37768633,0.647462277,0.098398729
3291,0,0.153404229,8.794768366,22.79652492,29.05795779,32.11313063,40.06103036,51.57065204,53.3609163,60.91005919,76.96772007,90.46538162,90.89644457,97.67397155,98.54334854,95.34198327,92.83894295,35.87197074,0.791826309,0.103288107
3292,0,0.195701875,9.733727086,23.07696997,29.98053883,32.69658821,40.57366109,51.97832998,53.42036934,60.82348516,75.99321457,91.13064371,90.80642061,97.31476129,97.48429576,90.50874809,84.43543886,30.11857948,1.187623838,0.110895991
3293,0,0.152793057,8.711768454,21.8860775,28.76859424,31.26076828,38.55165134,51.4663059,53.09580431,60.11368876,75.47596858,90.13870566,90.78864961,97.72563437,97.54665243,89.62241258,84.03758438,24.60074196,1.0492303,0.137513751
3294,0,0.155237746,9.65713238,22.63679317,28.53554704,31.50702427,38.25964343,49.63964183,53.38700284,59.10844718,75.72034845,90.92720149,90.55291234,98.14038638,99.07529563,94.33013399,89.97427746,32.97363207,0.94314891,0.132013201
3295,0,0.163389727,8.787741398,22.20576132,29.04579456,31.51981363,39.41432697,50.57208377,53.32724126,58.89065495,76.08719333,90.36577341,90.34422123,97.77063159,98.94865199,94.67531365,89.4671067,25.89971041,1.010156298,0.15646009
3296,0,0.251191786,10.62033981,23.93110806,30.92164333,34.67737031,40.58882768,53.29721663,53.86323376,60.19111364,75.35209992,90.22149243,90.79346726,96.83114667,98.4792002,93.38433352,88.04171988,25.63023929,0.868160341,0.127734996
3297,0.000612685,0.128029264,9.881996863,23.5784134,30.14778325,33.72928244,41.30668958,53.35666966,55.08020093,60.53349996,76.00973118,90.94229364,92.4770521,97.51409163,98.68960664,94.60858065,91.47455653,40.41335162,1.971650663,0.114289207
3298,0,0.164405329,8.434787923,24.15424478,28.99835796,32.99823633,40.76294013,52.06303482,53.33786309,58.89732825,75.46861134,90.71604072,91.40290023,97.72443291,98.7170332,93.46776243,89.17772817,35.15416895,1.187623838,0.131114597
3299,0,0.155848918,8.717895304,22.11553117,27.96995682,32.10645733,39.09946856,52.50855396,53.83229392,60.52985998,78.54137363,93.45121311,94.42401961,98.70344944,98.77271955,93.63185227,90.63311413,43.37875324,1.884692574,0.183351669
3300,0,0.23532998,9.4762254,24.31915414,28.81348734,33.52794502,41.8949744,51.64041836,53.5125822,58.44354389,74.9730698,90.16716068,90.80009154,96.61198632,98.07978601,93.77987818,89.98662045,35.98536808,1.142508764,0.126512651
3301,0,0.121012101,8.83920694,22.58192349,29.25500213,32.96609964,41.33755341,50.93972191,53.38214953,58.83613125,77.23922269,91.09261149,92.23514959,97.66616205,98.14332918,92.69132545,88.32597248,35.61713153,1.958847737,0.133846718
3302,0,0.240816949,9.122267425,22.37768633,29.49218512,33.18980721,40.60702759,52.83372564,53.84624718,60.05787571,78.04613839,90.42737319,92.49146963,98.14339741,98.37292824,94.4993812,92.98575554,41.74058832,1.996037189,0.198019802
3303,0.004288795,0.484659577,9.904657132,23.75932038,29.47475066,33.61098304,40.5469679,51.62585843,53.94937999,60.39821398,74.54316054,88.45269214,90.57908176,97.58566417,98.93186962,97.33310685,96.00133796,43.20499924,1.376877699,0.131114597
3304,0,0.281139225,10.79918635,25.39795763,30.30955422,34.33230605,42.02260926,52.76213934,55.07656095,62.68533573,78.03161424,90.40199458,91.87872453,96.91610059,97.6637385,91.09064281,85.71853236,31.12266618,0.861454047,0.161960641
3305,0,0.203627496,9.798924337,23.83965859,29.66672748,34.04488232,41.20277124,52.91805188,55.68140455,63.19675314,78.94825806,90.85234441,92.68138459,97.69740004,97.88068409,94.15054964,88.39816545,33.10044201,0.840725499,0.12895734
3306,0,0.127734996,8.576977747,23.87319006,29.42893633,34.13392705,42.1115533,55.13055401,56.61505982,63.75800341,79.65396712,91.8134127,92.67649462,97.73209038,98.54886069,94.05651678,90.04378763,40.24081695,1.62780064,0.198019802
3307,0,0.109399829,7.746607994,22.04314876,28.72309447,32.00693304,40.63918374,52.58802689,55.21366692,62.97956757,77.72237083,90.24884715,90.67483259,97.03353086,97.61682865,91.64563566,86.06069063,29.87288523,0.863589369,0.125290307
3308,0,0.14266118,8.651725321,22.44535894,29.63449492,32.79623383,41.85432794,51.94496348,54.85088209,60.8228785,75.63221028,88.24019463,87.3422219,95.63268935,96.33211192,85.24104041,78.18195054,18.00457247,0.568206066,0.11245569
3309,0,0.190074563,8.888277717,24.29690596,30.21042389,34.77954145,42.0599869,51.80239753,55.19668034,62.64650926,75.96857942,89.38719823,90.22911861,96.99860288,98.54153302,95.08420491,92.68989844,44.85130451,2.411217802,0.185030879
3310,0.00122537,0.164609053,8.303720224,24.11624496,29.90755945,34.19944672,41.32531729,52.32109491,54.65492975,61.30578272,74.72547374,89.32200013,89.87630679,97.53640427,98.83459924,96.19197263,93.83569123,34.9208962,2.12187557,0.189463391
3311,0,0.227967241,8.788966768,23.72748057,29.31337815,34.12455148,41.11242904,53.59751511,54.16777888,60.06947386,74.82480241,90.3686714,90.51566705,97.51890928,98.20384648,93.41813825,89.538693,34.55875629,2.608139003,0.215743797
3312,0,0.048282606,7.230167461,20.23898796,27.3885544,30.62195152,40.76415346,52.3095683,54.95213081,61.09709044,77.74511165,92.52334756,92.72895891,98.39993737,98.86348507,95.97478706,94.68831722,46.40999848,3.579942082,0.148514851
3313,0,0.109739369,9.487427703,23.31534827,28.78428511,34.22307365,41.26829091,52.87315878,55.76573079,61.80385353,75.27180967,89.63470954,88.80418589,96.30791042,95.67448858,81.93173821,78.34453639,22.13504039,1.747904283,0.100232245
3314,0,0.081285906,7.697714216,22.67876788,26.8096775,31.35237448,40.61981821,51.56337208,54.17627217,61.63216773,75.71803779,89.79408267,87.5283037,94.01466975,91.68371237,73.40811473,62.53366983,11.22848629,1.058201058,0.095578865
3315,0,0.245691236,9.601999804,24.17802164,30.10703643,34.56607675,42.62964401,52.25921522,54.88182193,60.31874105,72.87517582,89.29845637,88.22385219,96.13490004,96.64939698,87.03416807,79.1874962,28.93766194,1.763145862,0.221244347
3316,0,0.137783874,9.602738052,24.06645328,30.04074682,33.86517508,42.60355748,52.58893018,57.05913757,61.53157188,75.37611503,89.84217088,89.81341311,97.18829792,98.43623292,94.7177801,92.45613822,45.97165066,2.387440939,0.140569613
3317,0,0.333700037,10.95725909,24.29898545,29.90695129,34.85738612,43.10526827,52.89014536,55.82457716,63.7888568,76.83596037,89.72828088,90.63809799,97.81934833,99.19313742,97.26576719,95.9408139,46.08870599,2.673372961,0.199242146
3318,0,0.406645328,9.851362612,24.30361225,29.94855493,33.36043097,42.66893405,53.5059089,55.99626295,64.0988619,78.05521599,92.07782721,92.49207036,98.14339741,98.9391317,96.39740502,96.37474913,51.61835086,2.952016055,0.221244347
3319,0.001222344,0.359980442,10.27197164,25.05166895,29.8181597,33.78033206,42.07212017,52.92472518,56.08847582,62.45783688,77.46137918,91.79168,91.60102616,98.180132,99.08818462,97.87425077,97.29367371,54.68190825,3.507392166,0.169294707
3320,0,0.305586114,10.06090089,24.55540314,30.68235723,35.16768182,41.7032687,51.51241234,56.13943556,60.96059113,75.09553333,91.3268417,90.95840542,97.78150231,98.54334854,95.38147007,93.25936082,49.33710393,4.324950465,0.147044407
3321,0,0.28166438,9.869820315,24.20975431,30.44541241,34.03636806,42.07586449,52.38236793,54.43713752,58.74656564,74.28256739,89.21642198,87.32114467,95.00891266,94.96496048,80.35729415,75.02767135,22.66544734,1.319920744,0.126512651
3322,0,0.300696736,9.696965984,23.87623838,29.79200876,33.21543838,40.43109515,50.70736975,54.11499915,56.85469194,74.49124353,89.91663095,88.95974852,96.30670896,97.22633405,86.98888592,83.99075445,34.15759793,1.318494192,0.171128224
3323,0,0.26341523,8.695147293,22.52583448,28.95578666,32.69310102,40.07983693,50.70918974,54.04219952,57.80290713,75.75918955,90.76480993,89.32622068,97.79291323,98.69645732,92.0332937,90.62462084,40.8523091,1.247980491,0.128346168
3324,0,0.321902149,10.3390599,24.36071385,30.43422733,33.12290944,40.01249727,52.70996627,54.91094178,58.56305661,76.17492409,91.71923767,91.71243436,98.06631498,98.79941275,90.87881288,89.69713556,37.48148148,1.617436366,0.211465591
3325,0,0.295807359,10.61422809,24.73830209,31.69635274,34.68053095,41.9118626,52.65293989,57.24598995,61.08435051,77.93357621,91.00591859,90.87250096,98.2128268,98.2280534,89.50811537,87.69140236,28.37803321,1.77157453,0.188094304
3326,0,0.27190977,11.04916185,24.18594726,30.93596059,33.82290336,42.49678468,53.07760441,56.66480623,60.83258511,79.01647459,91.37815501,91.57452907,98.35537409,99.14703099,94.15904293,92.69455701,35.80612711,1.441853376,0.209020902
3327,0,0.716905024,10.03823155,24.4285932,29.59192361,33.73413575,41.63774904,52.12210925,55.99504963,60.56329505,77.26397382,90.78654263,90.47128679,98.38103133,98.45438811,89.20866801,84.87015751,28.07254992,0.666361835,0.104510451
3328,0,0.447378071,9.240924092,25.07028481,30.51450465,33.9962294,42.68466855,53.46950909,57.2435633,61.88150647,79.69826073,93.41438825,93.31326894,98.63720673,98.88495232,92.72460997,91.25858429,41.82350251,1.318091754,0.163794157
3329,0,0.521262003,8.366214097,23.26230758,29.5724235,33.01887937,41.34291053,50.32638501,55.3539657,60.29204785,77.64007027,92.0742051,91.26559715,96.89743219,96.75324675,87.56218302,87.32376423,33.8600823,0.997384905,0.103899279
3330,0,0.808580858,9.34176751,23.6921201,30.24326461,33.34123943,40.87638623,49.91628042,55.04076779,62.26309787,77.85550889,91.73454691,92.65967416,98.66757978,99.15033708,92.36999199,89.44284016,36.02682518,1.66255144,0.165424958
3331,0,0.238357169,4.802225272,18.43906613,24.05826187,27.7427261,35.73062539,44.83304618,51.44628601,62.32376423,79.75840482,92.78595102,93.17820494,98.29515344,98.81336601,90.790477,87.34719942,26.87891504,0.716354214,0.081897079
3332,0,0.35299497,5.563500795,18.86785551,24.62750855,27.15197957,37.4275037,44.98289209,51.74597782,61.42082521,76.43395747,89.9534558,91.46001538,96.99694829,97.58172862,88.93566939,88.11303356,31.94452065,1.282121628,0.127123823
3333,0.001828989,0.225468091,5.69123579,21.98875443,29.11629325,31.82929431,41.24980332,53.64726152,56.99240457,65.3085491,79.5711744,93.34134224,92.34405279,98.54390911,98.75031772,96.50028443,96.29690446,20.15568935,0.130146567,0.078230045
3334,0,0.204131524,4.511507392,20.15523775,28.13595488,31.1366539,40.03979713,52.0863161,56.04904268,65.08893688,82.28543487,94.43763621,94.37599364,99.27193236,99.11258142,94.26114426,93.62768351,31.87678647,0.56923919,0.068891937
3335,0,0.148882463,5.302530253,22.22344457,27.88782198,31.63108922,40.96981242,52.64565993,57.51110194,66.82581475,83.23020362,95.53805933,93.86956758,98.25896927,97.17263166,78.03186255,72.79561043,11.99798588,0.346043909,0.111568358
3336,0,0.077810999,4.087181832,20.09729438,26.64112388,29.41868618,40.42192663,52.71299959,58.87609503,68.83298435,86.65290907,96.16840428,95.15645324,98.57107498,93.64560003,60.34664311,53.98771514,4.248616433,0.191099032,0.104862064
3337,0,0.185796357,4.372937294,19.77631096,25.7094955,29.43015265,40.41956854,52.2561819,57.54386178,68.21871436,84.09468213,94.71774656,89.30087112,94.2796406,87.86953136,44.93712252,39.01721097,3.389892355,0.124064952,0.065843621
3338,0,0.136628762,3.9189148,19.8392617,24.75659198,27.67383021,38.38117887,52.62200005,57.74042078,67.88868936,85.50792171,95.44881044,92.35190071,95.6721743,91.8422677,55.75343045,48.87364731,4.133673904,0.187313751,0.043286084
3339,0,0.130501912,4.423053416,20.31847368,26.37900626,30.59417381,40.4153219,54.46807736,58.52787013,67.87958941,86.01742238,96.21766863,94.95953172,99.02081226,98.29036094,78.01527457,71.89442316,8.894970504,0.291805188,0.039726195
3340,0,0.077007701,3.752476757,18.55885589,25.855205,28.99862826,40.00193655,53.9542333,56.97420466,68.552986,84.82226068,96.6060767,95.24476453,99.02685799,98.76302635,81.43147626,77.95232014,13.69421728,0.384966247,0.071940253
3341,0,0.143980982,4.902823616,21.40508495,28.25118122,31.10928663,42.67939042,55.68807785,58.92280812,69.29291584,84.94105005,96.12614625,95.68820157,98.88411138,98.70388593,87.5809694,85.02341422,24.31612236,0.492610837,0.048773053
3342,0,0.223077863,5.739518396,21.19178585,27.83539095,32.01219326,42.11276663,54.66827635,57.33395617,66.46302992,81.72098835,95.62206835,94.37847497,98.57952659,99.29497343,97.1804989,95.7037037,45.2545156,1.009548136,0.087791495
3343,0,0.308180571,5.532693187,21.45684247,28.58176732,31.49851,41.60988127,55.74551264,57.0136378,65.67436725,81.75161279,95.27193041,94.69335646,99.16208368,99.44279772,96.57290519,96.05546433,54.93948793,1.1447742,0.053650358
3344,0.000609663,0.167875698,4.92054761,20.34836817,26.94589239,30.3831733,40.03979713,52.33322818,54.66463637,63.37086559,80.09646904,94.23270113,94.08930932,98.71970901,99.45413394,97.60956658,97.77777778,63.42759837,1.645685094,0.067228945
3345,0,0.14545899,5.313214449,20.5017724,27.07270233,29.85647388,40.21754956,51.37712636,53.65463986,62.44145696,79.60869513,94.5378481,92.41045826,97.9752368,98.23180339,88.91270095,86.63191587,32.7537554,0.884266861,0.087791495
3346,0.000609663,0.19850995,4.674856375,19.49931379,24.97111233,29.56622466,39.12191512,51.31767332,53.68790798,62.31769163,77.80789501,94.64107842,93.14327697,98.11087826,96.97191049,84.52996212,78.66569361,22.02492174,0.484704738,0.065233958
3347,0,0.125600431,3.680536504,18.60286029,24.75659198,29.33223864,38.18581232,52.14394914,54.69982285,62.55429639,80.15940257,95.52185646,93.90095926,98.22154073,98.39508115,91.99840234,87.66891686,43.35948428,0.846902376,0.084133516
3348,0,0.078841217,6.084830705,21.73328444,27.69151044,30.89529035,38.76095028,52.12999587,54.04341285,61.20507656,78.64822607,93.44537103,91.96174784,97.57559659,98.16117212,86.19128398,80.7645176,34.53566867,0.940825883,0.056698674
3349,0,0.071684149,5.925316263,22.70059308,28.40481634,30.99860123,39.25416778,52.6110801,55.24885341,62.2958577,79.01104142,94.88617498,93.82248006,98.76908995,99.42266494,93.23477082,91.1238825,58.22599282,2.509274463,0.128029264
3350,0,0.083730595,4.162694047,21.11905635,26.66970747,30.42767871,40.08363491,53.27537674,55.72993763,64.04122886,81.54464361,95.57256609,95.40937997,99.10835562,99.63839202,99.28831653,99.42589552,86.59064648,3.938454053,0.110011001
3351,0,0.069233408,5.062339567,20.34836817,27.96342021,31.21024144,40.55728118,53.33786309,54.96008154,62.07078104,79.70467676,95.0594329,94.24445665,98.99130414,99.67381174,99.23271496,99.40984606,88.14518673,5.150573904,0.137174211
3352,0,0.044113322,5.170553269,21.13616917,27.72443225,31.09529891,40.50086146,53.67638137,54.97524813,62.21395812,78.46552329,94.59519828,93.90941086,98.6833606,99.58406027,99.09466116,99.65395609,90.69695311,5.930183057,0.126809938
3353,0.000611172,0.040337367,4.551399584,21.21666993,26.57643652,29.96616369,39.03273557,54.47717732,56.83467204,64.18925477,83.49522182,96.71572603,96.28860144,98.98648649,99.69559797,99.46321153,99.72450283,91.37079608,5.646171623,0.110958695
3354,0,0.055141653,5.594269166,19.3002078,26.6976829,29.90086967,38.55012648,53.35545633,54.75502924,63.41939868,82.28113918,96.73888765,95.88406812,99.13008832,99.76033662,99.6030065,99.49702789,91.07097245,5.72036733,0.140222527
3355,0,0.072296834,6.1465591,20.57694658,26.82639841,29.89544277,39.49743988,52.7311995,54.39285108,62.14661846,78.86434569,95.64863054,95.02938768,98.96286727,99.73558548,99.54965016,99.76464149,91.35620021,4.463830717,0.140569613
3356,0,0.066617773,5.101661332,19.65493579,25.40161561,29.39244663,37.84003494,50.90999539,54.59305006,63.5207115,82.91326842,96.72258812,96.32294792,99.28999855,99.81663258,99.68954624,99.62962963,85.76524546,4.842182084,0.132906569
3357,0,0.106607195,6.639163916,19.18530742,25.54460865,27.84453589,36.1832948,50.7364896,52.75789269,62.11980005,82.19459944,95.63186115,95.97184082,98.83186738,99.75792187,99.35670108,99.67261088,87.85683878,3.406920878,0.147538485
3358,0,0.165016502,6.306965402,21.60616062,26.73982625,28.77577084,38.33203912,51.03193477,52.95384503,60.6511927,79.76323431,94.83184323,94.02290385,98.16628125,99.23566648,95.75850141,94.89144317,71.24551481,3.378509549,0.179850633
3359,0.001833517,0.279384374,7.137269282,22.5901479,29.30285018,31.60920591,39.41493363,50.65519668,51.7047247,58.32463782,76.30021423,91.95527893,91.97942638,97.12102095,98.74916239,92.01776788,88.73319954,47.84163474,1.470534574,0.143880506
3360,0,0.404984805,7.867008923,23.78504558,29.67169639,32.4502828,40.42071628,51.44021937,52.44000097,59.48518528,76.834753,93.07270192,93.71958857,97.64622787,99.37062006,98.81083502,99.36351166,77.85379797,2.866873442,0.105732796
3361,0,0.394206087,6.115531169,22.76494316,28.35188226,30.45389422,39.39491373,51.90932087,52.23191536,60.28719454,79.32365863,94.7551751,95.16145585,98.19699379,99.64684363,99.0916353,99.44170772,77.52417442,2.588943623,0.148757811
3362,0,0.761567493,8.013690258,24.10524386,29.40283493,32.60110685,41.70266204,53.76798758,54.01229712,62.02418271,79.9026858,93.77216446,94.89449342,98.35616273,99.50254778,98.4400751,98.96004379,74.13550438,2.603800141,0.176192654
3363,0,0.59798059,8.259716507,23.54671111,29.21993599,32.83523853,40.73078696,52.05658958,53.62724162,60.86291829,79.4161148,93.98849374,94.44005095,98.70224503,99.62329987,97.70518391,97.35528121,68.59453871,2.512923432,0.124371285
3364,0.002438653,0.702848063,8.454345435,24.30204132,29.77594879,33.78702183,40.94842716,51.85760392,52.15668907,59.86253003,78.49154573,92.82760536,91.76934361,98.02775749,97.58887769,87.0178284,84.77528432,31.31545338,0.621541081,0.120713306
3365,0,0.324723066,6.987349489,23.26854908,28.79644834,32.33775339,38.92899609,49.44854279,50.76075615,58.223325,74.88062107,90.91512777,87.98357181,95.04554812,95.45212476,78.29989918,77.98333637,21.32579213,0.600255428,0.098155769
3366,0,0.297640875,6.216232734,21.32624374,27.17207743,31.25281275,38.41757868,48.89223228,49.75187459,57.4401223,73.6428995,90.65675012,86.71407615,93.35465144,94.0555029,85.99024461,88.87486664,31.86827221,0.925161979,0.088619973
3367,0,0.160523478,7.603109282,20.95076463,27.32022558,29.97713763,38.15555367,50.38765804,49.35268995,56.94920178,73.89661272,91.75451762,87.65175603,96.03197122,97.62953728,88.87752508,91.07279693,38.63840423,1.312412577,0.087181832
