FID,avEG200309,avEG200320,avEG200401,avEG200407,avEG200416,avEG200423,avEG200430,avEG200507,avEG200514,avEG200520,avEG200528,avEG200604,avEG200611,avEG200618,avEG200624,avEG200702,avEG200707,avEG200715,avEG200721,avEG200730,avEG200805
"4421",-0.019238065928221,-0.011763170361519,0.007498886901885,0.032350774854422,0.041940372437239,0.057716391980648,0.073654815554619,0.094564750790596,0.111366607248783,0.132370457053185,0.184627875685692,0.226431787014008,0.241771385073662,0.232339918613434,0.245025873184204,0.202948063611984,0.178932070732117,0.09645277261734,-0.01225296035409,-0.024987725540996,-0.013139925897121
"4422",-0.019007753580809,-0.009034207090735,0.010075549595058,0.028982918709517,0.041074957698584,0.060273353010416,0.07589914649725,0.098180182278156,0.106302663683891,0.132976457476616,0.184144675731659,0.235484570264816,0.252430528402328,0.246890187263489,0.248494893312454,0.210423901677132,0.188074320554733,0.116682887077332,-0.010934669524431,-0.025245752185583,-0.013598537072539
"4423",-0.016238264739513,-0.007980030961335,0.009437843225896,0.027431219816208,0.039899524301291,0.05513609573245,0.076690815389156,0.09538684040308,0.107308216392994,0.136446923017502,0.182508185505867,0.234455645084381,0.247750133275986,0.264400810003281,0.254210770130157,0.218413442373276,0.198632955551147,0.132700204849243,-0.011460672132671,-0.026301288977265,-0.012788888067007
"4424",-0.020135082304478,-0.00849633757025,0.008645595982671,0.021316634491086,0.029900098219514,0.04464527592063,0.073417991399765,0.100019335746765,0.11870215088129,0.152989357709885,0.220675006508827,0.268447279930115,0.277600765228271,0.283881723880768,0.278111785650253,0.242234095931053,0.228532671928406,0.157380431890488,0.00196228036657,-0.031385168433189,-0.015897296369076
"4425",-0.02015938423574,-0.009978876449168,-0.001500439597294,0.006202296353877,0.009280444122851,0.01361745968461,0.044992130249739,0.069752708077431,0.101823009550571,0.154757916927338,0.223691001534462,0.270205408334732,0.2906254529953,0.301293611526489,0.294271886348724,0.266983360052109,0.258888274431229,0.193483218550682,0.01725778542459,-0.032468412071466,-0.019894175231457
"4426",-0.018493818119168,-0.012438930571079,-0.005644267890602,0.000488121178932,0.001981309847906,0.010655852034688,0.037600867450237,0.063205502927303,0.092235662043095,0.146581441164017,0.212457031011581,0.264275014400482,0.283272504806519,0.286018431186676,0.306034058332443,0.276799589395523,0.26721328496933,0.192366778850555,0.015306701883674,-0.032515250146389,-0.021176772192121
"4427",-0.016329769045115,-0.011623283848166,-0.003845462342724,0.004381494596601,0.006069517694414,0.021577132865787,0.048126276582479,0.074134461581707,0.102661304175854,0.153127938508987,0.224391534924507,0.281351834535599,0.293321996927261,0.292404174804688,0.307742804288864,0.271567285060883,0.263370484113693,0.198810711503029,0.014635865576565,-0.030701547861099,-0.020083317533135
"4428",-0.016700729727745,-0.012599636800587,-0.002347937552258,0.003769167466089,0.004414501134306,0.014859839342535,0.041202057152987,0.067768186330795,0.095642283558846,0.140615329146385,0.209771737456322,0.262265235185623,0.289751917123795,0.289515733718872,0.294849306344986,0.257398754358292,0.258148282766342,0.214700490236282,0.02795878238976,-0.03114540502429,-0.019274683669209
"4429",-0.017077147960663,-0.013964459300041,-0.005726368166506,0.000169173552422,0.003811318194494,0.013637860305607,0.047667611390352,0.069392912089825,0.097215190529823,0.139405429363251,0.212588846683502,0.264279276132584,0.293289601802826,0.278325289487839,0.280767202377319,0.24829064309597,0.240628778934479,0.201852977275848,0.027933778241277,-0.032332919538021,-0.016050094738603
"4430",-0.016231982037425,-0.012368196621537,-0.003861622652039,0.002857248531654,0.007896146737039,0.009736504405737,0.045008715242147,0.067358650267124,0.099124677479267,0.141628995537758,0.21957366168499,0.265594005584717,0.293990969657898,0.292653024196625,0.28353363275528,0.249035194516182,0.24237434566021,0.202894598245621,0.043220534920692,-0.033468991518021,-0.011316584423184
"4431",-0.014665011316538,-0.011327492073178,-0.006208027247339,0.005390173755586,0.008084810338914,0.019880456849933,0.053278010338545,0.075370736420155,0.106428779661655,0.146580427885056,0.2310571372509,0.279007464647293,0.297277182340622,0.290691196918488,0.284965306520462,0.243182957172394,0.235694274306297,0.196095645427704,0.041024092584848,-0.032883524894714,-0.009182043373585
"4432",-0.009775273501873,-0.014045204035938,-0.004184924997389,0.008960569277406,0.009713507257402,0.026096779853106,0.05790251865983,0.078793600201607,0.118142396211624,0.156318932771683,0.236838728189468,0.276630133390427,0.287116497755051,0.283139914274216,0.283088177442551,0.234389126300812,0.230204835534096,0.191661611199379,0.036908861249685,-0.037590153515339,-0.011565003544092
"4433",-0.014807106927037,-0.010859476402402,-0.002586193615571,0.002647676272318,0.009119653142989,0.023725504055619,0.057259902358055,0.083920583128929,0.119333848357201,0.166422083973885,0.244352638721466,0.289902627468109,0.292657881975174,0.283106416463852,0.282384514808655,0.241486668586731,0.231594294309616,0.189727902412415,0.033156353980303,-0.033475648611784,-0.010565939359367
"4434",-0.012135474011302,-0.009950948879123,-0.001508644782007,0.00863098166883,0.012899191118777,0.028865424916148,0.05442713573575,0.084902957081795,0.112760208547115,0.156650200486183,0.232529535889626,0.277311474084854,0.284381866455078,0.272710710763931,0.270888149738312,0.229528158903122,0.222075000405312,0.177282974123955,0.031821459531784,-0.026929160580039,-0.009843417443335
"4435",-0.009712814353406,-0.006978292949498,-1.7052634576e-05,0.012161461636424,0.016095420345664,0.035169824957848,0.064849950373173,0.090601094067097,0.118326619267464,0.154776394367218,0.241658434271812,0.277803659439087,0.285371541976929,0.27840068936348,0.274548143148422,0.228851065039635,0.219658926129341,0.17011521756649,0.019432350993156,-0.028548305854201,-0.007932840846479
"4436",-0.0070233005099,-0.007970162667334,-0.000286130933091,0.008473949506879,0.020085362717509,0.036018151789904,0.068041056394577,0.090423181653023,0.1198570728302,0.156852081418037,0.236994713544846,0.27198114991188,0.276343673467636,0.269804537296295,0.268336474895477,0.222912773489952,0.211763828992844,0.156779617071152,0.007166791241616,-0.02513113245368,-0.008352165110409
"4437",-0.008082292042673,-0.011147065088153,-0.006509582046419,0.011105231940746,0.019536716863513,0.03363985568285,0.064392901957035,0.08675467222929,0.114866837859154,0.152884617447853,0.239541634917259,0.269543498754501,0.283284783363342,0.276750773191452,0.28090900182724,0.22768671810627,0.218854025006294,0.162965998053551,0.009183291345835,-0.030185043811798,-0.009656574577093
"4438",-0.00820492208004,-0.013638946227729,-0.002657792996615,0.016286386176944,0.026971546933055,0.045010682195425,0.072258159518242,0.102351970970631,0.121672667562962,0.166550949215889,0.248041719198227,0.287663996219635,0.29465040564537,0.28339609503746,0.298922687768936,0.241159871220589,0.229455351829529,0.184100136160851,0.009333016350865,-0.029414515942335,-0.006610306445509
"4439",-0.011456714943051,-0.010097816586494,-0.002472595078871,0.020712155848742,0.028979327529669,0.044188622385263,0.072143033146858,0.101418793201447,0.118786059319973,0.162343874573708,0.23213404417038,0.281333804130554,0.286170929670334,0.282111793756485,0.294515401124954,0.236588358879089,0.222373947501183,0.178315609693527,0.016738073900342,-0.02604210563004,-0.002575981430709
"4440",-0.016169175505638,-0.012058242224157,0.000137789756991,0.024784164503217,0.037774834781885,0.048272956162691,0.073906615376472,0.102776728570461,0.121705278754234,0.16079668700695,0.232022985816002,0.272637814283371,0.284545719623566,0.277828335762024,0.286887407302856,0.232494041323662,0.217506274580956,0.166711941361427,0.020340403541923,-0.028338462114334,0.008078213781118
"4441",-0.015467438846827,-0.008824004791677,0.00461862096563,0.027197420597076,0.040871039032936,0.052339263260365,0.080286331474781,0.099860459566116,0.114232309162617,0.156431719660759,0.225171446800232,0.271936327219009,0.283055752515793,0.281788945198059,0.281652241945267,0.235500201582909,0.221864446997643,0.162652969360352,0.011050742119551,-0.027988659217954,0.010676187463105
"4442",-0.01478582713753,-0.009756822139025,0.0027891616337,0.028061686083674,0.04471293464303,0.059447903186083,0.083849892020226,0.099085912108421,0.122449196875095,0.163989454507828,0.23057921230793,0.266688466072083,0.279341131448746,0.272219806909561,0.288376837968826,0.23292700946331,0.216128021478653,0.164568811655045,0.01210059132427,-0.028024796396494,0.008470164611936
"4443",-0.013018283993006,-0.011362566612661,-0.002719297772273,0.02538644336164,0.034854099154472,0.058073576539755,0.075680792331696,0.103020258247852,0.117829278111458,0.160636082291603,0.226114019751549,0.280016958713531,0.289798527956009,0.27871698141098,0.289994686841965,0.240542873740196,0.229923665523529,0.170131430029869,0.015291905961931,-0.028997601941228,0.008093158714473
"4444",-0.014328027144074,-0.011291302740574,-0.003498246893287,0.025265859439969,0.028580801561475,0.047861117869616,0.07301527261734,0.10137215256691,0.122013472020626,0.160718113183975,0.24036055803299,0.279361307621002,0.289158225059509,0.277027904987335,0.298751413822174,0.246790826320648,0.226686030626297,0.165912792086601,0.00688275648281,-0.029580421745777,0.012173486873507
"4445",-0.016976479440928,-0.010068139992654,-0.002793157240376,0.026818186044693,0.034061215817928,0.054083079099655,0.076970271766186,0.09999780356884,0.116146132349968,0.151258230209351,0.222549378871918,0.265305727720261,0.281585812568665,0.266441822052002,0.285358101129532,0.243054062128067,0.224935531616211,0.153310030698776,0.002769652521238,-0.027920033782721,0.005507664754987
"4446",-0.01266990788281,-0.008348183706403,0.001475488534197,0.027151064947248,0.038891769945621,0.057213980704546,0.076224751770496,0.097898535430431,0.122836865484715,0.145911931991577,0.216284930706024,0.254373461008072,0.281000316143036,0.254908353090286,0.280326366424561,0.232087194919586,0.209250420331955,0.139063358306885,0.004965884611011,-0.031266216188669,0.0061857663095
"4447",-0.013211749494076,-0.008713369257748,0.001658108085394,0.030637089163065,0.041619434952736,0.059381108731031,0.080780223011971,0.099077381193638,0.117867760360241,0.146370232105255,0.205071359872818,0.252158164978027,0.278834134340286,0.256622910499573,0.264832079410553,0.211805686354637,0.173875451087952,0.103311508893967,-0.008903153240681,-0.026266567409039,0.000375771225663
"4448",-0.015213602222502,-0.00877233594656,0.002879397245124,0.029053745791316,0.041038833558559,0.066247865557671,0.081657215952873,0.099707737565041,0.115456119179726,0.146797329187393,0.204592809081078,0.260688871145248,0.28775492310524,0.275037050247192,0.27572038769722,0.22319108247757,0.183887660503387,0.098908737301826,-0.010725507512689,-0.026407957077026,0.002773700049147
"4449",-0.018659103661776,-0.010300715453923,7.5752519479e-05,0.033070877194405,0.041173249483109,0.060136057436466,0.080356024205685,0.103389009833336,0.115945674479008,0.153081372380257,0.219145312905312,0.27659860253334,0.303879112005234,0.293671458959579,0.287579476833344,0.227939888834953,0.198054268956184,0.114935897290707,-0.007993562147021,-0.025294031947851,0.001999761210755
"4450",-0.016877701506019,-0.008358384482563,0.000884279608727,0.03071259893477,0.040107317268848,0.058346185833216,0.075010232627392,0.096682079136372,0.108430877327919,0.143226489424706,0.204005286097527,0.259375840425491,0.288509964942932,0.268277913331985,0.272462725639343,0.218151852488518,0.195275127887726,0.125776574015617,-0.001070903148502,-0.029354773461819,0.003031503176317
"4451",-0.018441036343575,-0.009952558204532,0.001606106758118,0.030249040573835,0.045641727745533,0.06131275370717,0.078384526073933,0.098425894975662,0.109053522348404,0.141075119376183,0.199100539088249,0.253370642662048,0.282220631837845,0.262051612138748,0.271642655134201,0.227684408426285,0.206697314977646,0.132520839571953,-0.002708797110245,-0.029127489775419,0.00342606450431
"4452",-0.012433547526598,-0.004939968697727,0.001712533412501,0.032530192285776,0.043826758861542,0.061612974852324,0.082432918250561,0.10051567107439,0.112285114824772,0.149478361010551,0.210795998573303,0.2618468105793,0.292464464902878,0.269900321960449,0.278532862663269,0.222699791193008,0.198236718773842,0.126959323883057,-0.008714619092643,-0.024936381727457,6.3834100729e-05
"4453",-0.017230680212379,-0.003067840822041,0.010372137650847,0.031375486403704,0.045201379805803,0.062178678810596,0.078886918723583,0.102889329195023,0.116722039878368,0.148956850171089,0.217464551329613,0.269390314817429,0.30190235376358,0.270177841186523,0.286056220531464,0.228691354393959,0.201880216598511,0.121598243713379,-0.008200249634683,-0.025836866348982,0.000501208472997
"4454",-0.019372496753931,0.000341675709933,0.012542187236249,0.036169625818729,0.044249176979065,0.070358343422413,0.079993717372417,0.101824529469013,0.11882658302784,0.150620341300964,0.217465490102768,0.268518686294556,0.29858535528183,0.267523229122162,0.280401289463043,0.225221291184425,0.193731337785721,0.116866156458855,-0.005244866944849,-0.023685023188591,-0.001514210714959
"4455",-0.012964460067451,-0.001305605168454,0.013614920899272,0.037017356604338,0.044914871454239,0.06496737152338,0.080375708639622,0.103767715394497,0.111186116933823,0.150563165545464,0.218391060829163,0.270003855228424,0.308157354593277,0.275654911994934,0.293094724416733,0.241618201136589,0.209813117980957,0.149419412016869,0.003373082028702,-0.028992049396038,0.001747887232341
"4456",-0.014253101311624,-0.003838708857074,0.009273206815124,0.035039782524109,0.04496206715703,0.061451859772205,0.080419704318047,0.097315944731236,0.109608829021454,0.137280032038689,0.198492452502251,0.259296268224716,0.291892230510712,0.266662538051605,0.280551314353943,0.229408830404282,0.20569321513176,0.13642892241478,-0.003976065665483,-0.025220461189747,0.005550413858145
"4457",-0.013203538954258,-0.007451164070517,0.008506998419762,0.040777139365673,0.04841922223568,0.06542019546032,0.08388464152813,0.098330467939377,0.115080632269382,0.143295794725418,0.207660377025604,0.26295593380928,0.290519148111343,0.271103888750076,0.282528817653656,0.228351280093193,0.206359401345253,0.134777680039406,-0.003831717418507,-0.024370238184929,0.00230105035007
"4458",-0.01310539804399,-0.00800965167582,0.008831243962049,0.037964470684528,0.049792658537626,0.066193923354149,0.083536826074123,0.102596171200275,0.115888625383377,0.141361713409424,0.203987523913383,0.265307128429413,0.284585982561111,0.268786936998367,0.27956411242485,0.221463173627853,0.205326035618782,0.13610215485096,0.002640767022967,-0.02635557949543,0.005292023532093
"4459",-0.012650681659579,-0.007512505631894,0.012449059635401,0.033352207392454,0.047785393893719,0.067398279905319,0.076626628637314,0.098423756659031,0.109969407320023,0.131733536720276,0.192611083388329,0.243581086397171,0.255930542945862,0.255769520998001,0.26626268029213,0.205848008394241,0.178626775741577,0.105225443840027,-0.010352957993746,-0.027245162054896,0.004330979660153
"4460",-0.015278851613402,-0.00891883764416,0.009248265996575,0.036484014242887,0.046231281012297,0.064093515276909,0.079181976616383,0.098915547132492,0.108529269695282,0.135087043046951,0.200158089399338,0.241792395710945,0.25887930393219,0.241447180509567,0.254835307598114,0.196291327476501,0.15584634244442,0.069377325475216,-0.011826855130494,-0.026460414752364,0.00380335166119
"4461",-0.017174761742353,-0.003658500732854,0.009268230758607,0.035035528242588,0.042447373270988,0.061190403997898,0.080294638872147,0.096502423286438,0.117451913654804,0.147475332021713,0.203529044985771,0.246273368597031,0.255019158124924,0.241857334971428,0.25127986073494,0.178472980856895,0.142863258719444,0.062535919249058,-0.018934968858957,-0.022891281172633,0.004894694779068
"4462",-0.018867209553719,-0.004751286003739,0.011086417362094,0.033083703368902,0.043816208839417,0.061792381107807,0.080565124750137,0.098043911159039,0.111332453787327,0.136406004428864,0.19183985888958,0.242406189441681,0.253688603639603,0.242746412754059,0.248110800981522,0.193231597542763,0.157394111156464,0.072024323046207,-0.015790481120348,-0.02403855137527,0.00160152069293
"4463",-0.01362082734704,-0.007942360825837,0.008691683411598,0.03301490470767,0.044947639107704,0.063903279602528,0.084490917623043,0.103323563933372,0.120783552527428,0.153026431798935,0.207977741956711,0.254139214754105,0.261933535337448,0.249136328697205,0.261088848114014,0.204016849398613,0.16277776658535,0.079238414764404,-0.016744049265981,-0.024960227310658,0.001408348442055
"4464",-0.0162842143327,-0.011097229085863,0.009878468699753,0.03624027967453,0.046721033751965,0.065133549273014,0.080462768673897,0.098885126411915,0.109456472098827,0.141180172562599,0.191671758890152,0.244387805461884,0.266855329275131,0.249492973089218,0.270517796278,0.217317342758179,0.175687089562416,0.093893960118294,-0.015920700505376,-0.026877511292696,-0.000831354293041
"4465",-0.016998464241624,-0.009908065199852,0.01216028816998,0.036595571786165,0.051888436079025,0.068235389888287,0.082287907600403,0.105288974940777,0.121526025235653,0.14707750082016,0.206917062401772,0.255751758813858,0.274867832660675,0.262344509363174,0.280443876981735,0.223061680793762,0.178801000118256,0.09399176388979,-0.013689727522433,-0.028639681637287,-0.001860547228716
"4466",-0.01526817958802,-0.008278140798211,0.011617932468653,0.037236008793116,0.04982528090477,0.069553181529045,0.08437392115593,0.098577737808228,0.11079715937376,0.135349974036217,0.192875042557716,0.236847132444382,0.257974892854691,0.249954149127007,0.263335257768631,0.215457081794739,0.180952236056328,0.098867200314999,-0.016327098011971,-0.024611046537757,-0.000234645340242
"4467",-0.016499349847436,-0.010251582600176,0.008305517025292,0.035802967846394,0.048842146992683,0.067884400486946,0.084504172205925,0.102407187223434,0.117814898490906,0.144377440214157,0.209201946854591,0.257513374090195,0.279330849647522,0.2745441198349,0.279942780733109,0.234598740935326,0.197110623121262,0.121331430971622,-0.007911925204098,-0.029133344069123,-3.3018055547e-05
"4468",-0.014812738634646,-0.012543687596917,0.012775293551385,0.036572087556124,0.053675182163715,0.068117067217827,0.086727596819401,0.109389610588551,0.114200882613659,0.142526909708977,0.20579206943512,0.250615984201431,0.265413016080856,0.263171523809433,0.273291260004044,0.219691619277,0.188778564333916,0.107948698103428,-0.010515321046114,-0.02402319945395,0.003090474288911
"4469",-0.014593695290387,-0.009620727971196,0.011489254422486,0.035083059221506,0.049448687583208,0.073144719004631,0.084881857037544,0.112376682460308,0.117372199892998,0.142095863819122,0.209142819046974,0.253209084272385,0.270678639411926,0.274295330047607,0.283724963665009,0.232312500476837,0.195734843611717,0.105787843465805,-0.00929219648242,-0.025434931740165,0.000231834521401
"4470",-0.011569851078093,-0.007205786649138,0.00963406264782,0.027996273711324,0.046525746583939,0.066638618707657,0.08267617225647,0.119216084480286,0.117773123085499,0.1516073346138,0.229230880737305,0.260673850774765,0.28162208199501,0.293211728334427,0.289284825325012,0.241054251790047,0.209694281220436,0.126936852931976,-0.002480586059391,-0.02888386324048,0.00217851344496
"4471",-0.013985441066325,-0.008768881671131,0.009871866554022,0.031041491776705,0.049876052886248,0.069239065051079,0.086388096213341,0.116570651531219,0.123701259493828,0.153222188353539,0.228594556450844,0.252026051282883,0.274915128946304,0.290088355541229,0.28400844335556,0.234177201986313,0.204760760068893,0.127174660563469,-0.009508883580565,-0.027366919443011,0.00371518637985
"4472",-0.015303128398955,-0.008820805698633,0.010510778985918,0.035231962800026,0.052747707813978,0.075083203613758,0.089901864528656,0.112264037132263,0.11991111934185,0.144971624016762,0.213554888963699,0.25027534365654,0.274125188589096,0.276523798704147,0.285304188728333,0.239359855651855,0.206330671906471,0.125805571675301,-0.01012671738863,-0.026718245819211,0.005229325499386
"4473",-0.012987842783332,-0.009355004876852,0.012444725260139,0.037091325968504,0.05621887370944,0.075662359595299,0.095792450010777,0.10318323969841,0.117960639297962,0.136710822582245,0.191432490944862,0.231810942292213,0.246787130832672,0.252322852611542,0.268853276968002,0.213986814022064,0.182800874114037,0.097156040370464,-0.012522409670055,-0.025266138836741,0.00145341316238
"4474",-0.009995429776609,-0.009107277728617,0.003338846610859,0.028176851570606,0.042531125247478,0.064498074352741,0.088340446352959,0.103904247283936,0.118636719882488,0.146173059940338,0.210613891482353,0.251674294471741,0.264893800020218,0.261923760175705,0.271342515945435,0.226720362901688,0.193159937858582,0.105334527790546,-0.006970644462854,-0.0274299364537,0.003933656495064
"4475",-0.014468742534518,-0.009418322704732,-0.000160273644724,0.023312319070101,0.038317773491144,0.058020766824484,0.084883727133274,0.099438093602657,0.129204884171486,0.15048049390316,0.233539015054703,0.261851370334625,0.269504576921463,0.265214949846268,0.274934321641922,0.228480517864227,0.214564248919487,0.131634145975113,0.00147600856144,-0.024733863770962,0.007125793024898
"4476",-0.016064126044512,-0.007238036952913,0.003016556613147,0.034665368497372,0.052458360791206,0.071368314325809,0.08731447160244,0.097508333623409,0.125446394085884,0.139501258730888,0.212871849536896,0.243506282567978,0.247387960553169,0.263128578662872,0.275164216756821,0.227575838565826,0.198519334197044,0.105778537690639,-0.006617563311011,-0.027542697265744,0.001788612338714
"4477",-0.017110448330641,-0.004854932427406,0.004876480437815,0.036710511893034,0.051985159516335,0.071215584874153,0.088765867054462,0.097242325544357,0.124045975506306,0.132203742861748,0.208580285310745,0.229343086481094,0.239962831139565,0.247968211770058,0.253993302583694,0.203517571091652,0.178090989589691,0.083384610712528,-0.010304543189704,-0.0233558062464,0.000552091223653
"4478",-0.017075598239899,-0.006825473625213,0.004092839546502,0.034579683095217,0.056346252560616,0.072061851620674,0.084369465708733,0.097639448940754,0.116061136126518,0.126107573509216,0.199309438467026,0.221985891461372,0.239140778779984,0.244940668344498,0.24761638045311,0.193758383393288,0.157134979963303,0.063031978905201,-0.012091835029423,-0.023360259830952,-0.000990987522528
"4479",-0.017193827778101,-0.006400933023542,0.006758599542081,0.038055300712585,0.056126981973648,0.071590453386307,0.084646448493004,0.097223088145256,0.114171572029591,0.127378076314926,0.197073847055435,0.218638375401497,0.236563444137573,0.23819263279438,0.25522243976593,0.192480802536011,0.156908854842186,0.067075908184052,-0.015522878617048,-0.023934235796332,7.9164339695e-05
"4480",-0.016673287376761,-0.004948811605573,0.006203497759998,0.03661222755909,0.05539270862937,0.075179882347584,0.083972245454788,0.099036812782288,0.112523891031742,0.13026225566864,0.197506949305534,0.221372202038765,0.242749407887459,0.230318024754524,0.242183357477188,0.171665087342262,0.133810311555862,0.040840022265911,-0.019151359796524,-0.026173194870353,0.001898560207337
"4481",-0.015303501859307,-0.005150924436748,0.010147487744689,0.041961584240198,0.058655668050051,0.075116083025932,0.09543614089489,0.10069016367197,0.115666687488556,0.129628077149391,0.192265346646309,0.222587019205093,0.243511334061623,0.231285959482193,0.245390668511391,0.181281596422195,0.148788794875145,0.060891650617123,-0.012542007490993,-0.025414539501071,0.002257872140035
"4482",-0.014197887852788,-0.005914710927755,0.006306528113782,0.0386763215065,0.054071385413408,0.077687419950962,0.093917720019817,0.103681035339832,0.123540848493576,0.144810274243355,0.21324411034584,0.241645693778992,0.255007147789001,0.243390947580338,0.251406788825989,0.162576332688332,0.113573007285595,0.027386190369725,-0.021626425907016,-0.025480853393674,-0.003349940525368
"4483",-0.015249241143465,-0.007522798143327,0.00573749281466,0.038951132446527,0.05326296761632,0.07786513864994,0.09621324390173,0.105702005326748,0.129260376095772,0.149525031447411,0.226477265357971,0.253236025571823,0.269231259822845,0.258517950773239,0.260124921798706,0.175216302275658,0.126874998211861,0.032490465790033,-0.016198555007577,-0.0274643227458,0.001186708686873
"4484",-0.01527997571975,-0.006178485695273,0.00976290833205,0.039056096225977,0.058592189103365,0.077188245952129,0.091789327561855,0.101283960044384,0.121476955711842,0.14241287112236,0.211507603526115,0.252448409795761,0.263032525777817,0.254632949829102,0.260508000850677,0.174737513065338,0.124195359647274,0.036776922643185,-0.010151664726436,-0.026817683130503,-0.000919130106922
"4485",-0.015822796151042,-0.005503416992724,0.006969246082008,0.036794513463974,0.059810478240252,0.070514962077141,0.090361908078194,0.103978738188744,0.122993797063828,0.143571645021439,0.213289514183998,0.252358824014664,0.272686809301376,0.259408324956894,0.280265271663666,0.219510138034821,0.184673652052879,0.081973813474178,-0.01257730461657,-0.023808473721147,-0.002729814266786
"4486",-0.016437584534287,-0.008795522153378,0.007205802947283,0.038249745965004,0.056252464652061,0.074389688670635,0.09038320183754,0.104395024478436,0.12616540491581,0.142184302210808,0.220218196511269,0.253412365913391,0.28055340051651,0.254607349634171,0.279526799917221,0.222111284732819,0.197520151734352,0.12055017799139,-0.005722456146032,-0.025164783000946,0.001872615073808
"4487",-0.018613385036588,-0.00901542045176,0.006856030784547,0.039401784539223,0.054435752332211,0.071692712605,0.089732900261879,0.10580712556839,0.122932985424995,0.139104440808296,0.206969738006592,0.243961110711098,0.263695418834686,0.244392260909081,0.266108304262161,0.212229669094086,0.200009748339653,0.129280626773834,-0.004031671676785,-0.023631310090423,0.001091858954169
"4488",-0.019626392051578,-0.011459567584097,0.004914426244795,0.035495519638062,0.050927825272083,0.069739393889904,0.085013918578625,0.094742923974991,0.110323138535023,0.122572414577007,0.185920238494873,0.234261870384216,0.254987359046936,0.23478764295578,0.260464310646057,0.213904157280922,0.197371289134026,0.122410826385021,-0.005720782559365,-0.021812757477164,6.3173669332e-05
"4489",-0.017668114975095,-0.010667504742742,0.005576752591878,0.039777006953955,0.056236442178488,0.075967758893967,0.089858166873455,0.094971284270287,0.111863926053047,0.130864962935448,0.200736925005913,0.248025089502335,0.264631718397141,0.238544642925262,0.266884863376617,0.210775196552277,0.194473788142204,0.111694477498531,-0.012415671721101,-0.02470812574029,-0.003612970001996
"4490",-0.018214179202914,-0.006736390758306,0.010493156500161,0.040085509419441,0.057246580719948,0.072510600090027,0.087372295558453,0.099850460886955,0.11641052365303,0.127613842487335,0.196858659386635,0.237161323428154,0.25544747710228,0.244273960590363,0.264612257480621,0.205861285328865,0.185141190886497,0.116085819900036,-0.01075400877744,-0.020541124045849,-0.002320588566363
"4491",-0.01627191901207,-0.007237038109452,0.00656492030248,0.042189534753561,0.058006383478642,0.073141008615494,0.090114884078503,0.096175231039524,0.117151200771332,0.131633073091507,0.202353045344353,0.245335564017296,0.276464283466339,0.246846705675125,0.267189502716064,0.211420863866806,0.184994861483574,0.10398767888546,-0.014870835468173,-0.022440565750003,-0.001131972647272
"4492",-0.020424267277122,-0.010325651615858,0.010518658906221,0.042120534926653,0.052765656262636,0.074861638247967,0.08504643291235,0.09336806833744,0.11013238877058,0.12186399102211,0.184463784098625,0.228912144899368,0.254209131002426,0.22842812538147,0.2544966340065,0.183979526162148,0.157249018549919,0.084210455417633,-0.024369975551963,-0.022978810593486,-0.000361477024853
"4493",-0.018231408670545,-0.008722122758627,0.00811863783747,0.040423363447189,0.050271157175303,0.073187947273254,0.087887763977051,0.097298145294189,0.111729122698307,0.124862529337406,0.204734027385712,0.242440536618233,0.27026554942131,0.238398313522339,0.273877114057541,0.203465223312378,0.163996323943138,0.074644163250923,-0.025713246315718,-0.025097779929638,-0.002097256015986
"4494",-0.017635382711887,-0.007332405075431,0.005787648726255,0.03888001292944,0.055033255368471,0.071193441748619,0.087163373827934,0.098888799548149,0.113749623298645,0.130118951201439,0.205325424671173,0.234881803393364,0.253619253635406,0.218564391136169,0.244650408625603,0.151368498802185,0.110302582383156,0.034947913140059,-0.026029774919152,-0.028001992031932,-0.003598928218707
"4495",-0.014404950663447,-0.007483759429306,0.007684096228331,0.039854563772678,0.054520189762115,0.071891076862812,0.087897874414921,0.098723523318768,0.113544911146164,0.130401939153671,0.204633444547653,0.234587207436562,0.258755773305893,0.227870136499405,0.254321575164795,0.186205580830574,0.151319652795792,0.06805370002985,-0.020207166671753,-0.024787874892354,-0.001677184714936
"4496",-0.015308990143239,-0.007378280162811,0.008997064083815,0.040816985070705,0.055229905992746,0.072498328983784,0.088545762002468,0.097435966134071,0.114850424230099,0.136242136359215,0.212094649672508,0.241130739450455,0.280762612819672,0.242089286446571,0.266778528690338,0.20289534330368,0.165862500667572,0.074622735381126,-0.02081105299294,-0.023909436538815,0.002239907393232
"4497",-0.015282404609025,-0.008457792922854,0.010654545389116,0.037880454212427,0.056362792849541,0.073200665414333,0.088585294783115,0.098336294293404,0.115909285843372,0.12708954513073,0.203141912817955,0.238996967673302,0.265044301748276,0.239385634660721,0.262986034154892,0.201063707470894,0.16480915248394,0.080098412930965,-0.024660719558597,-0.021886348724365,0.00246931030415
"4498",-0.016353227198124,-0.005511555820704,0.010383150540292,0.039756637066603,0.051408190280199,0.073302753269672,0.088481970131397,0.098628275096416,0.114791803061962,0.134393379092216,0.207777693867683,0.247494921088219,0.283445209264755,0.243101790547371,0.271955281496048,0.208555713295937,0.169414147734642,0.082810319960117,-0.018284980207682,-0.023438984528184,-0.001151737174951
