FID,CC200309,CC200320,CC200401,CC200407,CC200416,CC200423,CC200430,CC200507,CC200514,CC200520,CC200528,CC200604,CC200611,CC200618,CC200624,CC200702,CC200707,CC200715,CC200721,CC200730
"3869",0,0.102676934360103,8.463631016567,22.3581771071483,29.5286748160311,33.621601897464,42.2091289413157,56.7388191899828,56.7606590793273,64.7200854182339,84.5360138463587,90.868643939897,92.3977808498693,98.2782916606446,99.8995412788516,97.4380596471645,96.7907495935354,47.2556012802926,0.540161560737692,0.071507150715072
"3870",0,0.057308337143728,8.18848551521819,22.1606462429508,28.7648239372377,32.8963333252445,40.229481608792,56.3341745735155,54.8169089276614,60.0421024533476,78.5148114386444,87.015315516544,87.4361661126367,95.9474721261054,99.5031663336332,95.9935936324589,96.0530466645636,36.6669714982472,0.268861454046639,0.099984758420972
"3871",0.000611172228334,0.047060261581714,7.94284874031958,22.4618198445359,29.1443167305236,33.1432454075566,40.1701746529333,56.2304350991288,54.7477492780703,60.8932514741925,78.6687513960241,86.709190157466,88.4629548020211,94.7547815194874,98.374505271057,92.6997978722117,90.9274463297452,37.134951042997,0.285322359396433,0.041457094955037
"3872",0,0.044615572668378,8.24104632685491,23.038137147048,28.3360430973816,33.0134403697622,39.9308175720952,55.9974762794535,55.4563323545827,63.2926253615909,83.1786107648177,90.9899848474787,92.952377511201,95.8718745483451,97.4246750659527,85.7494722026742,80.6304448057463,36.9151044048163,0.188530073587545,0.067672610882487
"3873",0,0.037799115988416,3.90464170179394,16.0481633897272,21.6912972085386,26.0713679050693,37.0371939337457,55.4199325390085,56.0035429153826,66.8300613943556,90.6555427439948,96.6857632705299,98.6586094694203,98.9931757016532,98.2251628443275,92.6611905166347,87.4068771384892,53.3065081542448,0.432251181222375,0.06462429507697
"3874",0,0.010389927881677,2.15071507150715,12.6755067825027,17.7820349084717,21.2747065620629,33.7589716900062,51.3910796185299,56.2886748040477,68.4753330583125,91.01499618741,97.0244311767653,99.1270698887406,99.8825697355109,99.9564275426344,99.5654857723823,98.9715988566563,78.2453894223442,1.61560737692425,0.126809937509526
"3875",0,0.001833516685002,2.01144495637683,11.010267693436,16.3222839670946,18.4844330122061,31.7346679415645,51.3801596738576,56.0605692931156,68.0063821009974,90.988777475264,96.8180002662761,99.3273353567471,99.8239859669358,99.9867189056378,99.8380208206945,99.5801887937101,83.7707666514251,3.22082345070851,0.143625473658477
"3876",0,0.006096631611035,2.08470847084708,12.1908245694254,17.0692695980052,21.2047679863772,32.6527778616231,53.6345215850906,57.7313208279745,70.618675532044,92.8589583761998,98.1563426280871,99.5460280472566,99.9710940887412,99.9957637888672,99.7300347011575,99.3751364993084,82.9556650246305,3.14647157445511,0.068891937204694
"3877",0.000611172228334,0.006111722283339,1.2149544162337,10.7428745618046,15.2940460986438,19.259749083938,31.6886747921231,51.2667135819845,55.7220510082749,68.5927306616962,91.6806017543118,97.1958780312589,99.1659440188852,99.6563821607074,99.8593411369824,99.8589946865809,99.7439879637943,89.3260173754001,10.2898948331047,0.107910379515318
"3878",0,0.010973936899863,1.64934810312714,10.6544734034446,15.9642401021711,19.3346712886943,30.6871134457341,49.3848431167949,55.1081074522556,68.4164866898008,91.8858550308182,97.7862830442683,99.3987286370579,99.969889675772,99.9933430967914,99.9168870877721,99.8406616797421,92.9181527206219,21.4680688919372,0.163389727175735
"3879",0,0.003667033370004,1.71617161716172,10.8513629140692,14.0873352908345,17.8729161105584,29.9458493561688,46.7441691579623,52.7536460481934,66.6523089616346,91.6540588954382,97.3860391550809,99.2580816110228,99.9241219829455,99.9818894167788,99.9229537237011,99.7706811618821,91.1775643956714,14.6305418719212,0.080475537265661
