FID,CH200320,CH200401,CH200407,CH200416,CH200423,CH200430,CH200507,CH200514,CH200520,CH200528,CH200604,CH200611,CH200618,CH200624,CH200702,CH200707,CH200715,CH200721,CH200730,CH200805
"5065",-0.027166175842285,0.044248867034912,0.037374496459961,0.126499176025391,0.132111215591431,0.261965990066528,0.380428647994995,0.515061950683594,0.680141544342041,0.782124614715576,0.848570013046265,0.831744289398193,0.912808513641357,0.822589206695556,0.788392114639282,0.793834686279297,0.646938323974609,0.430579423904419,0.688663339614868,-0.019762277603149
"5066",-0.024398708343506,0.047302532196045,0.044967555999756,0.132831859588623,0.124816417694092,0.255362558364868,0.381235647201538,0.495070552825928,0.647245168685913,0.748338031768799,0.816403388977051,0.795853185653686,0.870641231536865,0.79389591217041,0.740983438491821,0.753317546844482,0.572254848480224,0.395404672622681,0.646653366088867,-0.014300012588501
"5067",-0.0227942943573,0.052899169921875,0.051579189300537,0.160056114196777,0.174480581283569,0.29386715888977,0.428603172302246,0.541300296783447,0.678413820266723,0.773330307006836,0.838712024688721,0.835686159133911,0.901992797851562,0.816523027420044,0.758721923828125,0.761345863342285,0.586732673645019,0.423273038864136,0.664192342758179,-0.015778398513794
"5068",-0.022393178939819,0.054170179367065,0.049295711517334,0.15136547088623,0.163182544708252,0.278466939926147,0.41107325553894,0.536033010482788,0.666057682037353,0.749863195419311,0.813097190856934,0.786968183517456,0.862471580505371,0.774986219406128,0.70636510848999,0.699089479446411,0.515838241577148,0.394862270355225,0.613419914245605,-0.008839559555054
"5069",-0.021762800216675,0.053133678436279,0.063985013961792,0.163836717605591,0.158212423324585,0.269719362258911,0.395565128326416,0.501488256454468,0.646701955795288,0.723899936676025,0.784920740127564,0.757308197021484,0.833003044128418,0.753899192810058,0.696782445907593,0.704712438583374,0.528509044647217,0.389443683624267,0.594918346405029,-0.009184503555298
"5079",-0.007120943069458,0.062983560562134,0.023678016662598,0.093900728225708,0.061399412155151,0.150500822067261,0.310011434555054,0.424611997604369,0.670999717712402,0.909070253372192,0.883201789855957,0.939733982086182,1.00949625968933,0.9810311794281,0.979590559005737,0.968145608901978,0.767369699478149,0.493262052536011,0.628311157226562,0.039494609832764
"5080",-0.008925294876099,0.067642259597778,0.037134265899658,0.12239203453064,0.096656799316406,0.206827449798584,0.343767023086547,0.474760818481445,0.697808218002319,0.934954595565796,0.903987455368042,0.943279314041137,1.00573101043701,0.957661056518555,0.96877293586731,0.970284461975098,0.78989634513855,0.527576112747192,0.653295612335205,0.018349647521973
"5081",-0.009775161743164,0.072111225128174,0.036948776245117,0.132352161407471,0.129218149185181,0.249808359146118,0.380858135223389,0.495697784423828,0.69253830909729,0.93320517539978,0.923055791854858,0.989651107788086,1.08301796913147,1.03306875228882,1.0673565864563,1.07441854476929,0.904025411605835,0.593899250030517,0.661881971359253,0.005730628967285
"5082",-0.009848546981812,0.085556077957153,0.049873447418213,0.158337020874023,0.183895111083984,0.301375818252563,0.433473634719849,0.536295795440674,0.713893461227417,0.930896186828613,0.912212133407593,0.970124387741089,1.05873026847839,1.01240153312683,1.03792872428894,1.02648739814758,0.850783634185791,0.567838430404663,0.664120578765869,-0.003194713592529
"5083",-0.007498645782471,0.089856195449829,0.049290800094604,0.170662975311279,0.186142635345459,0.294472980499268,0.419229555130005,0.518983840942383,0.67251501083374,0.884521865844726,0.858025074005127,0.886409664154053,0.95996994972229,0.878204202651977,0.865748929977417,0.864079618453979,0.701943922042847,0.504020977020264,0.601295232772827,-0.00291919708252
"5084",-0.010575246810913,0.086667156219482,0.050370740890503,0.169517707824707,0.183704614639282,0.293637323379516,0.413193321228027,0.512271642684936,0.667862749099731,0.872942686080933,0.850994205474853,0.88098258972168,0.928453016281128,0.862749290466308,0.85559196472168,0.862676906585693,0.695714426040649,0.505704641342163,0.608918237686157,-0.002072238922119
"5085",-0.00962347984314,0.083335113525391,0.048627758026123,0.171137237548828,0.186963224411011,0.298806190490723,0.414262866973877,0.525997543334961,0.680846643447876,0.87590389251709,0.850139951705932,0.8688720703125,0.900673007965088,0.843076944351196,0.823965167999268,0.828318309783936,0.6699059009552,0.505737686157226,0.606491136550903,-0.001333093643188
"5086",-0.008750867843628,0.082503509521484,0.051382350921631,0.179306125640869,0.209291458129883,0.320460844039917,0.440541744232178,0.549061870574951,0.711890649795532,0.900314140319824,0.873619508743286,0.903295707702636,0.934896945953369,0.866445636749267,0.845862674713135,0.850500106811523,0.681598615646362,0.529545879364014,0.631107234954834,-0.001663208007812
"5087",-0.011469697952271,0.071946144104004,0.043803358078003,0.166555786132812,0.185083484649658,0.304211807250976,0.407665967941284,0.524314737319946,0.675649690628052,0.869234180450439,0.853254890441895,0.869923973083496,0.927333879470825,0.869224786758423,0.863361549377441,0.872659778594971,0.709414958953857,0.524583339691162,0.637727117538452,-0.000950765609741
"5088",-0.01503734588623,0.065562438964844,0.037690496444702,0.151181364059448,0.166657018661499,0.285440063476562,0.381559085845947,0.501036643981934,0.675715589523315,0.880537843704223,0.885818529129028,0.926944923400879,1.001398229599,0.954346895217895,0.957016897201538,0.961137819290161,0.800324726104736,0.534695291519165,0.664877080917358,-0.001317882537842
"5089",-0.014389991760254,0.065994310379028,0.045569515228271,0.159089851379394,0.17525782585144,0.292312622070312,0.395218086242676,0.524103593826294,0.694973468780517,0.895858907699585,0.895932245254517,0.923833847045898,1.00736470222473,0.935577392578125,0.944348907470703,0.951283597946167,0.796537685394287,0.54751992225647,0.66238169670105,-0.002184867858887
"5090",-0.014156246185303,0.061582946777344,0.044581460952759,0.159291219711304,0.173189353942871,0.288239049911499,0.388331604003906,0.504122734069824,0.689221811294556,0.884343147277832,0.88587965965271,0.910714340209961,0.98626561164856,0.930106401443481,0.949706506729126,0.959911680221557,0.797935009002686,0.544280052185059,0.664129495620728,0.000630521774292
"5091",-0.015010452270508,0.055394411087036,0.036823225021362,0.138864231109619,0.14227237701416,0.251924991607666,0.371102857589722,0.499842643737793,0.711229228973389,0.901355743408203,0.936319541931152,0.973064565658569,1.0699520111084,1.01624636650085,1.05382771492004,1.05728349685669,0.898572492599487,0.58583927154541,0.705633401870728,0.002358484268188
"5092",-0.015687799453735,0.050093746185303,0.023018360137939,0.110035371780395,0.099053239822388,0.206123924255371,0.324351453781128,0.475232791900635,0.694991159439087,0.900756072998047,0.950478029251099,0.997361755371094,1.07697224617004,1.03953204154968,1.06986174583435,1.06812143325806,0.927099561691284,0.585485124588012,0.723360109329224,0.006947565078735
"5093",-0.016516637802124,0.048712730407715,0.019828844070435,0.098195266723633,0.075035285949707,0.17644214630127,0.283523559570312,0.449244689941406,0.679698419570923,0.891916990280151,0.944124841690063,0.998046541213989,1.08712339401245,1.05639772415161,1.09412298202515,1.09849767684937,0.945727729797363,0.556606721878051,0.711194229125976,0.016460227966309
"5094",-0.015112781524658,0.04698657989502,0.020062637329102,0.099398994445801,0.070467758178711,0.176581001281738,0.273696947097778,0.442580223083496,0.691213512420654,0.885331153869629,0.951993274688721,1.01614718437195,1.0993661403656,1.07948369979858,1.12186546325684,1.12478928565979,0.959234285354614,0.591030502319336,0.700316762924194,0.02054328918457
"5095",-0.015568733215332,0.045561170578003,0.0100022315979,0.081824588775635,0.047779130935669,0.129974412918091,0.224329137802124,0.38376293182373,0.651444435119629,0.853626918792725,0.927959299087524,0.999031209945679,1.08274097442627,1.04869985580444,1.08193597793579,1.07979226112366,0.922849750518799,0.532428455352783,0.672370672225952,0.02613000869751
"5096",-0.01639552116394,0.046722555160522,0.013261985778809,0.079114866256714,0.052694988250732,0.141009569168091,0.222794914245605,0.387647247314453,0.652225875854492,0.848728704452515,0.927058172225952,0.994106388092041,1.07351608276367,1.03899273872375,1.08272233009338,1.0817244052887,0.934320449829101,0.560208988189697,0.698244190216064,0.0205641746521
"5097",-0.015378904342651,0.046736717224121,0.012313985824585,0.082142353057861,0.058282327651978,0.161207342147827,0.247255802154541,0.381929302215576,0.649543857574463,0.837974882125854,0.905320978164673,0.963204956054687,1.02477178573608,0.993336009979248,1.02029809951782,1.01239037513733,0.858886051177978,0.497003602981567,0.652703332901001,0.020858955383301
"5098",-0.01746997833252,0.04355149269104,0.00924015045166,0.078317642211914,0.059254837036133,0.167954301834106,0.2595290184021,0.421739053726196,0.669217300415039,0.850482988357544,0.915690565109253,0.970297050476074,1.03716850280762,0.991661739349365,1.01876225471497,1.01747817993164,0.871537208557129,0.530264759063721,0.668553161621094,0.018681526184082
"5099",-0.01821117401123,0.043329238891602,0.00983829498291,0.075606679916382,0.054006719589233,0.167006683349609,0.271220254898071,0.413704919815063,0.663786029815674,0.855958938598633,0.918273687362671,0.964228200912475,1.03946142196655,0.989532613754272,1.02311735153198,1.02184972763062,0.874005842208862,0.479826402664184,0.655589437484741,0.01697564125061
"5100",-0.016612434387207,0.053087472915649,0.036577415466309,0.139966583251953,0.166536617279053,0.284282398223877,0.382777404785156,0.496939897537231,0.721859216690063,0.891894817352295,0.949263095855713,0.975652694702148,1.0326425075531,0.993203687667847,1.01936912536621,1.02509632110596,0.86928915977478,0.507462596893311,0.671439504623413,0.018892288208008
"5101",-0.015695428848267,0.058274459838867,0.048434066772461,0.155681848526001,0.189786386489868,0.305514144897461,0.402936601638794,0.516233539581299,0.727964735031128,0.884151172637939,0.925048875808716,0.919641494750977,0.955262804031372,0.902280807495117,0.884750699996948,0.885635614395142,0.672340631484985,0.500764560699463,0.619711780548096,0.01399073600769
"5102",-0.015816354751587,0.057846117019653,0.050022220611572,0.153176259994507,0.179138326644897,0.296924448013305,0.386225032806396,0.492594337463379,0.704807376861572,0.851032066345215,0.8888840675354,0.86603856086731,0.913609552383423,0.861631679534912,0.839788818359375,0.847285413742065,0.614661264419556,0.478765535354614,0.575015497207642,0.015329647064209
"5103",-0.015053749084473,0.059158372879028,0.049746036529541,0.149115753173828,0.183100414276123,0.303588199615478,0.394447422027588,0.499462604522705,0.705663681030273,0.859616804122925,0.891639947891235,0.891822338104248,0.94296817779541,0.87895302772522,0.850184440612793,0.85339126586914,0.6288245677948,0.462588834762573,0.58782114982605,0.012505865097046
"5104",-0.015125226974487,0.061857414245605,0.052865505218506,0.147469711303711,0.171664142608643,0.296341180801392,0.403253698348999,0.507041025161743,0.70313172340393,0.860313320159912,0.896888303756714,0.885503768920898,0.930443143844604,0.872622728347778,0.822360801696777,0.833164644241333,0.62240424156189,0.462209987640381,0.574535942077637,0.013726377487183
"5105",-0.016238069534302,0.058374547958374,0.046815013885498,0.137947607040405,0.158867931365967,0.28019380569458,0.382152843475342,0.49234299659729,0.68205943107605,0.826280117034912,0.864837312698364,0.854140758514404,0.88936538696289,0.840736484527588,0.787290906906128,0.815426921844482,0.635397100448608,0.454952478408813,0.583412647247314,0.007762241363525
"5106",-0.017720079421997,0.056856203079224,0.043194770812988,0.133180856704712,0.151544904708862,0.275447845458984,0.377216386795044,0.489368438720703,0.690272760391235,0.827506685256958,0.873529958724976,0.866524314880371,0.909179019927979,0.859354257583618,0.841509628295898,0.857947540283203,0.67004714012146,0.438949775695801,0.600130128860474,0.00782618522644
"5107",-0.017735433578491,0.060198783874512,0.049892520904541,0.140528345108032,0.155419826507568,0.273211479187012,0.385585498809814,0.479535102844238,0.679406929016113,0.821064949035645,0.865365695953369,0.854161787033081,0.913830852508545,0.863758373260498,0.838392782211304,0.850629997253418,0.673381090164185,0.456285047531128,0.614796304702759,0.003017807006836
"5108",-0.017065954208374,0.056543350219727,0.045407915115356,0.130488109588623,0.143198585510254,0.260965347290039,0.38132586479187,0.485743236541748,0.677611589431763,0.810434055328369,0.862295007705688,0.842532825469971,0.903878259658814,0.848912048339844,0.840106010437012,0.854154825210571,0.679743480682373,0.44930157661438,0.631935358047485,0.001139688491821
"5109",-0.016689109802246,0.06107063293457,0.050919723510742,0.14239706993103,0.170654773712158,0.284928607940674,0.409955406188965,0.516705465316772,0.697997379302979,0.832124137878418,0.882417821884155,0.870040130615234,0.919387149810791,0.855964708328247,0.810580492019653,0.828415250778198,0.644993877410889,0.459271669387817,0.663270998001099,-0.001119565963745
"5110",-0.017190933227539,0.059223413467407,0.053607130050659,0.144364261627197,0.179653310775757,0.289127588272095,0.411044120788574,0.521324968338013,0.702394866943359,0.821662425994873,0.882283306121826,0.875789022445679,0.927683401107788,0.86124997138977,0.831775379180908,0.842427635192871,0.651063156127929,0.451496982574463,0.667296361923218,-0.002179861068726
"5111",-0.018039560317993,0.056575059890747,0.051377725601196,0.144637489318848,0.179615306854248,0.289223861694336,0.418281555175781,0.52633786201477,0.702829837799072,0.81994743347168,0.883922863006592,0.882551383972168,0.917198801040649,0.860545349121094,0.835217094421387,0.850390195846557,0.683029508590698,0.479874324798584,0.679101467132568,-0.001128053665161
"5112",-0.017441749572754,0.059280586242676,0.050474166870117,0.140380191802979,0.172403049468994,0.27638578414917,0.401313829421997,0.502441120147705,0.691167831420898,0.805359411239624,0.870116281509399,0.880193710327148,0.91177396774292,0.862231206893921,0.835732555389404,0.843927955627441,0.654258871078491,0.473077249526977,0.669066190719604,-0.003918170928955
"5113",-0.018556499481201,0.059390163421631,0.051484107971191,0.146910762786865,0.176632213592529,0.288942337036133,0.406957149505615,0.512953996658325,0.692185544967651,0.816094589233398,0.884527587890625,0.879744482040405,0.91077299118042,0.85902419090271,0.836496591567993,0.843765926361084,0.669379472732544,0.457080602645874,0.666861057281494,-0.003284120559692
"5114",-0.018428611755371,0.060816764831543,0.05422248840332,0.153203725814819,0.182336473464966,0.295352029800415,0.408172464370727,0.495823907852173,0.675504398345947,0.778073740005493,0.84936842918396,0.840764379501343,0.866612243652344,0.812380886077881,0.785507726669311,0.789268589019775,0.610113620758057,0.437870359420776,0.632192897796631,-0.001608848571777
"5115",-0.018570756912231,0.060970306396484,0.0545578956604,0.155269908905029,0.185040044784546,0.298045301437378,0.411516618728638,0.50454683303833,0.69167628288269,0.790752553939819,0.858350276947021,0.848162031173706,0.86503267288208,0.814747905731201,0.791545248031616,0.783584833145142,0.559689617156982,0.438273906707764,0.632017707824707,0.003908061981201
"5116",-0.021532011032105,0.060333490371704,0.051007270812988,0.146432065963745,0.177394342422485,0.29567985534668,0.397859859466553,0.508230209350586,0.697913408279419,0.805621337890625,0.887025737762451,0.901331520080566,0.914509010314941,0.858715391159058,0.842568159103394,0.835865306854248,0.662693166732788,0.46292462348938,0.671190309524536,-0.001028823852539
"5117",-0.021139144897461,0.054907846450806,0.04607400894165,0.133942079544067,0.157847118377686,0.264078378677368,0.377874851226807,0.499581384658813,0.685918855667114,0.796622514724731,0.880968761444092,0.880357408523559,0.902865076065063,0.842308235168457,0.834586191177368,0.823036479949951,0.660901641845703,0.439878034591675,0.647946977615356,-0.004043531417847
"5118",-0.019618797302246,0.055474853515625,0.04725980758667,0.127182197570801,0.148724126815796,0.263285684585571,0.354715013504028,0.491126298904419,0.665682935714722,0.770136022567749,0.847381544113159,0.850555515289307,0.86847710609436,0.809490156173706,0.8046555519104,0.799149560928345,0.623951339721679,0.437568092346191,0.6271155834198,-0.002362966537476
"5119",-0.021557760238647,0.055387496948242,0.048314142227173,0.132317781448364,0.153097152709961,0.270792388916015,0.353545188903809,0.495427322387695,0.677385473251343,0.79350757598877,0.878916311264038,0.882205390930176,0.899621248245239,0.84035210609436,0.842018747329712,0.831179618835449,0.665663528442383,0.461745929718017,0.637545204162598,-0.009282064437866
"5120",-0.021744585037231,0.055386781692505,0.048055648803711,0.140098714828491,0.159783506393433,0.288866186141968,0.354095602035522,0.505378007888794,0.686881351470947,0.800908708572388,0.874042797088623,0.864054107666016,0.892838478088379,0.82613468170166,0.82723240852356,0.817849922180176,0.655604839324951,0.456552410125732,0.631710529327392,-0.009015846252441
"5121",-0.023084259033203,0.054733371734619,0.04649829864502,0.131717681884766,0.151767349243164,0.272418546676636,0.348440551757812,0.484586477279663,0.653538370132446,0.762140417098999,0.844106149673462,0.831249380111694,0.870961856842041,0.794470405578613,0.800425958633423,0.794623613357544,0.622398519515991,0.425847721099853,0.598270893096924,-0.008378791809082
"5122",-0.021449947357178,0.052846050262451,0.042304277420044,0.122519016265869,0.139737224578857,0.265085172653198,0.357825660705566,0.502626466751099,0.67806921005249,0.803260803222656,0.874166631698608,0.858225965499878,0.897925567626953,0.820921325683594,0.828553199768066,0.82456750869751,0.638400506973267,0.441602039337158,0.618446254730225,-0.008099269866943
"5123",-0.022171878814697,0.054009532928467,0.048582172393799,0.13642520904541,0.15994234085083,0.291568040847778,0.369258737564087,0.501850938796997,0.656727981567383,0.779088640213013,0.846153450012207,0.81948275566101,0.868964433670044,0.776995277404785,0.764076614379883,0.770361137390137,0.563810062408447,0.450939035415649,0.596121788024902,-0.004769325256348
"5124",-0.021994495391846,0.0551682472229,0.049103832244873,0.138427305221558,0.158235692977905,0.291312789916992,0.379711961746216,0.504320192337036,0.657537841796875,0.784869003295898,0.856747627258301,0.812949991226196,0.88361668586731,0.788367605209351,0.777449512481689,0.783847093582153,0.587559509277344,0.444226169586182,0.594435501098633,-0.007450723648071
"5125",-0.020903587341309,0.056992530822754,0.049368858337402,0.145969200134277,0.166841554641724,0.299483823776245,0.387586259841919,0.507858800888061,0.6510910987854,0.765491771697998,0.831529569625854,0.79502854347229,0.861452341079712,0.769923782348633,0.754090642929077,0.75107250213623,0.561082553863525,0.445152616500854,0.592481899261475,-0.007187843322754
"5126",-0.021348714828491,0.055679416656494,0.049809837341309,0.143191337585449,0.154547023773193,0.295109128952026,0.397982597351074,0.517356634140015,0.681853246688843,0.794517517089844,0.868259811401367,0.804144716262817,0.894834852218628,0.795920991897583,0.78041467666626,0.781153678894043,0.574617528915405,0.482819223403931,0.630054712295532,-0.00277304649353
"5127",-0.021289730072021,0.053589057922363,0.048742341995239,0.148344945907593,0.163324499130249,0.28844199180603,0.386379909515381,0.487759685516357,0.645991373062134,0.754676485061645,0.825417613983154,0.762418842315674,0.831669235229492,0.753573036193848,0.692452716827393,0.694945335388184,0.502180671691895,0.447302913665771,0.584034538269043,-0.002334403991699
"5128",-0.021205854415894,0.058643770217895,0.05570821762085,0.171681690216064,0.197337627410889,0.332399129867554,0.442562484741211,0.535449838638306,0.683878660202026,0.787024593353271,0.848588562011719,0.780089569091797,0.850312709808349,0.764260292053222,0.685684299468994,0.665517997741699,0.496011781692505,0.475564241409302,0.603415870666504,0.005478477478027
"5129",-0.019090461730957,0.05740270614624,0.058989810943603,0.177947044372559,0.202915716171265,0.337995338439941,0.441465282440185,0.512658405303955,0.67097897529602,0.764003372192383,0.834859466552734,0.763281917572021,0.839381694793701,0.751728534698486,0.640397739410399,0.647998046875,0.499244689941406,0.459403896331787,0.58326997756958,0.006739711761475
"5130",-0.021422290802002,0.057342624664307,0.057592010498047,0.173438167572021,0.205919551849365,0.342284870147705,0.455608654022217,0.538476467132568,0.694840955734253,0.776656436920166,0.849998998641968,0.771955108642578,0.852326822280884,0.756762886047363,0.606321287155151,0.613946866989135,0.494827842712402,0.454715251922607,0.559187173843384,0.009421539306641
"5131",-0.021405029296875,0.052783012390137,0.045385122299194,0.149237632751465,0.184828758239746,0.307223415374756,0.437554883956909,0.520494794845581,0.678997421264648,0.798108434677124,0.894518852233887,0.829012537002563,0.917616605758666,0.82445158958435,0.636690902709961,0.650509977340698,0.488025379180908,0.447979927062988,0.549405860900879,0.009105730056763
"5132",-0.019760036468506,0.055823945999145,0.051771354675293,0.161351203918457,0.209593057632446,0.325145149230957,0.457328796386719,0.554199934005737,0.706537437438965,0.82344536781311,0.905154657363892,0.854492330551147,0.934819364547729,0.834294939041138,0.713099861145019,0.70239987373352,0.53560037612915,0.460202693939209,0.552516651153564,0.007741260528564
"5133",-0.022346496582031,0.047329092025757,0.028580808639526,0.111831760406494,0.134232711791992,0.267802238464355,0.412685775756836,0.524538326263428,0.696514844894409,0.81742525100708,0.919077062606811,0.865381669998169,0.950424098968506,0.849576568603516,0.671493291854858,0.583167457580566,0.45400242805481,0.411438751220703,0.458155679702759,0.006916046142578
"5134",-0.019407987594605,0.05280876159668,0.038575172424316,0.126101207733154,0.147607374191284,0.290877532958984,0.432682466506958,0.534926271438598,0.726719808578491,0.839258813858032,0.941773557662964,0.91008882522583,0.9996262550354,0.917976808547974,0.866419267654419,0.855700397491455,0.514971733093262,0.446339845657349,0.596784448623657,0.005094242095947
"5135",-0.021706390380859,0.050375938415527,0.042881488800049,0.147335004806518,0.161067485809326,0.307536125183105,0.446632480621338,0.540287208557129,0.753197574615478,0.844217920303345,0.958742237091064,0.941171455383301,1.02988576889038,0.953714370727539,0.964253759384155,0.964275598526001,0.783377647399902,0.504350328445434,0.716554069519043,-0.000976514816284
"5136",-0.018900871276855,0.060533952713013,0.056802988052368,0.177455186843872,0.20110969543457,0.327319192886353,0.463029289245605,0.564749670028686,0.743130922317505,0.837548303604126,0.954971837997436,0.918176078796387,1.01152429580689,0.921481704711914,0.900134658813476,0.903345203399658,0.71707067489624,0.480692958831787,0.681064033508301,0.00221643447876
"5137",-0.019337368011475,0.061516809463501,0.059847068786621,0.174246978759766,0.207772397994995,0.32565221786499,0.453558015823364,0.548503112792969,0.721754360198975,0.791071081161499,0.898215389251709,0.830418586730957,0.924949312210083,0.837798357009888,0.822778701782227,0.809771299362183,0.633177709579468,0.451965951919556,0.633201694488525,-0.007006740570068
"5138",-0.017417335510254,0.060709095001221,0.055901670455933,0.169953680038452,0.202777338027954,0.318909788131714,0.434000253677368,0.523283433914185,0.713008880615234,0.789477825164795,0.907382345199585,0.839024305343628,0.926803207397461,0.846150827407837,0.819991397857666,0.795276880264282,0.558504629135132,0.435896110534668,0.619122552871704,0.00283637046814
"5139",-0.019040060043335,0.046588897705078,0.026437187194824,0.104997634887695,0.125353956222534,0.256976222991943,0.404328441619873,0.52788872718811,0.735777997970581,0.832630825042725,0.960500717163086,0.920282793045044,1.00639162063599,0.947804975509643,0.962333106994629,0.949685668945312,0.77975959777832,0.469991254806518,0.698008298873901,-0.002863693237305
"5140",-0.019870710372925,0.042463397979736,0.015654897689819,0.063121700286865,0.082438468933105,0.210619211196899,0.381214141845703,0.51563892364502,0.721631813049316,0.83096342086792,0.957754278182983,0.926651287078857,1.01065068244934,0.951506805419922,0.964650821685791,0.941324806213379,0.797213125228882,0.451530981063843,0.706726551055908,-0.014160013198853
"5141",-0.020163488388062,0.042838287353516,0.018903350830078,0.075504732131958,0.094297409057617,0.215193700790405,0.388503217697144,0.513964176177978,0.717856025695801,0.827152347564697,0.952493619918823,0.929945421218872,1.0198784828186,0.963241767883301,0.988456392288208,0.97083568572998,0.833857774734497,0.474216413497925,0.711511039733887,-0.014166641235352
"5142",-0.022239971160889,0.0432053565979,0.012081336975098,0.066715574264526,0.078995275497436,0.191775321960449,0.356449174880981,0.478324508666992,0.697027349472046,0.816472482681274,0.950522756576538,0.945389175415039,1.046355676651,0.989488315582275,1.02003288269043,1.00856304168701,0.864159631729126,0.467019605636597,0.711986970901489,-0.01414008140564
"5143",-0.018292236328125,0.04618091583252,0.026255941390991,0.093319129943848,0.109604167938232,0.223613786697388,0.391090679168701,0.509928369522095,0.728001260757446,0.856018304824829,0.978960132598877,0.962675952911377,1.0561851978302,0.987092065811157,1.00869240760803,0.994793891906738,0.834788417816162,0.490934991836548,0.697933578491211,-0.018528604507446
"5144",-0.020569705963135,0.041533470153809,0.023060321807861,0.082413387298584,0.103348731994629,0.20912594795227,0.384421539306641,0.514303302764893,0.706079483032227,0.834742212295532,0.964879560470581,0.947313642501831,1.03413438796997,0.962329053878784,0.9725830078125,0.960702514648437,0.808978652954101,0.474484634399414,0.663896894454956,-0.012536525726318
"5145",-0.019657039642334,0.042157220840454,0.017795753479004,0.076664686203003,0.09120922088623,0.206390810012817,0.367082786560059,0.516078662872314,0.712975120544433,0.837480163574219,0.959856176376343,0.946696329116821,1.02553038597107,0.953533983230591,0.964261054992676,0.955185174942017,0.772629594802856,0.515398979187012,0.65347695350647,-0.013054847717285
"5146",-0.019833469390869,0.043191623687744,0.032338237762451,0.117791843414307,0.125664854049682,0.247766399383545,0.4053466796875,0.535435914993286,0.724310255050659,0.841187334060669,0.960950183868408,0.952835416793823,1.02874121665955,0.96102147102356,0.979146003723145,0.9802086353302,0.815280199050903,0.537090826034546,0.670859479904175,-0.016542959213257
"5147",-0.021206569671631,0.052859306335449,0.050263452529907,0.158866882324219,0.194573402404785,0.291637706756592,0.41332540512085,0.546183061599731,0.725012397766113,0.826666641235351,0.949641418457031,0.939102935791016,0.986472415924072,0.918580627441406,0.905210208892822,0.907174873352051,0.740991592407227,0.508166074752808,0.663797998428345,-0.020354080200195
"5148",-0.019235515594482,0.054563283920288,0.058068323135376,0.162955474853516,0.210456418991089,0.297125148773193,0.391516399383545,0.526001405715942,0.692189407348633,0.78901309967041,0.892617273330689,0.846836137771606,0.920783233642578,0.829615306854248,0.797344303131103,0.799134969711304,0.605952024459839,0.462636041641235,0.592596054077148,-0.013749122619629
"5149",-0.019938468933105,0.050995922088623,0.052610301971436,0.156276702880859,0.19643087387085,0.294961023330688,0.397680330276489,0.552145147323608,0.711560487747192,0.821434020996094,0.931729030609131,0.891887140274048,0.945428705215454,0.868231153488159,0.825948715209961,0.844229602813721,0.578333139419556,0.46720175743103,0.617084789276123,-0.012515735626221
"5150",-0.017425441741943,0.055038642883301,0.059655427932739,0.167539930343628,0.216232347488403,0.303589820861816,0.397115135192871,0.538286590576172,0.683396530151367,0.786457777023315,0.882325839996338,0.840506553649902,0.896117544174194,0.800529479980469,0.782192325592041,0.796548891067505,0.604473304748535,0.468063688278198,0.593298864364624,-0.020923614501953
"5151",-0.021268796920776,0.049931526184082,0.057546806335449,0.166212177276611,0.224866151809692,0.311932706832886,0.414929533004761,0.543687057495117,0.694238710403442,0.800085878372192,0.904250526428223,0.859959983825684,0.914593172073364,0.823163557052612,0.786967754364014,0.793205785751343,0.578616714477539,0.474563598632812,0.60767993927002,-0.02217173576355
"5152",-0.017293691635132,0.053788328170776,0.05901927947998,0.169103145599365,0.216578817367554,0.310802745819092,0.427060127258301,0.548898410797119,0.712230110168457,0.830922412872314,0.925005388259888,0.886638021469116,0.93701696395874,0.845898008346558,0.809881210327148,0.809306097030639,0.583702898025512,0.465415143966675,0.623195934295654,-0.01811957359314
"5153",-0.016715717315674,0.052757406234741,0.058586978912354,0.169796180725098,0.219166040420532,0.318858003616333,0.439977645874023,0.550916814804077,0.711728096008301,0.812874126434326,0.907060480117798,0.864188480377197,0.899703407287598,0.818922090530395,0.803448677062988,0.790304374694824,0.600151395797729,0.4626624584198,0.62706446647644,-0.014501190185547
"5154",-0.016050148010254,0.053081607818604,0.058256959915161,0.169879913330078,0.219428253173828,0.330631399154663,0.443228960037231,0.567774152755737,0.719627380371094,0.843288564682007,0.928638648986816,0.89507622718811,0.931690502166748,0.850001859664917,0.840262985229492,0.827430009841919,0.613473463058472,0.473851680755615,0.654505300521851,-0.009254884719849
"5155",-0.01627049446106,0.055821657180786,0.065643215179443,0.18483452796936,0.221504116058349,0.331770610809326,0.434104061126709,0.55074520111084,0.70458083152771,0.818653869628906,0.910697317123413,0.879152536392212,0.907336282730102,0.843898820877075,0.837639141082764,0.815277576446533,0.645585298538208,0.46462254524231,0.629433345794678,-0.019873571395874
"5156",-0.017990016937256,0.052309131622314,0.058535861968994,0.162748289108276,0.186271953582764,0.308942317962646,0.417839002609253,0.559847259521484,0.735394048690796,0.852371120452881,0.953655576705932,0.911438941955566,0.95101375579834,0.89531397819519,0.909757947921753,0.886511707305908,0.712707901000976,0.497298431396484,0.66794638633728,-0.019539737701416
