FID,CC210326,CC210407,CC210419,CC210429,CC210505,CC210513,CC210520,CC210527,CC210602,CC210610,CC210617,CC210624,CC210630,CC210709,CC210714,CC210719,CC210727,CC210804,CC210806
"1062",0.003676110185276,0.264067248308989,17.627800640146319,24.578848142066533,32.649900929736319,51.258220291683855,69.204253758709200,90.794108035487341,95.645397873120643,99.247830279652845,99.970975544208557,99.984950282182211,99.998928533161902,99.997835872576175,99.996764452113894,99.739222645429365,96.177068905817180,0.229397506925208,0.126261286591900
"1063",0.005514165277914,0.193608469757867,17.572423909057573,25.329065691205610,33.007163542142962,50.374311436822047,69.816684638760904,91.413805206908663,96.451150739216587,99.789303950550917,99.990356798457086,100.000000000000000,100.000000000000000,100.000000000000000,99.997850040311747,99.758699792243760,97.172567520775615,0.218212610734758,0.291780284140946
"1064",0.003063425154397,0.316758160964611,18.489864349946654,26.564852918762384,33.687891503983458,52.542527117862605,71.787678767876784,93.781091509136346,97.298582533150437,99.765654393980114,99.996775060467613,100.000000000000000,100.000000000000000,100.000000000000000,100.000000000000000,99.872316481994460,96.753666954270926,0.242382271468144,0.163396959118930
"1065",0.000612685030879,0.216890500931281,17.360158512421886,23.388507849413198,31.950007620789510,50.242656449553003,71.305509263797660,92.695561661078912,96.056105610561062,99.147540983606547,99.932276269819937,99.994625100779359,99.996785599485690,99.994571825603614,100.000000000000000,99.769520429362885,95.573277354570635,0.315919749869724,0.170824093624336
"1066",0.001225370061759,0.363934908342319,18.520963207431855,25.585963631940643,33.608901082152109,51.565192069693509,71.937415963818609,91.503370813715648,96.545648529187616,98.949744692287027,99.947498124933034,99.974284795885566,99.991456277500106,99.998917936288095,100.000000000000000,99.793325831024930,97.302415166204980,0.166637811634349,0.184617343420089
"1067",0.002450740123517,0.341878247230664,17.073616826703248,24.463953665599757,31.584260779663076,49.825887548836420,68.836388589353987,88.674804047659492,95.075750647767109,99.439935501209348,99.912926632625641,99.978500403117437,100.000000000000000,100.000000000000000,99.998921484037965,99.796986277575130,98.056613573407205,0.279172437673130,0.140054536387654
"1068",0.002450740123517,0.378639349083423,18.803840877914951,26.062490474013106,34.141746684956559,51.621005120240724,70.210243246546881,90.971423730044421,95.965858862978209,99.671056167696861,99.940876108572965,99.991400161246986,99.985048485625185,99.979440789473685,99.975275463585049,99.768438365650965,96.899266609145812,0.295292687163453,0.159152882258698
"1069",0.000000000000000,0.395181844917165,17.929959662632928,25.919219631153791,33.484529797286996,50.708583076512411,71.145598470738165,91.002892727030655,94.740251802958070,99.769954313356621,99.930354655523416,99.988213864780889,99.989285331618987,99.991314920965777,99.972050524052662,99.601800554016620,96.994027008310240,0.323537049861496,0.194166516355611
"1070",0.000611172228334,0.327173806489560,18.905044962658131,27.039170858100896,34.537493158182812,51.861243903030896,72.422686713115752,91.155396327810124,96.028044505410762,99.883902176834184,99.963450685299648,99.988175221714599,99.994660173437566,100.000000000000000,99.997842968075929,99.691611842105260,95.807003116343495,0.377800937988536,0.188861420280321
"1071",0.000000000000000,0.355970002940888,17.552812071330589,25.502645502645503,32.944977899710409,51.761751073794557,70.241275365160277,88.981775825669146,95.423868312757193,99.659231389411445,99.915354119789995,99.960225745767261,99.992499732133282,99.992425554016620,99.980650362805704,99.391880193905820,94.560465720221615,0.294321329639889,0.138993517172596
"1072",0.001225370061759,0.483408489363788,17.574257425742573,26.605700350556315,35.242188690748364,51.267320245577416,71.411807847451414,90.399535227121433,94.314264759809319,99.471109916689059,99.823703305563015,99.927140255009107,99.948569591771133,99.976194598337955,99.971958584987050,99.600718490304700,93.860370498614955,0.335439750692521,0.177190208914683
"1073",0.009802960494069,0.441133222233114,17.044962658131382,26.042371589696696,33.430031016237919,50.855395665995296,69.569159886285661,88.536207501724746,94.864807194025303,98.993818865896259,99.522708949207200,99.907551733405001,99.961553248750477,99.997828730241451,99.983875302338078,99.703514542936290,95.021570319240723,0.235582768803196,0.190983458710437
"1074",0.005514165277914,0.304504460347025,14.836762688614542,22.678250266727634,30.024081694863586,49.211337329224200,66.271238234934600,84.237059865563353,91.834781283340945,97.926363880677229,97.799207114539811,99.396936307444236,99.677488481731487,99.780341066481995,99.926901370599296,98.223251385041550,92.015451869806100,0.370065789473684,0.179312247344799
"1075",0.003676110185276,0.425203411430252,17.786945361202786,24.428024083196497,32.543819539704309,52.812747065620627,71.926771885109304,90.450369760714594,96.743179393385162,99.594732598763770,99.638806772373016,99.967855994856961,99.941261907813242,99.913434903047090,99.828515962036235,98.928756925207765,93.107254155124650,0.470079902727115,0.293902322571062
"1076",0.003063425154397,0.626164101558671,18.652034750800183,24.960219478737997,32.539074378154837,52.055376252760318,71.300574501894630,83.798913109257938,96.087886566434420,99.663531308787952,99.887127116366571,99.984950282182211,99.983927997428481,99.998917936288095,99.992475141091106,99.641836911357345,95.932522506925210,0.401445637119114,0.169763074409278
"1077",0.004288795216155,0.828350161748848,19.164151806127112,26.408169486358783,33.501600365797898,52.016549782814437,70.631555729830410,83.424130651071366,95.956104252400550,99.628056973931734,99.872495446265944,99.997857066323789,99.993592208125079,100.000000000000000,99.998925020155866,99.865824099722985,95.566220880069025,0.425251038781163,0.170824093624336
"1078",0.004288795216155,0.996838545240663,18.956117834005624,27.760402377686326,34.270995275110501,52.622000048533089,69.808091920303141,83.745657883588919,95.099527511050141,99.315237839290518,99.694705724267678,99.972050524052662,99.988213864780889,100.000000000000000,100.000000000000000,99.739222645429365,94.161184210526315,0.308320305714782,0.161274920688814
"1079",0.001225370061759,0.536712087050289,17.527206218564242,26.343732895457034,33.722556711062460,51.477832512315267,68.492672287030686,87.017828397138743,92.771054883266103,98.342381080354741,99.592582639075516,99.955925826390754,99.974284795885566,99.990261426592795,100.000000000000000,99.690529778393355,93.158111149584485,0.422004847645429,0.152786766968350
"1080",0.000000000000000,0.702749730418586,17.035208047553727,25.105319311080628,32.459076360310931,49.962993520832825,67.934849040459596,80.353199543788975,91.328151196463963,97.784466541252343,99.429979642130078,99.954998392799737,99.991456277500106,99.997835872576175,99.997842968075929,99.784669321329645,94.811504501385045,0.404941809970471,0.146420651678002
"1081",0.000000000000000,1.047078717772767,18.593692702603594,26.004572473708276,33.815576893766192,52.128782547501764,68.989559847073807,78.841335737887462,93.499771376314584,98.591776404192416,98.692824509540444,99.982800322493958,99.960355726990244,99.985933171745160,99.995700080623479,99.402900816397434,93.356128808864270,0.415512465373961,0.199471612430901
"1082",0.001838055092638,1.233334967160082,18.556927297668040,25.862520957171164,34.151310588092201,51.677424834380837,68.257547977019925,79.479793272896728,94.741655235482398,99.284063423810807,99.287288363343180,100.000000000000000,99.976504763125291,99.996743095362177,99.993550120935240,99.838772506925210,94.171699741156161,0.524800900277008,0.300268437861410
"1083",0.000000000000000,0.980296049406921,17.084590763603106,25.023414218816519,31.846364883401922,49.300516877381156,67.832810508773647,78.849887160571726,92.236279183473897,98.312281644719164,98.698167791706851,99.986070931104692,99.978570663237974,99.995671745152364,99.993528904227773,99.582323407202210,93.299861495844866,0.355002605523710,0.221753015947119
"1084",0.000000000000000,0.478507009116753,14.963940838528297,22.594116750495353,29.475384849870444,48.436627921085204,66.138613861386148,78.334805921012816,91.699436061575980,98.866971244289175,98.848696586938999,99.927976350443430,99.940193942500741,99.977276662049860,99.983875302338078,99.516317520775615,93.979397506925210,0.347342451523546,0.233424227312757
"1085",0.000000000000000,0.708263895696500,16.313366864807193,24.014022252705381,31.406677613574164,50.553426990208592,68.522081168512898,81.045375872962083,94.487425697302243,99.493684493415742,99.330287557108292,99.952855459123541,99.958212793314047,99.979440789473685,99.953775866702500,99.297740650969530,94.144953254847636,0.214955706096925,0.378783859775701
"1086",0.000000000000000,0.379252034114303,16.084743179393385,24.232891327541534,32.319463496418230,48.505180907083407,67.579158905989615,81.879565143536610,93.830216354968826,99.418435904326799,99.351762562948679,99.926901370599296,99.968927461695060,100.000000000000000,99.990293356341681,99.524974030470915,94.980306440443215,0.378722299168975,0.451342317600221
"1087",0.000612685030879,0.434393686893442,16.671556044493339,25.680228668734419,33.004724889498554,49.166444223349274,68.425009167583426,79.583883032158894,93.525986892242045,99.273313625369525,99.306638000537490,99.948400967481859,99.907087017813652,99.949143005540165,99.982800322493958,99.418931786703595,92.977782571182061,0.371147853185596,0.354380417829367
"1088",0.001225370061759,0.459513773159494,16.373113854595335,24.143270842859323,32.992154716292646,49.856827392074550,69.034898539358892,81.228743297708817,93.429660112787687,99.319537758667025,99.547433485622150,99.993571198971381,99.974284795885566,99.979440789473685,99.990293356341681,99.642918975069250,93.944771468144040,0.489621330554108,0.136871478742480
"1089",0.001225370061759,0.579600039211842,13.776558451455569,22.338667885992987,31.656149977137630,48.016210051202407,66.527930570834855,78.368090437055955,92.826093583295233,97.934963719430257,97.758491374691957,99.759204514915339,99.812038105002358,99.994589681440431,99.976350443429183,99.230652700831030,94.300770429362885,0.438235803324100,0.183556324205031
"1090",0.000000000000000,0.620649936280757,16.238846106832906,25.152263374485596,33.168724279835395,48.477881045402704,67.432727183609458,79.234511878473143,92.301063439677307,98.682074711099162,97.662993818865900,99.663531308787952,99.771777563484406,99.969602223380221,99.966675624832035,98.714508310249300,92.637638504155134,0.636253462603878,0.231302188882641
"1091",0.006126850308793,0.522620331340065,15.190367322054566,22.571306939123030,32.194246791947940,48.206095755781504,66.683168316831683,77.250941044044495,90.828227404359097,98.638000537489916,96.962106960494481,99.748205293046183,99.770387457815374,99.877726800554015,99.943917169974114,98.849766274238220,93.157894736842110,0.752344971339239,0.395760167216628
"1092",0.000000000000000,0.510979315753358,14.777015698826398,23.251333638164915,32.213991769547320,47.830570991773641,65.355724928928538,76.239091756333139,90.137479042828843,99.123891427035744,97.020250723240125,99.623757054555227,99.793206900246432,99.899368074792235,99.937651169040578,99.180877770083100,94.020515927977840,0.444728185595568,0.444567051109296
"1093",0.000000000000000,0.587564944613273,13.091309130913093,22.584971803078798,29.779606767261090,44.640127156689076,63.088253269771421,74.802834332306048,89.206698447622543,99.794678849771572,97.602794947594731,99.774254232733142,99.797086590627544,99.900450138504155,99.933351249664071,99.057522506925210,92.872446329639885,0.551502518672920,0.327854937452917
"1094",0.000000000000000,0.158685422997745,9.608291418991008,15.604328608443835,23.307790549169859,40.576694411414984,57.597294382903641,68.335532128635577,89.155921353452214,96.554689599570011,92.527815103466821,97.127397407050253,97.068466730954668,98.097967691506000,98.668032786885249,96.870114643043252,92.902744113573405,0.652484418282548,0.252522573183800
"1095",0.000000000000000,0.329624546613077,9.146166742874563,13.887368485069635,21.010821521109587,37.250501733260357,52.518029580735849,69.480519480519476,90.377076665142511,95.004568664337540,93.020465016607730,97.157753292125776,97.642772956176998,98.658240997229925,99.208814834721849,98.023069598337955,94.896987534626049,0.676289819944598,0.359685513904657
"1096",0.000000000000000,0.398857955102441,11.282239335044615,16.896204846822130,24.017680231671999,42.092746730083235,59.129619645132827,79.437137518503249,94.984109522063321,98.221983337812418,96.569739317387800,99.363548698167790,99.476696996881543,99.739222645429365,99.896462467644525,99.421095914127420,96.378343399482318,1.383098836199409,0.459421320120107
"1097",0.000000000000000,0.448485442603666,11.683584819387288,15.836610272824265,23.573557136775527,41.134218253294186,58.659088131035332,78.139940208905728,96.143270842859323,99.280838484278419,97.034130610051065,99.302338081160983,99.870352512589733,99.935076177285325,99.907551733405001,99.496840373961220,96.253895429362885,0.823450484764543,0.414858513087672
"1098",0.000000000000000,0.060655818057053,7.058680079256210,11.025148605395518,19.078189300411523,35.199834987502733,48.988457014018230,65.448251655148198,87.139765279682976,95.566783122816446,91.107896710596805,97.025530771298037,98.753684480328076,99.118118074792235,99.260413867239990,97.883483379501385,93.362621191135730,2.237493486190724,0.857303525766852
"1099",0.000000000000000,0.000612685030879,3.757486859797091,7.942589551784954,18.864562427780818,39.173508483853311,57.232129248590155,75.293542369709442,76.868160341411368,79.398011287288355,76.465466272507385,88.189371609210127,92.749383906568099,91.858824040298771,99.596635030198442,90.003895429362885,88.761863675582404,0.861994094146257,0.265254803764496
"1100",0.000000000000000,0.000000000000000,1.549763755525072,4.847047375783007,15.629474143997671,32.093900139877150,46.751619606405086,58.597999384240175,58.459990855052581,53.411448535339964,44.019072109718202,62.235079824279438,73.154528352593388,77.351893605202108,94.403566481994460,70.387162396121880,75.379804362880890,0.066442287793136,0.077454402699233
"1101",0.000000000000000,0.000000000000000,1.083981100442006,2.992154716292648,11.992337164750957,26.979261691905371,39.486053955189760,46.903329661950352,45.275027502750277,40.614888470841173,29.616769685568396,48.399119996582513,60.663237972784742,63.062358867465697,87.846203623813636,52.377293975069250,67.280557479224385,0.221469515372590,0.140054536387654
"1102",0.000000000000000,0.000000000000000,1.322576702114656,3.301100772365141,9.631454114212735,20.660463419084106,30.768854663244099,37.118243997850875,36.888279225727786,38.227358237033052,29.430798172534267,38.787099539269256,44.335393711367907,48.890481153378495,63.853661703601105,42.432046398891963,56.769390581717452,0.343060621851659,0.163396959118930
"1103",0.000000000000000,0.000000000000000,0.614540466392318,1.635565046470431,5.865223616200345,15.880921972875997,24.271300106691054,29.716448635367556,29.190672153635116,28.882558452029023,25.803064395156973,33.009750348226724,38.996035572699022,47.166492965085979,63.470664365832619,46.744070290858723,58.789603531855960,0.462917578886602,0.063661152903479
"1104",0.000000000000000,0.000000000000000,0.568815729309556,1.711366538952746,6.130876360761419,18.005230189138235,27.995966263292999,34.945110807179773,34.865542109766537,35.619457135178720,32.120397742542330,39.867145115126661,48.284869658693900,49.913407182302386,69.816652286453845,53.134738573407205,65.510138050043139,0.256209831509467,0.089125614064871
"1105",0.000000000000000,0.000000000000000,1.508984231756509,3.480508423037159,9.151006507328347,24.952903520804757,35.728090230147842,47.034391997536964,48.663923182441700,52.666487503359313,44.816984681537221,55.182685095896275,63.906476753560867,19.465433385443809,86.843187326869810,64.176116689750700,75.199099722991690,0.394296855428117,0.084881537204639
"1106",0.000000000000000,0.000000000000000,2.673372961438805,7.474305175454601,13.680870683588536,32.453931764276597,44.261092775944263,56.633001104745574,64.250571559213526,73.757592045149153,68.518161362905815,74.523732990463941,81.057537769206050,73.885052978982117,92.913071613459877,76.274671052631575,68.191655124653735,0.214955706096925,0.092308671710045
"1107",0.000000000000000,0.002444688913336,3.726870903825636,10.828945133344657,18.423645320197043,39.700784528370733,56.410303307422652,70.793744931675960,83.670172229843004,95.962375705455528,92.287019618382161,94.245802896321933,96.769685568395587,97.662628104915754,99.015314926660920,91.266067396213302,69.906726108033240,0.194328643390655,0.058356056828189
"1108",0.000000000000000,0.000000000000000,4.950495049504950,10.931703460439092,20.516329137018793,41.530134403697623,60.090453489793425,77.015255147933289,88.513629140691847,98.206933619994629,97.391023918301528,98.654237651344687,99.079609986070921,99.394394885033051,99.629934210526315,95.926030124653735,79.164150129421913,0.179720942391269,0.141115555602712
"1109",0.000000000000000,0.001225370061759,5.115683584819387,11.932737335036185,20.766094785119755,42.519005047740684,62.025301021185797,79.273041189503104,92.083523853071185,99.291588282719701,99.523197257044899,99.899611260626259,99.967750604676169,99.992400555845066,99.969801553062993,99.066179016620509,94.188235803324105,0.178044120201494,0.163396959118930
"1110",0.000000000000000,0.018380550926380,7.192805974698979,14.802651584260779,23.464696223316913,46.988992276348597,67.472191663610801,86.156667191149950,95.782350251486065,99.932276269819937,99.901101854340240,99.994642665809494,100.000000000000000,99.993486190724340,99.998917936288095,99.588815789473685,97.302415166204980,0.272304458168589,0.129444344237074
"1111",0.000000000000000,0.007352220370552,7.544921158782544,16.032905433279137,25.098826248251537,48.170650124673116,67.875019051973780,86.697172937959181,96.051216232734376,99.925826390755162,99.910776672937388,99.991428265295184,100.000000000000000,100.000000000000000,99.996764452113894,99.896121883656505,98.665815443213305,0.414712523883967,0.223875054377235
"1112",0.000611172228334,0.004901480247035,6.585581466239902,13.204403089460563,22.735324807687640,47.082649151614667,65.931426475980942,82.251628443274640,95.649443682365501,99.910776672937388,99.886424515161252,100.000000000000000,100.000000000000000,99.997821564334657,99.996764452113894,99.833362188365655,96.988616689750700,0.249696022233802,0.161274920688814
"1113",0.000000000000000,0.014091755710224,6.360615759792715,14.201179833363742,23.626467189685581,48.168217478562312,65.995427526291735,81.608099052816499,95.628715134887983,99.944101048105352,99.963450685299648,99.998928533161902,100.000000000000000,99.996743095362177,99.997835872576175,99.922091412742390,96.345987920621226,0.302802557483471,0.266315822979554
"1114",0.000000000000000,0.011641015586707,8.410341034103411,13.865474670072372,24.361734476677004,48.926594903606393,67.126879354602124,82.046332046332054,96.458466697149831,99.924751410911057,99.982800322493958,99.997857066323789,99.994625100779359,100.000000000000000,99.996764452113894,99.858249653739620,96.098078254847636,0.184557929477158,0.175068170484567
"1115",0.000000000000000,0.017155180864621,8.699283645785703,15.400155305879784,24.606275328205005,49.719250114311841,70.466087486663625,82.266720595958915,97.955628896222962,99.988175221714599,100.000000000000000,99.998932034687513,100.000000000000000,100.000000000000000,99.998921484037965,99.883137119113570,95.427198753462605,0.246163230184405,0.213264862226655
"1116",0.000000000000000,0.022056661111656,8.765127267184880,14.269902085994040,25.351821443775467,48.777595329319468,70.188852218555184,83.353959275335200,98.683127572016460,99.984950282182211,99.993550120935240,100.000000000000000,100.000000000000000,99.998910782167329,99.994589681440431,99.744632963988920,95.348208102493075,0.111820392565572,0.191607587660471
"1117",0.000612685030879,0.033697676698363,10.117345067840116,16.545034361126316,25.784832451499117,47.875691783737764,70.553269318701410,82.474189370741087,98.339277549154090,99.980650362805704,99.906476753560867,100.000000000000000,100.000000000000000,100.000000000000000,99.995685936151858,99.807392659279785,93.783433994823127,0.277922529095015,0.236607284957931
"1118",0.000000000000000,0.030634251543966,8.711476909007773,15.918019826065802,24.964206848018637,47.737030955421758,69.400440044004398,81.931071120260313,97.899401051216230,99.998925020155866,99.959284260152145,100.000000000000000,99.998925020155866,99.997828730241451,99.994589681440431,99.717581371191130,96.239828601108030,0.150312060909061,0.182495304989973
"1119",0.000000000000000,0.079036368983433,10.421582075903062,16.728141910747652,25.612114577631818,51.189563948184635,71.083676268861453,83.682364517745356,98.696540161560748,99.997850040311747,99.992475141091106,100.000000000000000,100.000000000000000,99.996743095362177,99.998921484037965,99.954553324099720,98.612794321329645,0.096621504255689,0.212203843011597
"1120",0.003063425154397,0.002450740123517,6.679501283461679,14.424983275557986,24.355044699872288,46.954935230797304,67.984965163182991,81.239031239031235,97.721688766956262,99.996775060467613,99.992475141091106,99.996796104062540,100.000000000000000,99.997828730241451,99.996764452113894,99.884219182825490,98.482946675900280,0.269237450060796,0.254644611613916
"1121",0.000000000000000,0.014704440741104,9.248590153939947,16.413063309615033,25.949428522895484,49.307304019947701,69.692424935223286,83.314719678356042,98.342935528120705,99.998925020155866,99.942140790742528,99.998928533161902,100.000000000000000,100.000000000000000,99.991343490304700,99.832812228591280,97.608639196675895,0.344192835125097,0.183556324205031
"1122",0.000000000000000,0.018380550926380,8.715134887974395,16.377181779480630,25.120111901721099,50.566198382290338,71.281016990587958,81.762039010196261,97.885955262192880,100.000000000000000,99.995700080623479,99.990356798457086,100.000000000000000,100.000000000000000,99.989214840379631,99.552025623268705,96.598360655737707,0.269237450060796,0.263132765334380
"1123",0.002450740123517,0.014091755710224,10.897200831194230,19.634060520760027,27.520525451559934,54.553913519430765,74.761164456637701,87.811815398022304,98.665447340344457,100.000000000000000,100.000000000000000,99.996796104062540,100.000000000000000,99.998914365120726,99.997842968075929,99.770602493074790,95.170749653739620,0.255966190678474,0.277987034345192
"1124",0.000000000000000,0.047176747377708,10.476451760402378,17.754059478197409,26.201193913950839,52.715441221188350,72.003422564478669,85.967920120254277,98.489254686785557,99.975275463585049,99.987100241870465,99.998928533161902,100.000000000000000,99.998914365120726,99.994589681440431,99.613703254847636,96.240910664819950,0.333289907938162,0.266315822979554
"1125",0.000000000000000,0.017155180864621,5.797286998933089,14.297877516268320,21.102596849723287,45.849905734963208,65.134583142813597,79.652156064932484,95.985820804302662,99.671056167696861,99.890352055898958,99.989285331618987,99.995700080623479,100.000000000000000,99.992450388265738,99.633180401662045,98.144260734072020,0.463566093451450,0.244034419463336
"1126",0.000000000000000,0.005514165277914,6.636719227478303,12.877212187557015,20.799124247400108,44.149977137631460,62.862730717516193,80.502535674949470,95.079408626733724,98.685299650631549,99.098896389156749,99.395531633132563,99.539269259616418,99.516892478721559,99.626688019390585,98.950398199445985,97.461173425366695,0.163382674901153,0.166580016764104
"1127",0.000000000000000,0.001225370061759,6.127114769090078,13.603217743696765,21.579023999611735,43.645320197044335,62.263069654016157,81.993854475426957,94.294162475232440,99.251814028486962,99.608707336737439,99.987142397942790,99.954850846546634,99.981544207052281,99.985979292493539,99.726237880886430,98.274108379501385,0.188900468994268,0.320427802947511
"1128",0.000000000000000,0.007352220370552,4.943148910227099,10.592957489509214,19.002006933041415,40.908593322386430,58.466568879110135,78.466516550054635,90.734339277549154,97.012631013168502,98.043536683687179,99.415822974069798,99.709632486874540,99.592886920270971,99.874892148403788,98.881146121883660,96.592581371191130,0.165561110566502,0.161274920688814
"1129",0.000000000000000,0.002450740123517,7.150103899278817,12.627257799671593,21.277139208173690,45.359119382107885,62.399634202103336,85.344524999697413,95.451045104510442,99.575382961569474,99.906782385085179,99.997857066323789,100.000000000000000,99.994553910836629,99.996753808864270,99.416767659279785,94.192564058171740,0.129190550634011,0.192044477925495
"1130",0.000000000000000,0.003063425154397,7.069654016156074,15.449735449735449,23.470601082287850,45.471021103205011,62.865786578657868,84.373585110685838,95.612863892699281,99.613007256113946,99.968825584520289,100.000000000000000,99.973125503896796,99.865381274969593,99.710957722174285,99.028306786703595,94.511772853185590,0.294207052284176,0.197349574000785
"1131",0.000000000000000,0.000000000000000,6.856881572930956,14.550826275813536,23.644103873988932,46.329745180319890,64.380429812528590,84.785299035913283,94.947111720774274,99.396936307444236,99.499059392636397,99.063394420949209,95.973427622415088,85.465520236234156,76.533649698015523,64.467191828254840,47.974547023295941,0.156847367905107,0.192044477925495
"1132",0.000000000000000,0.028796196451328,10.395428431732062,16.853372255671108,27.426868576293863,51.827525390743780,70.371592714827031,90.315667465544607,98.176873242879850,99.962375705455514,99.998928533161902,99.958212793314047,99.767804353668367,98.051285391697064,96.310162742382261,94.548563019390585,87.609288434903050,0.361516414799375,0.328915956667975
"1133",0.004901480247035,0.279997059111852,18.508154244779760,27.077783859393058,36.174743381300203,61.556285349388794,78.111873190062482,97.150845426707505,99.357415028196911,99.995700080623479,100.000000000000000,100.000000000000000,99.997857066323789,100.000000000000000,99.996764452113894,99.349679709141270,95.884911703601105,0.205862170375453,0.283292130420482
"1134",0.009802960494069,0.480957749240271,19.465935070873343,27.132518396886212,35.935048348841455,60.739524417685345,78.073585136291413,96.353132225368100,98.945892394452059,99.941951088417085,100.000000000000000,100.000000000000000,100.000000000000000,100.000000000000000,100.000000000000000,99.904778393351805,97.183388157894740,0.290950147646344,0.331037995098091
"1135",0.003063425154397,0.696010195078914,21.700892311453369,29.378897813584409,36.830262117618439,57.704798394453569,76.902301478433159,95.567132913570262,98.094802621551594,99.873152378392902,99.981785063752284,99.983927997428481,99.993571198971381,100.000000000000000,99.992450388265738,99.823041514677783,97.790425900277015,0.369115858954316,0.311939649227048
"1136",0.000000000000000,0.634741691990981,19.173296753543667,27.568570212248371,34.508845155184545,55.664685261393075,74.282483803935946,91.171735999322195,97.329788534409005,99.573233001881206,99.990325181402852,99.995714132647592,99.998925020155866,100.000000000000000,99.990293356341681,99.811720914127420,98.527825711820540,0.345282052957771,0.212203843011597
"1137",0.001225370061759,0.478507009116753,18.744093888126809,27.228607918263094,34.766161892598674,54.606215410813107,73.269318701417461,92.013836485580953,96.631611034903216,99.621607094866974,99.987100241870465,99.986116450937672,99.998925020155866,99.998914365120726,99.992425554016620,99.644001038781155,96.962647160664815,0.454881014417231,0.259949707689206
"1138",0.004901480247035,0.370674443681992,19.333211098887666,27.035212552453931,34.895092136471447,56.207504713251843,73.936560322698938,93.748226672059602,97.269318701417461,99.877452297769423,99.992499732133282,99.995714132647592,100.000000000000000,100.000000000000000,99.996764452113894,99.767356301939060,96.787352839335185,0.469452885882648,0.246156457893452
"1139",0.000000000000000,0.295926869914714,17.171162932479806,24.033584896503189,34.107233856681788,52.368789150398342,70.224051211705529,87.682308371963543,94.569123579024577,99.066917495296963,99.747379736629938,99.906019052501165,99.997850040311747,99.896864686468646,99.987057808455575,99.170057132963990,95.510517659279785,0.409284349487580,0.272681938269902
"1140",0.000000000000000,0.314307420841094,18.667885992988872,26.091954022988507,34.920634920634917,55.486225141397561,72.233223322332236,89.701718694347690,96.021947873799732,99.035743079817252,99.792528890083304,99.936783456552021,99.992499732133282,99.980458572173006,99.995671745152364,98.662569252077560,94.908326143226915,0.360430779920097,0.222814035162177
"1141",0.001225370061759,0.154396627781590,15.662510695513996,24.290579577935901,33.429422854710211,53.313264002919183,69.400396281054725,87.027992924798824,94.318549001676573,97.498521902714316,99.162112932604742,99.831779706418089,99.957000806234888,99.980458572173006,99.987057808455575,99.081327908587255,95.476973684210535,0.386672330599397,0.265057162930319
"1142",0.007352220370552,0.321046956180767,18.220393232738914,25.877273003709782,34.176393506272902,55.055038618257015,71.721672167216724,89.027002820106276,95.267794543514711,98.015587207739856,99.457135178715390,99.850484856251867,99.969998928533172,99.959698940191046,99.983822260569454,98.788088642659275,93.427545013850406,0.538474900121591,0.384088955850990
"1143",0.001838055092638,0.321659641211646,16.226185032769394,25.794122643111944,33.791887125220462,54.454783190415377,71.040390184423103,86.876467711848548,94.224422442244233,97.347048108861031,99.507659231389411,99.930354655523416,99.950550927170113,99.979372937293732,99.991343490304700,99.310725415512465,94.188235803324105,0.411455619246135,0.247217477108510
"1144",0.003676110185276,0.315532790902853,16.003544798924338,25.325670498084289,33.948792799367510,54.365991607370923,72.807114044737801,87.858061322434793,95.604938271604937,99.045417898414399,99.911068252437587,99.994642665809494,99.992475141091106,99.998914365120726,99.998921484037965,99.909106648199440,95.634954986149594,0.409545905085558,0.256766650044032
"1145",0.000000000000000,0.252426232722282,18.630696540161562,27.044943136897160,34.716324103957874,55.096393602140722,72.457247370827616,90.335386887111028,96.990702636793173,99.705455522708945,99.998925020155866,99.998932034687513,100.000000000000000,100.000000000000000,100.000000000000000,99.809556786703595,96.494823123382218,0.387571651902032,0.227058112022409
"1146",0.000000000000000,0.542226252328203,20.582228318853836,28.767864744876238,35.824362950799731,56.321902149062645,75.527441633052192,94.158733225072282,98.112088986676454,99.771029293200755,99.981725342649824,100.000000000000000,100.000000000000000,100.000000000000000,100.000000000000000,99.769520429362885,96.327475761772845,0.453114618392532,0.272681938269902
"1147",0.000000000000000,0.318596216057249,18.588192152548586,28.202577106942655,35.501429179590097,56.882564009000788,74.902606310013724,92.797421052949318,97.168724279835388,99.144316044074174,99.842494374799102,99.955145456875556,99.994642665809494,99.997828730241451,99.996764452113894,99.483855609418285,97.043801939058170,0.406027444849748,0.429712782098484
"1148",0.000000000000000,0.554479952945790,18.279530559365949,26.698291066107160,34.113300492610840,53.308398710697560,72.655543332110980,90.394088669950733,96.266422801402229,98.378930395055093,99.742004837409297,99.941069323904429,99.997850040311747,99.994571825603614,99.996753808864270,98.868768455792946,95.177242036011080,0.479850616640611,0.465787435410455
"1149",0.003063425154397,0.678855014214293,18.758725803993293,26.104117253542540,35.186401508240586,55.138964909079846,74.530102118579492,91.622647888004153,96.818777625361989,99.003493684493421,99.754904595538832,99.863923711561128,99.735347690988959,99.520149383359396,99.330241587575500,97.008093836565095,91.704055220017253,0.338746745961725,0.270559899839786
"1150",0.003676110185276,0.306955200470542,18.568634641241903,26.109590707291858,34.542358450404429,55.546433132640026,73.198264270871533,90.495565925541356,95.509717638430516,98.889545821015858,99.887495981999351,99.986116450937672,99.998925020155866,99.998910782167329,99.990293356341681,99.252293975069250,95.388244459833800,0.449452840020844,0.410614436227440
