FID,avEG210326,avEG210407,avEG210419,avEG210429,avEG210505,avEG210513,avEG210520,avEG210527,avEG210602,avEG210610,avEG210617,avEG210624,avEG210630,avEG210709,avEG210714,avEG210719,avEG210727,avEG210804,avEG210806,sdEG210326,sdEG210407,sdEG210419,sdEG210429,sdEG210505,sdEG210513,sdEG210520,sdEG210527,sdEG210602,sdEG210610,sdEG210617,sdEG210624,sdEG210630,sdEG210709,sdEG210714,sdEG210719,sdEG210727,sdEG210804,sdEG210806
"1378",-0.005593861918896,0.000513854029123,-0.000225725991186,0.009278983809054,0.039513736963272,0.078451670706272,0.153445586562157,0.180048838257790,0.261204153299332,0.281905651092529,0.262984484434128,0.252845674753189,0.257811754941940,0.243665397167206,0.225684732198715,0.203508198261261,0.175752535462379,-0.001349083264358,-0.030196210369468,0.007785636465997,0.008125539869070,0.023564012721181,0.029318660497665,0.068599320948124,0.094508320093155,0.134519621729851,0.119092695415020,0.128803268074989,0.084276974201202,0.059630993753672,0.057046085596085,0.059438992291689,0.058478984981775,0.059954456984997,0.058000739663839,0.063999459147453,0.022034807130694,0.028600959107280
"1379",-0.006590463686734,0.001684168470092,0.000019251478079,0.010110316798091,0.040754616260529,0.078227907419205,0.146880149841309,0.173874512314796,0.259201556444168,0.278746157884598,0.253780722618103,0.260565847158432,0.253744393587112,0.230572283267975,0.222025617957115,0.199679106473923,0.172180220484734,-0.001045443001203,-0.028842357918620,0.007625997997820,0.008380212821066,0.023782219737768,0.031688809394836,0.072420559823513,0.097306035459042,0.136231452226639,0.122838333249092,0.139525100588799,0.097760751843452,0.058635480701923,0.066238753497601,0.055503040552139,0.040097467601299,0.051364146173000,0.051728907972574,0.063919417560101,0.023798400536180,0.027806319296360
"1380",-0.009748703800142,0.002031790558249,0.002031408250332,0.012482667341828,0.046133916825056,0.087399952113628,0.164577201008797,0.192512974143028,0.277098953723907,0.296308249235153,0.262416511774063,0.267313718795776,0.259024888277054,0.241831868886948,0.222751587629318,0.210926041007042,0.178748950362206,-0.001386817661114,-0.027851043269038,0.008952506817877,0.008934053592384,0.025714883580804,0.034344155341387,0.079677365720272,0.104195550084114,0.140926674008369,0.125156074762344,0.140755742788315,0.102149046957493,0.047552563250065,0.065230637788773,0.048878632485867,0.044083219021559,0.050509393215179,0.057612303644419,0.062161028385162,0.025463584810495,0.029813073575497
"1381",-0.010378970764577,-0.004137985873967,0.003198935883120,0.014426837675273,0.057223625481129,0.101642169058323,0.191970542073250,0.216194093227386,0.303873866796494,0.311973035335541,0.274992704391479,0.270612835884094,0.265993058681488,0.250659316778183,0.226194769144058,0.220313638448715,0.181998565793037,-0.005714161787182,-0.039776768535376,0.008439097553492,0.010149361565709,0.031362239271402,0.043143004179001,0.093320302665234,0.115137554705143,0.151720941066742,0.124956451356411,0.150468766689301,0.111413143575191,0.051867697387934,0.066186971962452,0.055841505527496,0.054072637110949,0.054617248475552,0.066102661192417,0.063971944153309,0.026953825727105,0.033124845474958
"1382",-0.012308094650507,-0.005649139638990,0.009419619105756,0.028171468526125,0.078185394406319,0.129984095692635,0.217078059911728,0.254853248596191,0.328814059495926,0.330155104398727,0.285482406616211,0.279119133949280,0.275671452283859,0.262151479721069,0.244988560676575,0.239147961139679,0.197930514812469,-0.003669463796541,-0.038398731499910,0.009316615760326,0.014935065060854,0.045311290770769,0.056487400084734,0.118540696799755,0.126913458108902,0.157870754599571,0.128336533904076,0.162933170795441,0.124860413372517,0.062246881425381,0.070110768079758,0.064833462238312,0.058349341154099,0.062676087021828,0.077500574290752,0.068567015230656,0.028007948771119,0.034528680145741
"1383",-0.013506604358554,-0.004180721472949,0.012030052952468,0.031484302133322,0.082885488867760,0.130782783031464,0.220727443695068,0.257249712944031,0.333574861288071,0.334405153989792,0.294665694236755,0.286745041608810,0.282974511384964,0.267047733068466,0.253809422254562,0.247161462903023,0.211609184741974,-0.006042776163667,-0.033133324235678,0.009387700818479,0.015465225093067,0.047619201242924,0.061263505369425,0.123401537537575,0.129105582833290,0.163943260908127,0.134743377566338,0.168688014149666,0.124206908047199,0.069998539984226,0.077645637094975,0.075628831982613,0.065047666430473,0.069164909422398,0.086908318102360,0.070757336914539,0.027764575555921,0.030822312459350
"1384",-0.017062257975340,-0.006611554417759,0.009869140572846,0.031601849943399,0.084590248763561,0.127491265535355,0.216854438185692,0.257061481475830,0.337781906127930,0.341618001461029,0.296381741762161,0.291088253259659,0.288062065839767,0.266685366630554,0.250560164451599,0.253683894872665,0.212317764759064,-0.003877965733409,-0.033649496734142,0.009083691984415,0.015466831624508,0.048862922936678,0.058941870927811,0.127547040581703,0.129852771759033,0.167482078075409,0.141050234436989,0.171672105789185,0.123167894780636,0.074010722339153,0.079042874276638,0.083664618432522,0.069372840225697,0.070111237466335,0.098223678767681,0.073330327868462,0.027268053963780,0.028999181464314
"1385",-0.017121382057667,-0.008625685237348,0.013319371268153,0.026463514193892,0.083596684038639,0.128874599933624,0.213112577795982,0.250577837228775,0.329849511384964,0.339494913816452,0.296089619398117,0.287066817283630,0.289720207452774,0.269444316625595,0.248933091759682,0.254683673381805,0.210050135850906,-0.003519589547068,-0.032309133559465,0.009099733084440,0.015632307156920,0.048321090638638,0.057789660990238,0.124998979270458,0.131409466266632,0.163456767797470,0.139865905046463,0.166943117976189,0.115860618650913,0.076710954308510,0.080350749194622,0.089699611067772,0.073132723569870,0.072374790906906,0.103849023580551,0.074459165334702,0.027341799810529,0.031420286744833
"1386",-0.014826687052846,-0.006374505814165,0.017060978338122,0.028189299628139,0.080520100891590,0.123534485697746,0.210820525884628,0.242236956954002,0.319485753774643,0.337217360734940,0.285487234592438,0.283452659845352,0.286296397447586,0.256557732820511,0.241204485297203,0.243171468377113,0.197621911764145,-0.007362347096205,-0.030621670186520,0.008763218298554,0.014100539498031,0.046664953231812,0.056610181927681,0.123622402548790,0.130293890833855,0.167645633220673,0.144996628165245,0.164890989661217,0.110508389770985,0.058055121451616,0.068822957575321,0.082917653024197,0.055085513740778,0.071221388876438,0.088142074644566,0.071358144283295,0.028133332729340,0.030732238665223
"1387",-0.012887878343463,-0.004354569595307,0.016017829999328,0.033042613416910,0.087257348001003,0.134302988648415,0.218457326292992,0.259583324193954,0.339371472597122,0.342487245798111,0.293708801269531,0.281858295202255,0.285235613584518,0.253917962312698,0.250960171222687,0.255089968442917,0.213078647851944,-0.007355432026088,-0.040899895131588,0.008769100531936,0.013820659369230,0.047084245830774,0.058507870882750,0.128472954034805,0.131628856062889,0.166277155280113,0.144753634929657,0.170891463756561,0.108603261411190,0.054928082972765,0.064810365438461,0.080811642110348,0.042389459908009,0.069974429905415,0.077516704797745,0.076663412153721,0.027198880910873,0.032971728593111
"1388",-0.012001872994006,-0.006295301020145,0.010624426417053,0.031177120283246,0.081466928124428,0.130332425236702,0.214446708559990,0.251191675662994,0.329409688711166,0.331766337156296,0.287499338388443,0.274277478456497,0.292853832244873,0.251293957233429,0.250881195068359,0.250716477632523,0.204654455184937,-0.007039643358439,-0.042076624929905,0.008760479278862,0.013475823216140,0.045393861830235,0.057267028838396,0.125693604350090,0.130615025758743,0.165653496980667,0.137552767992020,0.167238950729370,0.110880650579929,0.056905042380095,0.055170126259327,0.082764990627766,0.039929855614901,0.071219488978386,0.077525071799755,0.077692069113255,0.027554178610444,0.033766623586416
"1389",-0.011432174593210,-0.000750579289161,0.013501871377230,0.030042447149754,0.088362209498882,0.134656041860580,0.207872435450554,0.244708389043808,0.312090337276459,0.318788886070251,0.279194176197052,0.262098193168640,0.284472048282623,0.255578339099884,0.243756189942360,0.237089499831200,0.182909682393074,-0.008892678655684,-0.032139286398888,0.009141555987298,0.014530830085278,0.047925431281328,0.057582873851061,0.129106357693672,0.131846100091934,0.161901101469994,0.144520893692970,0.161131441593170,0.109623625874519,0.055650271475315,0.051516391336918,0.079132452607155,0.049333326518536,0.071145325899124,0.079420261085033,0.067453436553478,0.025700662285089,0.031630624085665
"1390",-0.011530782096088,0.001307089813054,0.013505859300494,0.025765854865313,0.078229807317257,0.122662179172039,0.199657231569290,0.216155350208282,0.293600916862488,0.307929247617722,0.272265970706940,0.258724540472031,0.284575849771500,0.265945047140121,0.240909591317177,0.238670393824577,0.182446375489235,-0.008287168107927,-0.032025735825300,0.008770373649895,0.013877400197089,0.044601216912270,0.057995330542326,0.119175277650356,0.128072500228882,0.161026284098625,0.138815805315971,0.164821133017540,0.116108082234859,0.062917508184910,0.056947670876980,0.084545448422432,0.065746143460274,0.070684604346752,0.080593213438988,0.065436519682407,0.024246016517282,0.031084163114429
"1391",-0.009689640253782,-0.002169660525396,0.012271204032004,0.033181697130203,0.082223370671272,0.123633943498135,0.193633168935776,0.219504967331886,0.289846986532211,0.305510222911835,0.267608016729355,0.260738879442215,0.286154508590698,0.277423173189163,0.241893887519836,0.234036102890968,0.182804703712463,-0.005758181214333,-0.030468331649899,0.009103685617447,0.013346351683140,0.045327510684729,0.058092840015888,0.123185962438583,0.130628451704979,0.161396026611328,0.140058889985085,0.160478472709656,0.117171615362167,0.070223599672318,0.063064724206924,0.086541205644608,0.076410949230194,0.070997789502144,0.080423451960087,0.065082103013992,0.025305226445198,0.029866578057408
"1392",-0.010818079113960,-0.006472615525126,0.011073989793658,0.027888005599380,0.075770378112793,0.113424457609653,0.194646552205086,0.218720182776451,0.289873242378235,0.311845809221268,0.285015285015106,0.277027606964111,0.287045747041702,0.278847664594650,0.250376164913177,0.241048291325569,0.188527882099152,-0.001070859376341,-0.034139227122068,0.008711470291018,0.012910423800349,0.041495557874441,0.056310724467039,0.117508828639984,0.128168076276779,0.160826265811920,0.141645088791847,0.164063856005669,0.106463953852654,0.071053341031075,0.070094972848892,0.082385957241058,0.081651523709297,0.072488531470299,0.083657667040825,0.067013971507549,0.024274691939354,0.031066881492734
"1393",-0.010251886211336,-0.003887199796736,0.010888700373471,0.028533019125462,0.079006373882294,0.119112290441990,0.191549584269524,0.213003933429718,0.294937461614609,0.305578649044037,0.278995156288147,0.284666419029236,0.280541837215424,0.270557314157486,0.251847624778748,0.240641057491302,0.175879299640656,-0.005071457009763,-0.033106490969658,0.008629159070551,0.013334153220057,0.042575068771839,0.057186234742403,0.119765177369118,0.129640042781830,0.160218343138695,0.138948842883110,0.166628837585449,0.101274207234383,0.069262780249119,0.070552334189415,0.074427701532841,0.070834428071976,0.070054814219475,0.079432241618633,0.064749747514725,0.025451458990574,0.030347425490618
"1394",-0.011617826297879,-0.006565616000444,0.010285977274179,0.026704370975494,0.071862518787384,0.114999793469906,0.185275241732597,0.207974657416344,0.275266796350479,0.290655046701431,0.261776268482208,0.275056540966034,0.273032546043396,0.264927238225937,0.249270364642143,0.245919689536095,0.186971336603165,-0.006179970689118,-0.034835208207369,0.008998693898320,0.013579538092017,0.043172128498554,0.055651322007179,0.117565579712391,0.129037797451019,0.159757122397423,0.140904039144516,0.158669859170914,0.113478094339371,0.062072671949863,0.070863619446754,0.066601380705833,0.053245306015015,0.061436384916306,0.071129292249680,0.069203108549118,0.024370156228542,0.030034923925996
"1395",-0.008803607895970,-0.006039478816092,0.007752812933177,0.023195518180728,0.070092909038067,0.107531346380711,0.178256109356880,0.199063017964363,0.267596215009689,0.282420754432678,0.249228864908218,0.260871797800064,0.265160739421844,0.257997691631317,0.257278978824615,0.242438092827797,0.199752286076546,-0.001699066371657,-0.029943661764264,0.008857190608978,0.012557384558022,0.040922038257122,0.054214622825384,0.114941947162151,0.125459343194962,0.159584894776344,0.141186520457268,0.164463192224503,0.125232949852943,0.068359948694706,0.069315262138844,0.059851773083210,0.049231294542551,0.065219759941101,0.073443189263344,0.074965484440327,0.024343561381102,0.028748953714967
"1396",-0.013308587484062,-0.004363495390862,0.014499528333545,0.031616307795048,0.077537856996059,0.121126793324947,0.195232748985291,0.218542218208313,0.280813455581665,0.300563275814056,0.263053566217422,0.265168726444244,0.262179434299469,0.262289553880692,0.254494935274124,0.236397027969360,0.180712044239044,-0.005671402905136,-0.031098382547498,0.008987708948553,0.013874929398298,0.044389788061380,0.056015219539404,0.119675941765308,0.129888758063316,0.163364037871361,0.142873108386993,0.159518033266068,0.124093145132065,0.065809883177280,0.069441415369511,0.057360623031855,0.056282773613930,0.068374030292034,0.069351665675640,0.063230872154236,0.025217315182090,0.028556123375893
"1397",-0.015618838369846,-0.001264583319426,0.011178768239915,0.031991463154554,0.079300075769424,0.125377684831619,0.202588275074959,0.228312760591507,0.297960311174393,0.317411422729492,0.283681094646454,0.273008584976196,0.270661473274231,0.271486878395081,0.254419893026352,0.232787579298019,0.177684679627419,-0.008549607358873,-0.036700252443552,0.009217524901032,0.014404353685677,0.044268738478422,0.056086070835590,0.121662057936192,0.128381237387657,0.158848881721497,0.137195572257042,0.156844586133957,0.118333049118519,0.063796810805798,0.071364589035511,0.066294685006142,0.069142043590546,0.071800075471401,0.068896479904652,0.059465441852808,0.024318896234035,0.030779425054789
"1398",-0.015300496481359,-0.003949061501771,0.011731483973563,0.028529994189739,0.078367426991463,0.119508370757103,0.197202071547508,0.234943196177483,0.296298444271088,0.315881192684174,0.286872118711472,0.277741432189941,0.275350898504257,0.280591726303101,0.249413192272186,0.227020069956779,0.163975641131401,-0.008941160514951,-0.032375402748585,0.008831071667373,0.013986346311867,0.042990367859602,0.053432222455740,0.120288044214249,0.125454068183899,0.161314278841019,0.144320547580719,0.158630192279816,0.117671318352222,0.070994459092617,0.077616110444069,0.078116580843925,0.081670694053173,0.073336310684681,0.071213774383068,0.056582160294056,0.025586554780602,0.028711661696434
"1399",-0.014823799021542,-0.005215017125010,0.010591635480523,0.027017345651984,0.078141786158085,0.116220727562904,0.199622735381126,0.235224828124046,0.305799663066864,0.320803493261337,0.289710462093353,0.277712613344193,0.280961394309998,0.280580550432205,0.254322916269302,0.237716063857079,0.175072059035301,-0.006104024127126,-0.031726755201817,0.008848977275193,0.014871625229716,0.045198213309050,0.056489750742912,0.119740337133408,0.122865237295628,0.162084087729454,0.144167944788933,0.160259142518044,0.115145534276962,0.076615646481514,0.080523237586021,0.087866924703121,0.084998600184917,0.076892219483852,0.077490411698818,0.056169416755438,0.025362577289343,0.029607448726892
"1400",-0.011950603686273,-0.003154022386298,0.012035720050335,0.030549202114344,0.075989857316017,0.121821641921997,0.203166976571083,0.235160708427429,0.319943994283676,0.316218256950378,0.295517325401306,0.278871446847916,0.281709402799606,0.280144929885864,0.254694312810898,0.243633598089218,0.177872732281685,-0.008387591689825,-0.035948120057583,0.009068653918803,0.015191355720162,0.046526338905096,0.056619808077812,0.117334678769112,0.128098741173744,0.168284446001053,0.145806878805161,0.171506524085999,0.103375189006329,0.082073479890823,0.082967892289162,0.091088660061359,0.086960412561893,0.076191551983356,0.084060996770859,0.057741578668356,0.025678204372525,0.030664768069983
"1401",-0.010226267389953,-0.006609521806240,0.013952570967376,0.031660277396441,0.079279340803623,0.123697929084301,0.208395168185234,0.238631844520569,0.309636205434799,0.323617994785309,0.290844887495041,0.286221474409103,0.282026827335358,0.277138441801071,0.254495263099670,0.242720380425453,0.180074125528336,-0.005289890337735,-0.032075777649879,0.008832770399749,0.014354441314936,0.046188149601221,0.057048343122005,0.118304751813412,0.136343598365784,0.170763224363327,0.147798478603363,0.157522946596146,0.105528414249420,0.074816085398197,0.082026779651642,0.080698393285275,0.076493769884109,0.073214426636696,0.082523733377457,0.056536547839642,0.024752365425229,0.029330419376493
"1402",-0.011372854933143,-0.007135893218219,0.011770257726312,0.028851626440883,0.077162697911263,0.126771777868271,0.203266322612762,0.237188473343849,0.295024782419205,0.307804793119431,0.282827675342560,0.276826143264771,0.272646039724350,0.262456566095352,0.241878271102905,0.214680582284927,0.142339617013931,-0.005068788770586,-0.029009414836764,0.008358847349882,0.015393840149045,0.045987948775291,0.058189008384943,0.116716533899307,0.136505916714668,0.171566665172577,0.145951718091965,0.152763217687607,0.109671451151371,0.063019715249538,0.069320455193520,0.067544735968113,0.059408847242594,0.071374766528606,0.085630387067795,0.071136042475700,0.024060400202870,0.029914235696197
"1403",-0.013170236721635,-0.007899374701083,0.012154328636825,0.029545400291681,0.080178827047348,0.129238560795784,0.207535311579704,0.251789122819901,0.304602921009064,0.324158251285553,0.283618748188019,0.283181518316269,0.278485357761383,0.266354799270630,0.256696015596390,0.237507656216621,0.177692070603371,-0.004252474289387,-0.033609062433243,0.008080277591944,0.015588928945363,0.047750614583492,0.059434749186039,0.123329304158688,0.138353586196899,0.174182787537575,0.150023698806763,0.150984555482864,0.111049041152000,0.054788250476122,0.069546870887280,0.060537368059158,0.051740691065788,0.072541095316410,0.083342194557190,0.061589598655701,0.025439206510782,0.029968915507197
"1404",-0.016422709450126,-0.004430801142007,0.009973392821848,0.026939593255520,0.084335789084435,0.132825136184692,0.213902682065964,0.253123551607132,0.307098835706711,0.323793619871140,0.294060587882996,0.287702262401581,0.286693483591080,0.269887655973434,0.259834051132202,0.245939746499062,0.189127653837204,-0.003847751533613,-0.032064501196146,0.008481912314892,0.016416860744357,0.049351945519447,0.060963798314333,0.127943903207779,0.145354777574539,0.177221700549126,0.151969537138939,0.155831634998322,0.109171591699123,0.060744356364012,0.077289499342442,0.070043861865997,0.060564879328012,0.076666221022606,0.084059119224548,0.059429232031107,0.024953806772828,0.030616210773587
"1405",-0.015058085322380,-0.005739109590650,0.013304102234542,0.026122108101845,0.079335175454617,0.133483916521072,0.215959280729294,0.246631279587746,0.307896912097931,0.323568403720856,0.292666882276535,0.283878803253174,0.288644999265671,0.273146837949753,0.252727836370468,0.242992237210274,0.181923419237137,-0.006802455522120,-0.033194549381733,0.009198048152030,0.016508331522346,0.049441095441580,0.058294393122196,0.124540075659752,0.143483117222786,0.179469987750053,0.156811147928238,0.160349100828171,0.115732036530972,0.071911789476871,0.075447797775269,0.079376533627510,0.069241099059582,0.072276227176189,0.082334451377392,0.056884150952101,0.026182055473328,0.028147155418992
"1406",-0.012946607545018,-0.007151623722166,0.011101185344160,0.029584372416139,0.080827631056309,0.129884868860245,0.214810132980347,0.252368956804276,0.325101345777512,0.335712492465973,0.306590914726257,0.287445247173309,0.290095806121826,0.275854170322418,0.257000237703323,0.249307379126549,0.180970534682274,-0.004548124969006,-0.036492146551609,0.009056396782398,0.015808116644621,0.048094615340233,0.060552809387445,0.120733730494976,0.140197873115540,0.174619644880295,0.153676554560661,0.169440641999245,0.113920725882053,0.080335535109043,0.076361671090126,0.086500994861126,0.076957091689110,0.077986009418964,0.094696469604969,0.066391304135323,0.025838447734714,0.029627203941345
"1407",-0.016867863014340,-0.007565354462713,0.011756714433432,0.031375698745251,0.077032528817654,0.125895529985428,0.207043156027794,0.246722042560577,0.318907439708710,0.327308148145676,0.308782219886780,0.282457709312439,0.291347712278366,0.278019964694977,0.252840608358383,0.251404255628586,0.173267588019371,-0.004731787368655,-0.032943032681942,0.008718091063201,0.015062566846609,0.045852217823267,0.057564474642277,0.117592379450798,0.137057334184647,0.170644685626030,0.152992263436317,0.166010588407516,0.107698798179626,0.089622914791107,0.077917568385601,0.088781811296940,0.079050093889236,0.072292253375053,0.094958193600178,0.067318797111511,0.025409985333681,0.029597679153085
"1408",-0.014776499941945,-0.006352140568197,0.014485832303762,0.034845601767302,0.083229355514050,0.135717347264290,0.209999844431877,0.252639949321747,0.314626604318619,0.317784041166306,0.298280477523804,0.281208455562592,0.290341883897781,0.263506680727005,0.228850021958351,0.201349571347237,0.113406687974930,-0.010746293701231,-0.028904400765896,0.009451479651034,0.016601663082838,0.050438437610865,0.063112720847130,0.122664630413055,0.139376044273376,0.169173330068588,0.154273062944412,0.167523264884949,0.107893861830235,0.097115814685822,0.081983387470245,0.092147715389729,0.081073172390461,0.067944116890430,0.090683266520500,0.066738486289978,0.024114148691297,0.026823792606592
"1409",-0.013965583406389,-0.010047590360045,0.017167180776596,0.027242220938206,0.080694712698460,0.126847147941589,0.210361763834953,0.246885210275650,0.312207639217377,0.327485203742981,0.288564145565033,0.280557513237000,0.289312005043030,0.262220084667206,0.231671422719955,0.208297505974770,0.115105509757996,-0.010265247896314,-0.032633814960718,0.009116789326072,0.017159458249807,0.050039079040289,0.060639224946499,0.123033277690411,0.139040291309357,0.174520477652550,0.153975307941437,0.162031978368759,0.115634821355343,0.078866288065910,0.071382611989975,0.074792690575123,0.065395250916481,0.066297672688961,0.089288994669914,0.070314317941666,0.023929499089718,0.029558427631855
"1410",-0.015235857106745,-0.006458534393460,0.013735014013946,0.029780328273773,0.079560212790966,0.127005502581596,0.209877625107765,0.247592866420746,0.307333916425705,0.330345720052719,0.283992141485214,0.283418565988541,0.284082204103470,0.274377912282944,0.252928763628006,0.240223720669746,0.159540027379990,-0.009783371351659,-0.030966084450483,0.008999450132251,0.018045272678137,0.050427522510290,0.059491530060768,0.124193012714386,0.141117811203003,0.175573348999023,0.154259398579597,0.165391042828560,0.118714936077595,0.057243447750807,0.065161868929863,0.061300102621317,0.054432079195976,0.069346331059933,0.077273041009903,0.065603405237198,0.025976538658142,0.028837231919169
"1411",-0.011552774347365,-0.008026836439967,0.010497414506972,0.027294633910060,0.078431658446789,0.121735394001007,0.205971986055374,0.240909650921822,0.299060553312302,0.328214704990387,0.288444995880127,0.290832191705704,0.284852147102356,0.283054649829865,0.257312029600143,0.240780770778656,0.164069816470146,-0.009793826378882,-0.029735235497355,0.008708690293133,0.015932833775878,0.047263644635677,0.056970015168190,0.122172318398952,0.141226172447205,0.178681820631027,0.155752420425415,0.164438858628273,0.123814322054386,0.064843349158764,0.077554792165756,0.056322112679482,0.068130992352962,0.071884244680405,0.078494742512703,0.055507697165012,0.025642573833466,0.030314935371280
"1412",-0.015150737017393,-0.010242120362818,0.010738200508058,0.027616905048490,0.068230256438255,0.119126036763191,0.202772930264473,0.240682572126389,0.305914491415024,0.316354781389236,0.289181888103485,0.283836930990219,0.280289024114609,0.282912790775299,0.260452151298523,0.239950940012932,0.169996157288551,-0.012402200140059,-0.030671894550323,0.008788923732936,0.015301733277738,0.046906303614378,0.055825132876635,0.117178164422512,0.137292906641960,0.178139597177505,0.159129142761230,0.170055136084557,0.125527739524841,0.080678157508373,0.078333564102650,0.064747296273708,0.075374200940132,0.074656032025814,0.079537302255630,0.057898808270693,0.027208261191845,0.029801720753312
"1413",-0.013043317943811,-0.005540849640965,0.009136470034719,0.029114555567503,0.073352850973606,0.113909669220448,0.207694351673126,0.241840168833733,0.312189459800720,0.319349288940430,0.302418380975723,0.287922650575638,0.282854110002518,0.284875273704529,0.266107410192490,0.250961095094681,0.176249787211418,-0.010339485481381,-0.034297268837690,0.009271462447941,0.016082243993878,0.046618383377790,0.055660273879766,0.119930535554886,0.136348247528076,0.178025469183922,0.157065168023109,0.175429895520210,0.122523680329323,0.083248272538185,0.086934022605419,0.072573475539684,0.079323530197144,0.080619782209396,0.092728361487389,0.055234361439943,0.026028463616967,0.030621608719230
"1414",-0.013453730382025,-0.007925610989332,0.009409056045115,0.030193526297808,0.074204571545124,0.126088693737984,0.216787144541740,0.247807785868645,0.328509002923965,0.324657678604126,0.310104966163635,0.282576978206635,0.286994606256485,0.283950388431549,0.266573548316956,0.248553678393364,0.178814977407455,-0.011017476208508,-0.030528403818607,0.008860699832439,0.017914792522788,0.050656531006098,0.058365866541862,0.124375835061073,0.142672419548035,0.186133056879044,0.158626064658165,0.188928216695786,0.116115063428879,0.090898282825947,0.085172034800053,0.079613529145718,0.083288468420506,0.082037225365639,0.099326886236668,0.058363307267427,0.026336267590523,0.030400890856981
"1415",-0.012792499735951,-0.010328277014196,0.011343494988978,0.032373711466789,0.077135950326920,0.130143746733665,0.222460433840752,0.260908901691437,0.346471935510635,0.332369416952133,0.313449949026108,0.276382207870483,0.285898417234421,0.283768475055695,0.263891905546188,0.256265133619308,0.183210581541061,-0.011861965060234,-0.032443027943373,0.009011506102979,0.017882486805320,0.050778366625309,0.061185717582703,0.124708719551563,0.143421337008476,0.186274692416191,0.160349845886230,0.191581696271896,0.110932312905788,0.094224832952023,0.079031288623810,0.083688817918301,0.090717270970345,0.080570183694363,0.106288164854050,0.058053545653820,0.027800831943750,0.031572397798300
"1416",-0.013839126564562,-0.009630688466132,0.012229435145855,0.034070059657097,0.078784845769405,0.135339021682739,0.215368449687958,0.259342521429062,0.338075548410416,0.331443727016449,0.311363190412521,0.280530989170074,0.280907332897186,0.278320193290710,0.250222921371460,0.249637499451637,0.173719212412834,-0.016172926872969,-0.034299463033676,0.009451819583774,0.018668670207262,0.050643492490053,0.062174558639526,0.124662682414055,0.144120350480080,0.183726474642754,0.160410240292549,0.189956739544868,0.114226616919041,0.094437450170517,0.079450860619545,0.082029566168785,0.090075857937336,0.073365181684494,0.099213674664497,0.057006478309631,0.026962228119373,0.031947355717421
"1417",-0.013810793869197,-0.008027011528611,0.014971057884395,0.026961246505380,0.076397046446800,0.125732332468033,0.213255539536476,0.252359598875046,0.333533614873886,0.327989339828491,0.300842821598053,0.281884014606476,0.277775615453720,0.279390633106232,0.253661096096039,0.244050025939941,0.168514281511307,-0.013535160571337,-0.033236637711525,0.009277791716158,0.017441708594561,0.048924580216408,0.059239331632853,0.122377045452595,0.144998252391815,0.183015555143356,0.162063539028168,0.184886515140533,0.112205103039742,0.071479342877865,0.071626238524914,0.064553171396255,0.083461143076420,0.068935357034206,0.086169525980949,0.052734471857548,0.027873167768121,0.029769374057651
"1418",-0.015872895717621,-0.006616717670113,0.012446966022253,0.027127945795655,0.077963173389435,0.121071539819241,0.204500809311867,0.242316871881485,0.309783756732941,0.311986505985260,0.286660581827164,0.279345273971558,0.277610212564468,0.280125379562378,0.259572833776474,0.254587769508362,0.189561277627945,-0.006472501903772,-0.033567603677511,0.009578583762050,0.016958562657237,0.047756709158421,0.060317959636450,0.120335862040520,0.141945540904999,0.180520176887512,0.160167455673218,0.181461766362190,0.114639095962048,0.070394538342953,0.074176862835884,0.056414484977722,0.085485994815826,0.071077369153500,0.086389362812042,0.057601701468229,0.026601180434227,0.030434908345342
"1419",-0.013455308042467,-0.006600138265640,0.000071004797064,0.026208646595478,0.068820364773273,0.113512620329857,0.197279289364815,0.215753391385078,0.280721336603165,0.282596021890640,0.261325269937515,0.273504436016083,0.270583897829056,0.271213322877884,0.254215359687805,0.240324363112450,0.177081570029259,-0.003122067544609,-0.031714648008347,0.009272870607674,0.014983197674155,0.042501788586378,0.056983061134815,0.115356467664242,0.139035135507584,0.179261028766632,0.155064225196838,0.175540700554848,0.123130455613136,0.082420550286770,0.075439274311066,0.067183494567871,0.083206556737423,0.069902688264847,0.083730667829514,0.056148964911699,0.025813914835453,0.028021460399032
"1420",-0.015097457915545,-0.005417147185653,0.008634727448225,0.032938331365585,0.073873229324818,0.126619100570679,0.204852223396301,0.224259778857231,0.298159837722778,0.305151015520096,0.280872374773026,0.278399050235748,0.279223412275314,0.278349608182907,0.256511747837067,0.238298237323761,0.173753708600998,-0.006508932448924,-0.032603591680527,0.009755772538483,0.016290798783302,0.047536786645651,0.062248926609755,0.121435746550560,0.143727019429207,0.184219866991043,0.151816532015800,0.177612066268921,0.118891790509224,0.078541867434978,0.080930218100548,0.074308887124062,0.085043705999851,0.074377082288265,0.084545947611332,0.054776523262262,0.026533739641309,0.029644282534719
"1421",-0.017410730943084,-0.005996045190841,0.006810552440584,0.031160658225417,0.068859905004501,0.118113823235035,0.198385596275330,0.228890508413315,0.299337148666382,0.319513916969299,0.294150054454803,0.288531780242920,0.289608329534531,0.287385672330856,0.264624387025833,0.251570612192154,0.177026376128197,-0.009074141271412,-0.031572502106428,0.009391274303198,0.016736980527639,0.047005224972963,0.061042908579111,0.119330853223801,0.143390268087387,0.185314267873764,0.160743996500969,0.176792278885841,0.118937291204929,0.088068135082722,0.083967797458172,0.080694079399109,0.090839952230453,0.074343651533127,0.092713676393032,0.057996381074190,0.027038544416428,0.030730402097106
