FID,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21
2868,-0.015795007,0.007610033,0.022951698,0.066686265,0.114486285,0.193331212,0.214738578,0.278885186,0.286076754,0.267184466,0.274627179,0.271444052,0.2711775,0.253731877,0.239591211,0.195211425,0.001366751
2869,-0.014080248,0.00944904,0.025410255,0.073287316,0.125190392,0.186980903,0.218032777,0.283238918,0.29009521,0.282274157,0.273782283,0.283117861,0.278119355,0.258995056,0.240895018,0.188996762,-0.001784444
2870,-0.015477878,0.005231915,0.023886837,0.071026474,0.114924796,0.178321928,0.20669879,0.272121668,0.27990675,0.275908858,0.267856419,0.273529202,0.272754163,0.264203489,0.247177854,0.198920086,-0.001141216
2871,-0.017482625,0.004872349,0.023549708,0.066851482,0.115188912,0.189674824,0.21833463,0.293398529,0.303480357,0.29699254,0.290070862,0.292114466,0.282330036,0.269301474,0.26079312,0.198597431,-0.000857892
2872,-0.017725784,0.005625559,0.02110401,0.070962213,0.115062982,0.189345866,0.224068582,0.296645999,0.313910335,0.307686925,0.290840805,0.300445795,0.287149936,0.272393644,0.274118215,0.210324809,0.00314935
2873,-0.015230603,0.004094245,0.019451484,0.06922923,0.122229487,0.187688082,0.22455667,0.298215061,0.316660434,0.296807736,0.296451718,0.299191982,0.293417484,0.271932781,0.27436474,0.196669802,0.001002038
2874,-0.018280474,-0.000420024,0.01467892,0.059492521,0.120212041,0.192957416,0.236480013,0.330747068,0.337622315,0.293429613,0.300663233,0.303592235,0.292581707,0.277911395,0.295434386,0.219738901,0.005722659
2875,-0.021506317,-0.006974694,0.005621918,0.039238594,0.08009807,0.15488407,0.187202826,0.310051352,0.342992008,0.26687035,0.281294256,0.308591545,0.285687953,0.271749794,0.317624271,0.247791842,0.014408802
2876,-0.023941491,-0.004968749,0.000174512,0.033760108,0.076454215,0.143340901,0.169690847,0.28617686,0.305895269,0.252040684,0.2571899,0.294236094,0.275683552,0.258553118,0.303522795,0.24324362,0.018204626
2877,-0.021368211,-0.005312833,0.001231416,0.031929221,0.075349666,0.139347792,0.179331347,0.288679004,0.296464324,0.246146739,0.247862518,0.288652956,0.267580092,0.244390547,0.299950093,0.233566284,0.014701693
2878,-0.02044793,-0.009431869,-0.001122306,0.022129493,0.050397508,0.102067873,0.133106425,0.204132736,0.211757481,0.191950381,0.187867239,0.232757017,0.224065408,0.199374154,0.235855997,0.186788142,0.020326255
2879,-0.015435594,-0.007770378,-0.004032373,0.005120558,0.018112786,0.05104728,0.071774609,0.134537846,0.141455814,0.137491569,0.135738015,0.168098524,0.178466827,0.187419131,0.191877142,0.229790106,0.037594192
2880,-0.012921388,-0.010573789,-0.005647389,0.00863064,0.030389816,0.062639236,0.092333168,0.162829667,0.167792171,0.162762761,0.162904069,0.173858285,0.180136338,0.185056478,0.191793427,0.215890989,0.017822521
2881,-0.012106721,-0.004019896,-0.002412595,0.024543021,0.060451418,0.111461759,0.139122084,0.232224762,0.235319778,0.218700454,0.213498026,0.214859739,0.218274564,0.216925979,0.21247001,0.213735968,0.016758779
2882,-0.013374464,-0.00033605,0.00922315,0.045411527,0.090570204,0.170056641,0.223361418,0.329558611,0.316645712,0.295308888,0.280106962,0.261981934,0.264736593,0.247454926,0.238440186,0.233152136,0.009321448
2883,-0.01161655,0.002149462,0.007941352,0.035396416,0.074514568,0.145840406,0.187143832,0.296008229,0.280552953,0.265238792,0.261102855,0.258139074,0.264656335,0.243146867,0.241828427,0.226071179,0.015066723
2884,-0.011197768,0.005103271,0.008161504,0.044125419,0.094471507,0.17254135,0.223403066,0.321828604,0.304318577,0.274988651,0.272074699,0.274298757,0.273254722,0.245305642,0.248819157,0.213956952,0.007048971
2885,-0.007320891,0.011651642,0.025294684,0.070395276,0.137472034,0.227973178,0.301769316,0.366408348,0.346457094,0.321733654,0.299335599,0.298007846,0.271744967,0.257040948,0.255210549,0.231924057,0.007729577
2886,-0.00705666,0.013842359,0.030837053,0.077749953,0.143568635,0.225392193,0.296506405,0.35629034,0.339590251,0.342992872,0.298455477,0.297167391,0.264051706,0.257849932,0.251289546,0.23439531,0.002348648
2887,-0.005716687,0.013704866,0.031413924,0.075184263,0.133225933,0.206670731,0.274529934,0.341418296,0.333007455,0.341666073,0.289452761,0.288547367,0.259961724,0.250038415,0.243132621,0.22952421,0.00179182
2888,-0.008570455,0.014376466,0.030398143,0.078768134,0.13737005,0.218681648,0.283103973,0.348266333,0.32847333,0.336230189,0.292199314,0.27294445,0.248664558,0.251912922,0.261497051,0.259296954,0.004983342
2889,-0.006055945,0.012167379,0.032123961,0.081441663,0.146262631,0.220984355,0.280451268,0.358539462,0.322463483,0.346242487,0.286234707,0.267440289,0.250766963,0.24695982,0.257396847,0.256355435,0.003014112
2890,-0.00683809,0.007693136,0.01885204,0.062863961,0.116753764,0.199085012,0.237468854,0.323980719,0.322337627,0.339866906,0.286102921,0.274139494,0.258082986,0.256650805,0.272262692,0.275775403,0.015083561
2891,-0.009745053,0.002424403,0.017038703,0.049154181,0.107203305,0.186059624,0.217424721,0.31135428,0.343620539,0.353655219,0.289689779,0.278457016,0.262549251,0.260196418,0.281163484,0.294020832,0.019493591
2892,-0.009838191,0.002658971,0.012094682,0.041164614,0.084879182,0.165329635,0.197168261,0.28325808,0.341060311,0.356486231,0.288307458,0.279113501,0.267793089,0.255598694,0.272165477,0.290684879,0.01850684
2893,-0.010263619,0.003900142,0.016937619,0.045856655,0.09070868,0.168089256,0.204187036,0.285603583,0.355626523,0.348434895,0.298983634,0.287640184,0.274255395,0.261724085,0.281933904,0.305077583,0.021722
2894,-0.011687837,-0.000535145,0.009502363,0.045052148,0.091891281,0.166205287,0.208785534,0.27959609,0.365036398,0.339948416,0.309595734,0.289149731,0.279311121,0.272561848,0.283955663,0.320338845,0.035183743
2895,-0.014967174,0.000632549,0.008831385,0.040111661,0.09115009,0.160810918,0.195971683,0.278989106,0.331803858,0.303215742,0.279763758,0.26604408,0.260098517,0.260661095,0.255446941,0.287811548,0.019906344
2896,-0.014460227,-0.000791668,0.012872407,0.049778573,0.092906214,0.162880138,0.193641245,0.250399917,0.262319475,0.233786121,0.237103224,0.237466246,0.223360881,0.211781666,0.180720359,0.192883849,0.009482843
2897,-0.016872965,-0.006019971,0.005365484,0.058931798,0.066489384,0.113224164,0.132916436,0.157302499,0.135743171,0.122670166,0.147510499,0.160807073,0.176406458,0.140047759,0.122759506,0.163695931,0.011601822
2898,-0.013398788,-0.009408457,0.004428249,0.059393633,0.068479173,0.116855979,0.144537702,0.169622734,0.145524502,0.135469586,0.160604194,0.173722506,0.179436922,0.146803558,0.125487313,0.154759333,0.003662438
2899,-0.012953394,-0.004508617,0.007469601,0.044639941,0.093740173,0.159317359,0.18746075,0.240997866,0.247125313,0.22875303,0.24593842,0.24505119,0.231974304,0.210893303,0.182749942,0.168285176,-0.013903627
2900,-0.014120449,-0.006855856,0.006772429,0.025644513,0.075338878,0.140131384,0.168961361,0.244270965,0.264489114,0.280851781,0.273584515,0.273495346,0.27064696,0.262115568,0.253276914,0.271125287,0.00940034
2901,-0.010754194,-0.008253071,0.001957581,0.031475335,0.077120498,0.143074423,0.173983365,0.246830598,0.27398169,0.290361673,0.276251435,0.283274084,0.275092125,0.26450488,0.260095865,0.287956208,0.024478924
2902,-0.011159163,-0.003815673,0.009990927,0.033873092,0.081302427,0.146819755,0.175286174,0.249054044,0.291107029,0.296023488,0.283238083,0.284370303,0.278335929,0.268377602,0.26533249,0.304650605,0.024006223
2903,-0.014648498,-0.001426354,0.009086421,0.032511208,0.076550223,0.142747119,0.171950594,0.249790728,0.305503726,0.281683475,0.277136981,0.278718919,0.26923126,0.26858446,0.261180907,0.311086357,0.035560448
