,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,labels
341,0.00612685,0.209538281,13.00607784,20.23898796,28.23715897,47.60671213,61.54114793,74.48772104,87.09891785,97.64901908,99.23818708,99.9742848,99.95499839,99.96525968,99.97735116,99.31072542,93.82873167,0,0.002681743,0.027558088,0.024649424,0.053045608,0.164662167,0.234477252,0.371520609,0.443650484,0.595985532,0.666266263,0.64710182,0.714318633,0.759320557,0.744870424,0.640119135,0.767393172,-0.008478032,0.001357269,0.021634221,0.059452359,0.107374355,0.176703811,0.230597302,0.30249092,0.306050837,0.291567892,0.290999979,0.287521601,0.269931704,0.252939641,0.248072103,0.186559528,-0.005787896,0
342,0.00367611,0.2046368,12.51191786,20.85689959,28.4619595,45.46579631,59.67791224,72.32582688,85.76396529,96.81160978,98.65412524,99.93592208,99.84842784,99.90369633,99.97088007,99.04670187,93.60224331,0,0.003640722,0.027545368,0.026272986,0.05252653,0.16099517,0.232937604,0.367686808,0.441117495,0.608144164,0.671143711,0.654305696,0.722288966,0.768186271,0.757285893,0.656533599,0.781365633,-0.010460374,-0.000222117,0.023202041,0.061643902,0.101453722,0.172124475,0.218190104,0.291885763,0.303637683,0.292422533,0.291946888,0.28994295,0.277648538,0.250437438,0.253335238,0.187000051,-0.001322711,0
343,0.00122537,0.120086266,12.63843051,19.46776406,26.83798201,46.37882501,62.24879914,72.33451544,88.10973937,97.54367106,99.2958882,99.95714133,99.88213865,99.96645602,99.99458968,99.6688885,94.97339425,0,0.006445014,0.027502859,0.028016724,0.05232374,0.166493803,0.247297466,0.387940407,0.464142919,0.609582067,0.696272016,0.673887551,0.739324033,0.786843002,0.772114515,0.676372349,0.793961227,-0.009989881,0.002907337,0.019831663,0.057361774,0.100469001,0.179577217,0.226029888,0.303041816,0.307374477,0.300048172,0.288678348,0.292406529,0.285663009,0.254917502,0.25321731,0.18581596,-0.000864974,0
344,0.0,0.19360847,12.68074208,19.26840421,27.63237311,47.5521124,61.31096443,72.96268503,89.58024691,98.9013706,99.59391407,99.96785599,99.97097554,99.96104571,99.99676445,99.64291898,95.02480587,0,0.004357118,0.025126442,0.022209017,0.048964147,0.166532487,0.247829705,0.391911536,0.465539634,0.617304683,0.70994997,0.684954941,0.745575964,0.79074645,0.78546685,0.69578135,0.806720316,-0.008121829,0.002017532,0.021234805,0.062448159,0.104229592,0.174527675,0.220790163,0.314488977,0.311695516,0.288900942,0.284522265,0.285069406,0.278880954,0.254632026,0.257076263,0.184087664,-0.003576612,0
345,0.0,0.281835114,15.60322699,20.55174516,30.23110138,48.87099905,63.55688168,76.92979689,90.58253315,99.66675625,99.89035206,99.98932035,99.9935712,100.0,99.99676445,99.57150277,96.21872304,0,0.003606464,0.033106696,0.02987997,0.060957961,0.179412901,0.269958317,0.421360224,0.497021765,0.660395265,0.760854781,0.730277181,0.78570044,0.829530835,0.827519536,0.736540139,0.845648944,-0.007511664,0.007355711,0.023570633,0.069692641,0.112190396,0.182851821,0.241518587,0.322786301,0.343449086,0.286289275,0.279695183,0.273118168,0.269697845,0.249827817,0.247093514,0.191747487,-0.007849379,0
346,0.0,0.175227919,13.78926782,20.15568935,29.13458314,48.03501662,62.59320376,74.04049818,89.63635252,99.52426872,99.59795754,99.98928533,99.92690137,99.84093663,99.46113227,98.5597732,94.67752373,0,0.004141467,0.030982612,0.029701442,0.053524431,0.169584453,0.25082767,0.396051377,0.46839273,0.627998531,0.731694937,0.709982157,0.761778712,0.806329429,0.800761104,0.709948957,0.814437985,-0.005529342,0.00553067,0.022505995,0.066692568,0.107008152,0.18173115,0.230595484,0.315987378,0.328113794,0.275596291,0.281499624,0.274345368,0.26833114,0.2497724,0.246539623,0.198756739,-0.008812584,0
347,0.00612685,0.361484168,15.07940398,21.23395824,30.46121018,49.32114344,64.36378786,75.71380158,90.81115684,99.66783123,99.90356798,99.99892853,99.99247514,99.99026143,99.99568594,99.60829294,96.06449525,0,0.003422948,0.034107618,0.03276642,0.06012582,0.179732755,0.261064947,0.416585505,0.483323485,0.649391592,0.742063344,0.722655237,0.773391664,0.809363723,0.804869056,0.724039614,0.831419945,-0.007461938,0.004935819,0.023741335,0.068060465,0.110474154,0.18733798,0.235868439,0.322618484,0.335770011,0.290351659,0.290479779,0.282328665,0.273467183,0.251923561,0.252187729,0.19925724,-0.00771445,0
348,0.0,0.154396628,13.17870676,20.84316415,28.10800949,48.36807494,63.10169906,72.82996433,89.85215668,99.00456866,99.88605214,99.96368918,99.92928319,99.98917936,99.99567175,99.70026835,95.88497716,0,0.00486807,0.029542435,0.027625598,0.054113742,0.166639134,0.244659916,0.384120017,0.460446835,0.607997656,0.720928609,0.705318272,0.755330741,0.802059412,0.791615427,0.710780799,0.823703766,-0.012214559,0.002416739,0.022117762,0.057101142,0.110044211,0.178972736,0.225320697,0.316173583,0.325370967,0.295135289,0.283169597,0.280623347,0.274264842,0.248607963,0.254100651,0.199971929,-0.003871144,0
349,0.014091756,0.132952652,13.38833883,19.22146014,27.95000762,46.2962963,61.51725321,72.3151499,87.46180174,98.19080892,99.74200484,99.91749705,99.84735286,99.97068786,99.82851596,98.94715201,93.94089733,0,0.004390346,0.030100172,0.031359278,0.051346332,0.161611825,0.238464609,0.365451753,0.447415859,0.582010031,0.683834493,0.687059343,0.729163647,0.781503141,0.767854273,0.685981989,0.797706068,-0.008312733,0.004271176,0.019201035,0.056974418,0.107632287,0.17801325,0.219333231,0.303421795,0.323363662,0.289813131,0.286100298,0.285136759,0.280316681,0.249669224,0.259464085,0.196870223,-0.000128916,0
350,0.0,0.234658367,14.76264582,21.8542845,28.10364274,47.70256497,62.55653343,74.54097627,89.51074531,98.52405267,99.78249223,99.8985433,99.69356048,98.97528566,98.72519413,97.22450658,92.39322692,0,0.004011938,0.033916783,0.030150011,0.055497341,0.165428966,0.242146343,0.373307616,0.4470658,0.59597832,0.702108085,0.69002533,0.727009296,0.771355689,0.757933617,0.675940931,0.773868799,-0.006924571,0.0049962,0.024865776,0.058227636,0.114245005,0.183148727,0.232024312,0.322484761,0.336019725,0.308715701,0.299019933,0.297436446,0.281118363,0.25277099,0.260118365,0.192699388,-0.004602422,0
351,0.00122537,0.107832565,12.30350813,18.8233501,26.83695189,44.24336917,61.64652975,75.38887136,86.08809633,97.05025531,99.55818328,99.90356798,99.70223058,99.85716759,99.66239612,98.57998958,94.84037964,0,0.007089862,0.031961657,0.032295119,0.055143442,0.155263767,0.223643258,0.341858327,0.415348947,0.553039312,0.66577071,0.652823806,0.695402563,0.747535288,0.736403108,0.658043385,0.768099546,-0.009861159,0.00101476,0.017064624,0.053842138,0.105886556,0.182185695,0.225119159,0.302497655,0.322662026,0.296410739,0.294806182,0.287014335,0.280615568,0.253727347,0.262755543,0.208028778,-0.006424315,0
352,0.0,0.150107833,12.19288596,19.3281512,26.67520195,43.67431872,60.5127735,74.16879486,85.04557232,96.75571083,99.53775867,99.90785385,99.79213543,99.89179363,99.87489215,98.90495152,94.85837141,0,0.005352674,0.029218685,0.027554901,0.055364463,0.156234294,0.229432449,0.343549252,0.415921211,0.56647563,0.662467837,0.663536131,0.716545582,0.773962796,0.753345311,0.686877728,0.778979838,-0.008542501,0.000333276,0.018712679,0.053265166,0.103747062,0.179880083,0.217921063,0.298013717,0.310561389,0.287626952,0.294547975,0.282572389,0.271962911,0.253886074,0.256834209,0.214753702,-0.007048254,0
353,0.0,0.101705715,12.19978433,18.59899406,27.08733425,44.35742192,61.70473483,76.13379165,86.68439066,97.40499866,99.52962606,99.94660173,99.85380274,99.99457183,99.94823123,98.94715201,95.38934426,0,0.005549861,0.030608974,0.024267465,0.064001352,0.160999388,0.228706852,0.341154426,0.412366718,0.567727447,0.65593797,0.659605682,0.71559298,0.761030138,0.745902717,0.68287611,0.775536358,-0.007972225,0.000147007,0.016762299,0.055808786,0.107040755,0.182234481,0.224523053,0.303820282,0.316753894,0.269969642,0.292693049,0.272803694,0.259649992,0.254071385,0.25152123,0.215955168,-0.002744875,0
354,0.0,0.219953926,11.14044738,16.56454809,25.74955908,40.95039918,57.16416086,72.18140666,81.96616369,95.82477829,98.48750336,99.26283082,98.52244723,98.7653653,98.34660665,96.17057652,91.68140638,0,0.005260999,0.029653445,0.021651149,0.059548292,0.150286362,0.212182879,0.298248053,0.377741575,0.506442368,0.584047914,0.610477448,0.661079764,0.704978347,0.697428465,0.62296325,0.72292757,-0.007853897,-0.002402856,0.016616186,0.052014757,0.098186888,0.165994599,0.206812322,0.28080228,0.293674827,0.248166233,0.275951058,0.255755216,0.263582438,0.259660453,0.252840489,0.212569684,-0.002742073,0
355,0.000612685,0.104156455,11.66911136,15.87301587,26.20698064,40.38620204,56.58881482,71.91754228,83.16415181,96.50954045,99.1856852,99.88856745,99.71083042,99.9015322,99.88567731,98.75995499,95.7161346,0,0.005033214,0.030054042,0.026376659,0.05943143,0.144911766,0.203085735,0.293787181,0.362342477,0.473312467,0.566004455,0.598673463,0.657976329,0.704879403,0.696177602,0.629849255,0.735896647,-0.009961813,-0.001822592,0.012206723,0.051639747,0.095989577,0.163285956,0.204103366,0.283380896,0.301658124,0.253497154,0.287414968,0.270520002,0.276714176,0.264511168,0.259319872,0.221935019,0.000949472,0
358,0.00122537,0.075972944,12.27722772,16.58344765,26.33074226,42.88929603,58.07358514,73.85037249,83.5067825,96.2880946,99.40855031,99.95821279,99.78607901,99.90802458,99.96117343,99.30206891,94.68399482,0,0.006258318,0.027564036,0.028441301,0.055448122,0.143822148,0.2089663,0.304723471,0.383880824,0.61431551,0.587377429,0.608319461,0.664368153,0.706183791,0.699935138,0.633375406,0.741303504,-0.010914428,0.002061907,0.013669244,0.048879888,0.100196011,0.165048704,0.205058917,0.280811489,0.291018337,0.263208389,0.286045134,0.286358535,0.28303206,0.258904815,0.260800421,0.224907503,-0.002070554,0
359,0.0,0.165424958,11.71086168,16.7688378,26.85627191,41.72900322,56.94539751,72.34419821,82.02713001,97.12227896,99.59795754,99.97757273,99.79213543,99.97511253,99.98917936,99.61803151,94.54378775,0,0.006858836,0.026634563,0.028769957,0.060226895,0.144763067,0.202215984,0.299686849,0.36707288,0.603250027,0.574799001,0.598608255,0.655900598,0.691291392,0.692160487,0.626052797,0.730876446,-0.00837246,-0.000719948,0.01528962,0.049863487,0.098332249,0.163068026,0.200886682,0.276522249,0.294853777,0.257508725,0.280757636,0.285050482,0.286183059,0.260289997,0.262784958,0.236348376,-0.000401271,0
361,0.0,0.512817371,12.91712505,17.2461515,26.68861454,41.18457133,55.17535046,69.51515446,81.17055327,97.16635313,97.86563806,99.47883293,99.77499196,99.94265062,99.98166523,98.28384695,95.62268207,0,0.007722331,0.031036505,0.033782419,0.057639945,0.138850376,0.20109874,0.284984469,0.361491144,0.573322356,0.544304967,0.576594174,0.626376867,0.66720283,0.664947987,0.587304175,0.701708853,-0.008359374,0.003259384,0.017128544,0.050768241,0.095601216,0.159446985,0.194937125,0.276765198,0.293828487,0.247712463,0.274744004,0.275372118,0.266431093,0.254969329,0.238814846,0.240187168,-0.001454142,0
367,0.0,0.786074895,12.58464735,18.22416834,26.60752934,41.91135432,55.72737967,72.35070009,83.97323066,99.48078474,98.50530376,98.8978598,99.52808385,99.77276662,99.93291205,99.07699965,94.33671268,0,0.006928286,0.03336288,0.038611054,0.046023566,0.146034673,0.199904516,0.306401014,0.368864268,0.646615088,0.559956074,0.618932843,0.648107767,0.68295294,0.692752004,0.600907445,0.697814882,-0.006480601,0.000189209,0.016609507,0.050751511,0.095180117,0.15881224,0.206306174,0.288854629,0.312394381,0.2817626,0.297521114,0.296579331,0.292065352,0.272707671,0.257772058,0.216496199,0.002140983,0
368,0.003063425,0.512817371,12.95216155,16.94863588,25.30711782,41.72086195,56.28835106,73.84805316,84.1505868,99.81617845,96.98360656,99.67855995,99.60355727,99.79981821,99.94715272,98.55760907,93.82549612,0,0.006378351,0.03246041,0.035744917,0.041951388,0.143964604,0.203191996,0.311726689,0.380829513,0.660547912,0.584106565,0.635806978,0.664135098,0.691815615,0.707417548,0.608496308,0.714331985,-0.009873281,0.002242551,0.014606058,0.046332929,0.094635099,0.160906225,0.21325852,0.292217791,0.317221671,0.276070774,0.307298809,0.293308824,0.280631155,0.270847678,0.25704965,0.223757982,0.000713807,0
369,0.001838055,0.349843153,14.28798435,18.33135193,26.3279207,44.56911756,59.72147338,79.63895378,88.4121323,99.93657619,98.5864015,99.93378615,99.86455254,99.96320983,99.99568594,99.72299169,96.3449094,0,0.005232494,0.031839345,0.032847997,0.047726296,0.160105497,0.226655379,0.327866405,0.418172807,0.722567916,0.653468251,0.687526762,0.720430374,0.749809206,0.762197554,0.668596923,0.763216734,-0.007095096,0.004856184,0.017110158,0.049268231,0.10593354,0.175863534,0.232296735,0.313149363,0.348057568,0.308903605,0.33377555,0.301971823,0.288871676,0.280052543,0.278042644,0.2378636,0.006577764,0
370,0.00245074,0.372512499,13.60286029,17.449779,26.10028959,45.15821787,60.04619645,82.20777015,92.10304364,99.83552808,99.12889746,99.90999679,99.77640419,99.96525968,99.99242555,99.73814058,98.07161346,0,0.004127343,0.028565789,0.025544772,0.048820637,0.171844259,0.243525058,0.357045621,0.450402766,0.748579204,0.656180739,0.690760434,0.725081265,0.756655872,0.779722273,0.684960365,0.804670274,-0.005691548,0.003526698,0.016641879,0.052453686,0.104917243,0.177171409,0.236075267,0.324031383,0.366152912,0.326843649,0.339220047,0.311626673,0.301707417,0.291107327,0.292140812,0.262082994,0.01157712,0
371,0.0,0.242010587,13.65674934,16.705589,28.05547935,46.78528962,60.71018213,80.92797231,91.8079561,99.97527546,99.77747917,99.99571413,99.98499946,99.99134349,99.99892148,99.84418283,98.65735017,0,0.0047038,0.025852699,0.024533574,0.049501933,0.168065265,0.246599391,0.364160568,0.473605275,0.776884198,0.703842878,0.728506386,0.758178532,0.792367101,0.805278063,0.711724877,0.834077477,-0.006501326,0.00564625,0.013092542,0.0544107,0.105442591,0.175224528,0.225510687,0.308563262,0.33875531,0.311161816,0.334238023,0.312885672,0.292541027,0.282875538,0.291161388,0.261098444,0.008467081,0
372,0.0,0.104156455,11.05977264,15.83295229,25.46372316,44.12749642,57.65856289,75.01301122,88.79317177,99.94195109,98.48320344,99.94232987,99.87315238,99.95671745,99.99567175,99.69052978,98.78990509,0,0.004418733,0.019871779,0.015205713,0.04569811,0.153365001,0.218736246,0.321837872,0.431487471,0.720567107,0.660503745,0.692825615,0.734322608,0.768848002,0.780734777,0.692166507,0.810955346,-0.00672654,0.000586512,0.011336963,0.050001554,0.100261204,0.168595657,0.214155883,0.296249211,0.328871459,0.305988103,0.322580725,0.307586342,0.287651151,0.285502791,0.297429442,0.257787168,0.016400794,0
373,0.000612685,0.349843153,11.72289451,17.59731748,26.17344917,44.73052003,59.7292507,72.29820506,89.89910075,99.96990056,99.192114,99.9742848,99.88642452,99.94914301,99.99892148,99.75004328,98.40163934,0,0.004953747,0.026530428,0.022497585,0.048897658,0.163430378,0.230946228,0.33799094,0.443481266,0.719737411,0.683034956,0.705981791,0.745674253,0.782622337,0.793127358,0.711811662,0.822722971,-0.006328879,0.000391462,0.018704895,0.051707212,0.104207829,0.177985132,0.22623156,0.309071958,0.345678419,0.331764668,0.328596711,0.322368294,0.302159846,0.296134412,0.298627883,0.257660627,0.012705809,0
374,0.00490148,0.318596216,13.03303598,17.78021643,26.68739521,44.28826227,59.43596216,72.86454415,90.23591248,99.91615157,99.50550927,100.0,99.99570008,100.0,100.0,99.97186634,98.45556514,0,0.005205453,0.025324767,0.023557868,0.049712211,0.156935766,0.221334964,0.331540287,0.440847754,0.715150118,0.697607398,0.720502973,0.751523495,0.783623219,0.802418947,0.725004494,0.830218971,-0.007567697,0.004535685,0.015127292,0.054169647,0.107649326,0.17681843,0.236475021,0.319695204,0.367562652,0.350878626,0.337090075,0.344100088,0.312638491,0.303289652,0.309917063,0.261408836,0.019893683,0
375,0.000612685,0.479732379,14.32159883,18.73624035,28.18402968,46.66577689,62.3481237,78.9363479,92.98826398,99.99032518,99.98280032,100.0,100.0,100.0,100.0,99.99026143,98.47567858,0,0.005642952,0.031653859,0.029861866,0.050238028,0.170019433,0.244069487,0.377022058,0.495342672,0.768498421,0.766841412,0.796640575,0.817449033,0.853502631,0.866532743,0.798650205,0.902249694,-0.002757402,0.005147159,0.016927479,0.057548769,0.112092324,0.186005071,0.254043818,0.330082685,0.377070457,0.34450826,0.32637164,0.328397632,0.302989513,0.295909226,0.300129682,0.26187858,0.02761922,0
376,0.00245074,0.278771689,12.6891578,17.93080323,27.13671696,45.20978427,59.78764337,75.65631014,90.19600671,99.80542865,98.35958427,99.93999786,99.96560064,99.99350762,99.99568594,99.92317348,99.15767903,0,0.006927348,0.030435653,0.032333869,0.055152994,0.160761639,0.230555594,0.346116185,0.451625049,0.714058459,0.704271376,0.751614988,0.768642008,0.800650656,0.82177633,0.745882392,0.838793278,-0.010834844,0.001509126,0.015675629,0.052494448,0.111297511,0.17592451,0.240036845,0.312464297,0.357470572,0.308861613,0.310263366,0.307097256,0.299565166,0.287312746,0.291745543,0.266768932,0.023123972,0
380,0.0,0.474218214,10.93765317,16.72184118,24.86633135,38.88470965,57.54582884,75.15045257,93.06747341,97.27600107,95.18516528,96.52590884,98.05635916,98.43966413,98.71234418,97.81098511,96.51276539,0,0.008902439,0.027503766,0.026918929,0.045725193,0.149012581,0.203548461,0.288498133,0.441137165,0.661764264,0.633939087,0.683840275,0.70763278,0.706882,0.748968422,0.640642524,0.748383999,-0.010428228,-0.003918755,0.015096257,0.049367554,0.091802455,0.191523716,0.237118393,0.378349543,0.316644669,0.282399833,0.28940773,0.316012472,0.300718516,0.269843221,0.284814537,0.271731883,0.022128591,0
395,0.001838055,0.249975493,11.75308642,14.42863224,24.99253163,44.85799428,62.07346441,77.32434243,90.1387361,95.77962913,97.03739419,97.85063752,98.38416848,98.60413781,98.80892233,97.96896641,97.16458154,0,0.003246784,0.031037616,0.027648307,0.056726802,0.1964854,0.286824048,0.43722257,0.518347323,0.690490842,0.79980433,0.806863666,0.902635753,0.94559449,0.943038344,0.829500496,1.001809716,-0.004884849,0.000247135,0.011850325,0.054741409,0.103807509,0.175768986,0.220260352,0.309363157,0.312892407,0.301023722,0.275046676,0.277227789,0.258165598,0.250261664,0.263821632,0.256992131,0.007461741,0
396,0.001838055,0.223630036,13.45128957,15.768328,25.96433471,44.63175819,62.32673267,76.32886404,91.09523576,98.26175759,99.00572429,99.32061274,99.54141219,99.42542417,99.73792062,99.08565616,98.0706804,0,0.003614275,0.034615014,0.027231235,0.063366674,0.202199697,0.26796177,0.400491118,0.485494375,0.669287145,0.781490445,0.773468494,0.877637088,0.917918265,0.907971323,0.808961391,0.94625473,-0.004407621,0.00455449,0.01463344,0.058827069,0.098081209,0.17504178,0.225022301,0.304883212,0.328298062,0.306222558,0.276716352,0.283305824,0.266914666,0.257997751,0.264191657,0.243582562,0.002341511,0
397,0.0,0.308180571,14.23624447,18.20698064,27.48464392,46.45381013,61.67962201,74.36668644,89.08385283,98.52297769,99.05603772,99.91185165,99.88465975,99.96091714,99.94947595,99.50225069,97.74065097,0,0.003597702,0.036460742,0.028556621,0.068133913,0.194429561,0.253414363,0.382419169,0.461368501,0.628109455,0.729402661,0.70891726,0.80895853,0.852633595,0.83741492,0.73779583,0.868694246,-0.007996166,0.002490383,0.019359363,0.059134878,0.102151848,0.174383298,0.224679008,0.29148832,0.312529951,0.285735756,0.275211096,0.273137331,0.260686964,0.255144984,0.249047577,0.227702931,0.002080322,0
398,0.003063425,0.265905303,13.85093736,18.35817711,27.98049078,46.05972146,59.67241169,71.25126019,85.99437722,96.58263908,97.47991,99.86285224,99.7867781,99.85500346,99.88136324,98.40828428,95.16533934,0,0.003025714,0.029854225,0.029853413,0.055600174,0.172064036,0.232767776,0.345274895,0.408051163,0.541190624,0.651745975,0.636986852,0.726887405,0.775088906,0.758906126,0.657224476,0.788100719,-0.00820515,0.003734457,0.016899586,0.05833672,0.10275571,0.169938609,0.212893739,0.275526911,0.287787437,0.261667728,0.268993467,0.25559184,0.248910695,0.248620674,0.235321373,0.216587603,0.002742724,0
399,0.000612685,0.336364082,14.14069185,18.05145047,28.46944063,47.1829958,62.22466087,72.86249842,87.94523897,97.16420317,98.20581828,99.79037893,99.3933957,98.86599723,98.75624832,94.95288345,90.53627078,0,0.003656786,0.032612965,0.024978157,0.059792478,0.181226343,0.240059718,0.367038161,0.426546484,0.592340291,0.665385664,0.649709225,0.722432137,0.755682528,0.746920526,0.63615942,0.761227071,-0.00724365,0.004368953,0.020280084,0.061113074,0.104050599,0.179757863,0.221856073,0.292971343,0.295453727,0.258094251,0.277655482,0.266448647,0.244489536,0.250621289,0.233919516,0.201260939,-0.002778304,0
400,0.0,0.267743358,15.20621856,18.91784789,29.42772,47.81649139,63.43173206,73.07222135,89.30558279,97.01263101,98.23422265,99.893577,99.77499196,99.92209141,99.92152647,99.01532202,94.86410699,0,0.002788264,0.033741698,0.029852184,0.061613142,0.186053872,0.248718426,0.379954726,0.428459525,0.606426179,0.66241163,0.646707714,0.718684733,0.760772765,0.744657695,0.647481501,0.778044164,-0.005119342,0.005644135,0.01771695,0.065654032,0.105236508,0.183575794,0.225619733,0.29271391,0.293580204,0.270700783,0.278959095,0.271811306,0.263431698,0.252855062,0.244546592,0.20557712,-0.003536513,0
401,0.000612685,0.329011862,14.01432708,15.60981558,26.70263679,46.3625859,60.55845146,71.97628721,87.05414986,95.82262833,98.7270974,99.983928,99.85320904,99.92425554,99.9730371,99.15166205,95.84812154,0,0.004594453,0.028026139,0.017374534,0.053320467,0.168166891,0.23569712,0.351632446,0.405734032,0.57876122,0.640123546,0.644506872,0.708202124,0.752680361,0.749716997,0.650445223,0.789929926,-0.00358114,0.005902388,0.014751712,0.056610439,0.099738061,0.172996864,0.21741195,0.284191668,0.290759236,0.28603664,0.284333587,0.281164765,0.270301282,0.254627943,0.254738778,0.213877589,0.000487635,0
402,0.00735222,0.451548868,16.09399829,18.91053193,30.1051669,48.64440795,63.60652732,75.28931657,89.32771055,97.52432142,99.42009484,99.99570008,99.97864069,99.96200278,99.98817522,99.63967278,95.90114266,0,0.003958516,0.035452206,0.024116389,0.059445135,0.180996209,0.249345332,0.366580993,0.417598873,0.582824111,0.653682292,0.648980081,0.71100539,0.7588709,0.74294579,0.643442571,0.773507833,-0.0033304,0.007057494,0.016905006,0.066368833,0.109271161,0.182840034,0.231945127,0.295772642,0.302661806,0.300523996,0.29319784,0.285023183,0.273774803,0.25790453,0.259322762,0.203962684,-0.004012131,0
403,0.00490148,0.253651603,14.65203475,16.98716779,29.36082223,47.25475886,61.60219479,72.51606734,86.44740712,95.07659231,98.57066324,99.93249759,99.87249545,99.89612188,99.98172534,98.76752943,91.98623615,0,0.00295595,0.033536565,0.024894757,0.057116993,0.177712426,0.243702233,0.354745358,0.401735455,0.466153383,0.61263603,0.613437712,0.674239933,0.716657281,0.710580587,0.610293329,0.738021791,-0.005953451,0.00579402,0.01563571,0.065556705,0.102766439,0.173582703,0.219003037,0.277618051,0.280444771,0.279517591,0.28662461,0.282687634,0.271418065,0.251095504,0.247890547,0.189798355,-0.004645683,0
404,0.0,0.364547593,14.51120256,16.67428746,28.65599756,47.76014109,61.89096687,71.44806187,87.24422442,95.68395593,99.24783028,99.93227627,99.9231065,99.91776316,99.99460742,99.25554017,92.46764452,0,0.003339543,0.033435989,0.031072611,0.057864979,0.177777082,0.244036183,0.360074699,0.410565853,0.456691712,0.634916246,0.615734756,0.680216491,0.724672973,0.719347954,0.625189662,0.73927778,-0.004491577,0.005457139,0.014351511,0.062063508,0.105384506,0.177424699,0.217813268,0.286130756,0.288934618,0.283116162,0.292148471,0.285327345,0.278357536,0.248456374,0.249107286,0.177621216,-0.007138091,0
405,0.0,0.303891775,15.46693558,19.72991922,28.27617741,47.92738551,62.59472641,73.89480166,90.67901235,97.6748186,99.68388227,99.99570008,99.95392693,99.97944079,99.98065036,99.32154605,90.76350416,0,0.006147494,0.035051428,0.026728263,0.059974752,0.185989454,0.254004002,0.37695536,0.436155766,0.554902494,0.682415962,0.660631478,0.71394515,0.757349074,0.755633652,0.663369179,0.778080761,-0.004524259,0.005496858,0.021141816,0.061626136,0.106875993,0.178099886,0.223917201,0.299082011,0.303193241,0.276019156,0.289344609,0.275385439,0.265099287,0.243618444,0.239784241,0.173427597,-0.008404634,0
406,0.0,0.535486717,16.22252705,20.40725499,30.37401934,49.44292404,64.75675345,77.66185352,91.93741596,99.07121741,99.82749384,100.0,99.97970866,100.0,99.9838753,99.4632964,93.13971607,0,0.003755537,0.039823662,0.034910243,0.068228446,0.190060228,0.266522944,0.40386793,0.465459794,0.618903399,0.716607392,0.693059742,0.743017495,0.787344873,0.776915908,0.695560217,0.804499984,-0.006330444,0.007420424,0.021802817,0.071513936,0.116130464,0.187089592,0.238793507,0.307568997,0.330934286,0.27264145,0.28819266,0.2799986,0.261042386,0.244527027,0.242945373,0.191042766,-0.007378592,0
407,0.0,0.463189883,16.47187929,20.24265645,28.83097089,48.24910296,63.88233501,75.61651444,91.89846584,99.38497803,99.56605593,99.70008062,98.99174971,97.47987361,96.29529767,91.32509522,84.11638677,0,0.003929774,0.039492548,0.03243487,0.061520327,0.181613132,0.257647455,0.390792102,0.449119627,0.615779996,0.692511737,0.68050921,0.722446859,0.749254465,0.744487166,0.636475623,0.742892385,-0.004001354,0.010284057,0.021435814,0.063774198,0.11169409,0.185397059,0.23334378,0.30906409,0.334043711,0.272636473,0.283997595,0.277529866,0.258149862,0.236839429,0.225287214,0.174960002,-0.00579883,0
408,0.0,0.478507009,15.87336511,18.09114464,29.23639689,47.88420605,62.20144237,74.13929453,91.4325877,99.32383768,99.77038746,99.90755173,99.93892639,99.95563539,99.46573502,98.11071676,93.52493075,0,0.003645075,0.03623119,0.032112047,0.058656473,0.185401067,0.2547234,0.386907846,0.447387695,0.610482097,0.691899538,0.675024033,0.724401951,0.761666,0.750121295,0.659725189,0.770221174,-0.006328914,0.00753034,0.017714471,0.064532183,0.111162044,0.180873871,0.225009933,0.304818064,0.31998086,0.27202934,0.284158885,0.279971719,0.274528265,0.247429475,0.244373202,0.196767837,-0.007190519,0
409,0.0,0.382315459,15.81771071,19.49824722,28.75570151,48.57872651,63.3860692,75.4148461,92.47463635,99.14754098,99.76320583,99.97857066,99.94660173,99.98376904,99.98166523,99.49575831,96.29421915,0,0.003217945,0.038083021,0.034141984,0.060141359,0.186748832,0.256416082,0.401412964,0.457546532,0.624902606,0.713149071,0.692712367,0.743059754,0.78196162,0.767097473,0.688441932,0.801265657,-0.008606032,0.006483842,0.020740749,0.061144605,0.113702103,0.183442488,0.231767237,0.316674054,0.330878556,0.291651696,0.283035576,0.286896378,0.281373262,0.248103142,0.252277315,0.21049884,-0.003516375,0
