,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19,labels
3453,3.442344147,38.67904029,73.87153991,88.7335262,89.87261489,77.98757791,29.28821849,0.099375095,0.166832488,0.309708886,-0.00357918,0.080877669,0.137715846,0.23651205,0.201903343,0.115472659,0.058773648,-0.014870922,-0.042660609,-0.047964111,5
3454,2.075735916,38.74328048,73.40929858,87.82199154,87.75099111,79.7740651,30.44169841,0.093278464,0.098279502,0.185947264,-0.010395588,0.085178785,0.136132374,0.228602365,0.197532088,0.121106505,0.060140256,-0.018386571,-0.040878285,-0.041322991,5
3455,2.755727088,39.0208239,74.42622951,90.59359263,92.23722276,78.32506471,28.08279952,0.0463344,0.070546737,0.201188843,-0.006028956,0.089138716,0.139615953,0.243977427,0.209148556,0.123114586,0.060571004,-0.014606149,-0.038373154,-0.043406263,5
3456,2.525989244,39.39067451,75.50765923,91.02003643,93.34190507,79.77839335,22.33714409,0.062795306,0.101919484,0.23900748,-0.008755608,0.088221118,0.141366392,0.247662619,0.213285357,0.129567087,0.05830802,-0.007802227,-0.034883372,-0.037703007,5
3457,1.578878119,36.1326392,69.27385112,82.56294868,83.30440373,68.47840201,19.72277528,0.109399829,0.100706156,0.148757811,-0.008987057,0.082419358,0.126807064,0.200777903,0.178041577,0.11155019,0.054151393,-0.008648898,-0.030487299,-0.031348947,5
3458,1.825455999,36.29172878,70.88847084,88.00171435,80.33322619,64.04626904,17.31085526,0.059137327,0.057775345,0.146928822,-0.005993178,0.079630278,0.133401036,0.223153412,0.170461774,0.104773998,0.042359293,-0.012908736,-0.034332555,-0.037754092,5
3459,2.972352695,52.89406971,69.28567589,79.90836858,70.53359049,40.31600518,20.83189058,0.222527054,0.057633041,0.193872885,-0.005037391,0.12372151,0.133013517,0.193920955,0.153753176,0.080514967,0.048793014,0.005105442,-0.018470956,-0.019239429,5
3460,0.689540907,30.25387361,61.56302069,75.36683687,80.27895254,65.1629588,31.29977493,0.106691053,0.083719576,0.20262564,-0.015396492,0.060930125,0.122194193,0.205616713,0.16705744,0.088858932,0.06657631,-0.015377866,-0.021511728,-0.033827092,5
3461,0.47942741,19.45903124,43.94410105,56.7094867,55.91332394,41.31860284,15.83492036,0.219478738,0.071154899,0.101562975,-0.014719605,0.036382455,0.08223787,0.129613414,0.10401623,0.052507475,0.02974827,-0.011385304,-0.022985868,-0.03265956,5
3462,0.40982608,28.33997284,65.06315507,76.4588021,73.4204793,56.05090028,12.33769044,0.22374638,0.06248635,0.285227756,-0.011412738,0.051497001,0.128446653,0.186010465,0.143735886,0.073738664,0.032850802,-0.018739622,-0.035007354,-0.038109589,5
3463,0.506800384,25.43141693,63.3012631,74.46277882,74.88359178,61.96074202,24.75949094,0.265813138,0.107379456,0.35820714,-0.015889244,0.05087116,0.129398808,0.182906494,0.148592517,0.084206924,0.05227688,-0.016867068,-0.034214851,-0.041604377,5
3464,0.729838278,26.87943262,68.44181672,80.76431067,86.01092896,74.37348511,34.06011946,0.274958086,0.119199659,0.346043909,-0.014179983,0.057837285,0.137283698,0.203571245,0.172096804,0.104383789,0.063872978,-0.013031589,-0.029822858,-0.04383811,5
3465,1.459000336,29.50882752,69.53399624,85.59097017,88.39121705,80.30535838,35.42027355,0.442615455,0.06248635,0.215289181,-0.015279007,0.065353222,0.138742536,0.220481738,0.180237249,0.120335162,0.064893588,-0.006476323,-0.030897949,-0.040385585,5
3466,1.117884693,31.28112268,73.44584789,88.59768879,92.94502115,79.05773892,23.71126212,0.19190808,0.054599723,0.211725594,-0.012030367,0.063331008,0.144531846,0.238018349,0.199827358,0.129319191,0.058867592,-0.008690862,-0.031002818,-0.038209889,5
3467,1.307485097,34.54232684,72.01504972,84.24408015,84.36391986,68.72078428,23.29486626,0.697454656,0.113726206,0.26272578,-0.007062193,0.067187406,0.138396382,0.21070537,0.173170701,0.111166358,0.054762904,-0.003217619,-0.02544659,-0.036578011,5
3468,1.202188988,28.73695623,67.18086536,81.49207202,82.86129267,71.00517688,26.4759349,0.834628868,0.090999539,0.315635833,-0.007802892,0.055338308,0.124364018,0.203648254,0.168202579,0.114988573,0.061274663,-0.00075074,-0.025983855,-0.029927984,5
3469,1.177174198,29.02670892,63.97097554,79.40768611,80.20846683,59.43667763,21.2874394,0.28349337,0.038314176,0.233534027,-0.008023059,0.054899555,0.110808283,0.189849943,0.157589957,0.095035605,0.050122261,-0.009110459,-0.027099254,-0.036359623,5
3470,1.239711709,25.65459484,59.10884171,74.16608439,74.50980392,53.5275277,23.44291032,0.54381954,0.079472931,0.236574834,-0.007233148,0.048162647,0.102253109,0.176388547,0.146677747,0.082745567,0.048712697,-0.011682768,-0.026911233,-0.036811959,5
3471,1.135915091,29.58216388,68.27411986,81.66299382,85.18625315,69.92728532,27.93679896,0.322511812,0.120726055,0.229318838,-0.005612871,0.061513241,0.125737026,0.204697102,0.175132215,0.105808266,0.065812692,-0.014039044,-0.029040279,-0.048469733,5
3472,1.520455894,33.44220084,71.80865359,87.09632487,88.74102647,70.98554363,14.83509349,0.193872885,0.172717874,0.351517363,-0.003480058,0.063358814,0.138839126,0.224358916,0.182155892,0.101558812,0.051944524,-0.01628118,-0.031429928,-0.047581028,5
3473,1.431711085,30.33454052,69.68449342,85.9414136,86.0406254,65.8984038,12.59954986,0.067062948,0.075832949,0.189138235,-0.006130713,0.058967914,0.135734603,0.228601173,0.17729266,0.094609879,0.048618935,-0.017150503,-0.03178006,-0.044402182,5
3474,1.880521809,33.57039384,72.25262026,90.15533459,91.42530651,68.60824965,13.80280471,0.099375095,0.065073283,0.254211519,-0.004456701,0.069833912,0.139261693,0.239778191,0.190613076,0.097577028,0.049607374,-0.015792057,-0.032544613,-0.040175766,5
3475,1.393548638,28.29108194,65.36844934,83.98602526,86.89926951,68.94260734,26.0742019,0.168267032,0.06915965,0.180015812,-0.008486765,0.057143174,0.121251121,0.211662844,0.176404461,0.096612208,0.058436222,-0.010603554,-0.027636465,-0.036741115,5
3476,1.652461637,23.58268961,63.64955657,79.93872615,87.86364219,68.82899065,19.8115045,0.08291419,0.068552986,0.249346226,-0.004279554,0.045109227,0.118123151,0.194865838,0.158333525,0.097434096,0.051250968,-0.016769385,-0.029090503,-0.032103956,5
3477,1.125681622,31.6921684,71.49368449,86.86381656,91.83754112,70.31574619,14.90759176,0.107566312,0.055342699,0.276031935,-0.007361538,0.061255477,0.133842871,0.224604115,0.170707896,0.103572831,0.044951126,-0.016111895,-0.03643126,-0.039063375,5
3478,1.271989964,25.56043459,70.34990594,85.47594733,89.6706395,73.95707506,23.71667244,0.240207285,0.097066175,0.229885057,-0.011325445,0.063449539,0.135583729,0.228819758,0.171585053,0.110363312,0.057536617,-0.011725958,-0.033177305,-0.041847587,5
3479,1.230452855,26.40334993,70.64660038,83.46036012,87.11927037,61.58782029,15.92752373,0.425544886,0.144385935,0.287660403,-0.006985448,0.053343784,0.131381959,0.20615311,0.155067205,0.092608154,0.044086426,-0.011996477,-0.031424455,-0.046116706,5
3480,1.378961597,32.08601177,73.81456598,86.17253426,92.99367835,69.39166378,15.47783934,0.0810852,0.164203612,0.296782826,-0.006330144,0.061887428,0.137275949,0.214883745,0.17152071,0.100631535,0.046140339,-0.016755011,-0.031387072,-0.044787224,5
3481,1.700217827,30.58680038,73.96721311,86.18865896,91.0654022,73.89845914,21.01043109,0.23715897,0.117086073,0.228668734,-0.004708326,0.066875435,0.141541675,0.211373702,0.180515707,0.107211582,0.053949609,-0.01638882,-0.032317918,-0.042963509,5
3482,1.23191478,26.79357175,65.86509003,79.71927569,83.82459738,66.79146468,19.41763331,0.090230148,0.069938576,0.087966221,-0.006142796,0.062746964,0.119849131,0.178320408,0.167032897,0.095250763,0.048693448,-0.012007603,-0.028261404,-0.048304219,5
3483,1.96536064,31.96423721,65.120129,77.52109648,83.82673331,67.66069888,20.84339948,0.105471727,0.098886166,0.117375175,-0.002531845,0.065744527,0.120736323,0.17490001,0.170075595,0.098401278,0.051150858,-0.005604538,-0.032082532,-0.04606371,5
3484,1.187082438,35.52784065,68.93093255,82.10696049,90.61151694,75.82777874,18.89824273,0.059137327,0.095852848,0.191570881,-0.007406834,0.075097248,0.129203096,0.192406863,0.189248323,0.107723735,0.048462857,-0.012613603,-0.030578755,-0.038194865,5
3485,1.779161733,32.69593893,66.34990594,80.70088686,88.09859456,73.03930055,20.3125,0.110958695,0.044395792,0.186097427,-0.004991889,0.069129065,0.122842416,0.190417081,0.182949841,0.102185637,0.048946701,-0.014135927,-0.039770078,-0.046592735,5
3486,2.278495784,29.35129018,64.60521365,82.21553346,87.407621,72.76553843,32.84604398,0.062795306,0.053386396,0.085750775,-0.004366015,0.056503262,0.119873524,0.190536886,0.181766436,0.09944731,0.060493954,-0.012249355,-0.041442305,-0.053517107,5
3487,1.318168306,24.14350385,63.72158022,81.31147541,85.72771156,67.95035492,21.97691976,0.070720927,0.085539567,0.15933832,-0.010359187,0.043056045,0.120362341,0.199601173,0.184838712,0.095699012,0.045993418,-0.010317543,-0.037330128,-0.051504776,5
3488,1.582776584,22.1186057,63.47863478,81.43402311,85.73877638,70.17148404,28.29704813,0.054260021,0.144742444,0.278458589,-0.011667125,0.040161036,0.117280044,0.206912994,0.183888957,0.099604972,0.054338112,-0.014633465,-0.036386155,-0.044036336,5
3489,1.281714658,25.87839364,66.52620263,84.5224402,86.26489812,67.29462431,21.91828255,0.122234446,0.128612682,0.486529222,-0.009352957,0.048843119,0.122324988,0.219075397,0.185150072,0.101852581,0.042246114,-0.019125735,-0.036365326,-0.048963241,5
3490,1.752847097,30.07514713,70.32733136,87.79897877,90.20996198,72.70710699,21.20628463,0.035360463,0.07176306,0.220154473,-0.009607865,0.056129236,0.130176038,0.236942902,0.198598266,0.105892159,0.031791735,-0.022043368,-0.037908681,-0.049107537,5
3491,2.088864253,30.26935265,70.81322225,87.85487772,90.94792601,76.05284799,26.54659189,0.054869684,0.112839428,0.614243143,-0.010306608,0.062174223,0.13651526,0.239264622,0.205586582,0.112162642,0.038813572,-0.016329831,-0.033262644,-0.03636248,5
3492,1.421964924,29.84291535,67.92260145,84.93196186,85.47887565,68.71645602,20.58626212,0.050602042,0.085539567,0.285227756,-0.01070976,0.056803726,0.129345745,0.219905615,0.184392899,0.099935375,0.032760575,-0.015213368,-0.031404149,-0.039178386,5
3493,1.77477596,28.21972264,64.10104811,83.30448804,85.62839079,71.04508197,15.13374307,0.034141137,0.06385696,0.120726055,-0.006625962,0.050147105,0.117193051,0.214128122,0.181665704,0.101290219,0.029341804,-0.020768877,-0.03835981,-0.04613157,5
3494,1.921113283,32.60570394,69.46949745,87.59688256,89.35452177,72.92135561,15.37612535,0.067062948,0.069766313,0.175758682,-0.005676861,0.060964439,0.128154129,0.233925939,0.195005491,0.105982311,0.036314029,-0.017847039,-0.041804727,-0.045556679,5
3495,2.807381743,28.35581711,60.79226015,77.44799785,78.42710069,58.80367036,19.67860224,0.638926993,0.629447181,1.232135255,-0.003410655,0.05473144,0.107869476,0.192016482,0.162024975,0.082190961,0.040100724,-0.013451872,-0.03309796,-0.031683944,5
3496,2.50622536,33.32322318,65.23300188,81.49744692,81.4732669,67.17667936,19.10058864,0.061575979,0.179572423,0.228668734,-0.003679254,0.068724163,0.116347894,0.203315333,0.171026334,0.093619585,0.035048638,-0.016632542,-0.039381757,-0.043336712,5
3497,2.076708386,35.04449564,63.89572696,81.97578485,84.81887308,73.95580852,29.46567694,0.25849718,0.168652479,0.311378702,-0.004811739,0.074800476,0.110754624,0.201055408,0.177253053,0.104656935,0.052415818,-0.00823241,-0.037249852,-0.031317394,5
3498,2.418022601,31.39701222,60.0214996,79.5786079,79.63176556,64.37446074,21.17490478,0.227404359,0.133795536,0.261509457,-0.008425506,0.072349072,0.106266245,0.193819404,0.167240694,0.096576609,0.043697212,-0.010285699,-0.033364862,-0.027101429,5
3499,2.339275121,29.65912177,59.09594195,70.33270626,70.07774787,47.15417244,13.37467645,0.086572169,0.087359557,0.165012497,-0.004645509,0.067788877,0.102008343,0.157890126,0.137248173,0.075190097,0.032968376,-0.009492279,-0.02918222,-0.024361001,5
3500,1.185620514,19.3775464,48.07524859,65.08572964,66.36977231,52.14356821,24.44381925,0.314753698,0.096459511,0.150824059,-0.01059069,0.037098527,0.082329452,0.139810994,0.128284439,0.081918374,0.052553795,0.000442012,-0.022059012,-0.024944654,5
3501,1.470208422,26.90337444,59.86992744,79.35071217,71.99901747,46.85985111,11.80423303,0.092059137,0.106428267,0.138052667,-0.012651132,0.055954587,0.104847424,0.183872446,0.141913444,0.076966912,0.02792719,-0.013786224,-0.02983007,-0.030926442,5
3502,2.257101458,71.51244907,78.49180328,81.6736312,67.17501816,13.17515099,6.207799515,0.192653559,0.189279041,0.163595451,-0.006989174,0.162047416,0.137422174,0.179358616,0.139220819,0.046980772,0.021609288,0.017684726,-0.003390495,0.001863699,5
