FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19
2011,1.920481071,42.16876722,82.15318463,94.65305026,97.11328976,98.9732528,84.86842105,0.380429813,0.259045354,0.505410761
2012,1.612989684,40.84428784,81.46842247,95.43563558,97.36853347,98.8908847,84.43992382,0.138393538,0.124673113,0.253619875
2013,1.75822466,40.00180693,83.85487772,96.6879871,97.24785339,97.93217625,77.13114754,0.054869684,0.089786212,0.104862064
2014,2.188500504,36.09206594,78.95619457,95.2905133,98.56999445,99.27934557,82.53008137,0.073769242,0.160765852,0.181069959
2015,2.261596714,37.17170348,79.75275464,95.95735562,99.04630698,98.87140755,88.62967452,0.169905879,0.11555069,0.277929818
2016,2.048020539,35.21118489,77.83714055,94.02203709,98.7654321,98.5946937,82.70753982,0.076817558,0.103132811,0.221917391
2017,1.149559717,33.23846953,75.8828272,92.65681268,97.25319322,98.03389024,76.25754961,0.11766499,0.106166129,0.231672001
2018,2.105882467,36.33057777,78.33270626,96.51169041,98.5460195,98.45914127,76.85141101,0.229233349,0.163595451,0.411522634
2019,2.670448177,36.58881812,78.25638269,96.57726418,99.02174377,98.38664301,78.83699792,0.256058528,0.225072193,0.445663771
2020,3.29566442,36.18421647,79.40231121,95.47948141,98.3190226,97.54046918,73.66689751,0.100594422,0.130146567,0.263942103
2021,4.146123251,39.3598952,83.14969094,96.78258533,98.67999487,97.86885246,62.91846419,0.060356653,0.102526147,0.168267032
2022,3.847297146,36.18647513,78.61220102,95.93442623,98.3959161,99.26095048,86.43308518,0.314586191,0.165012497,0.231672001
2023,3.071015404,39.53462164,84.22252083,98.57887665,99.75330001,99.66239612,88.90884695,0.24691358,0.166636259,0.285322359
2024,1.24670576,34.65961964,81.1308788,98.88632088,99.31863813,99.27934557,83.38166551,0.050602042,0.103739474,0.192653559
2025,1.089133518,35.04088178,79.53990863,98.93924783,99.30582255,99.73597645,91.90358067,0.100594422,0.11647941,0.273738759
2026,3.127055831,40.31530921,85.9360387,98.7358237,99.59498554,99.76919758,91.15629328,0.182898948,0.172109712,0.414766162
2027,4.134453618,40.03227537,85.62751948,98.74872346,99.32718185,95.34171572,78.54159453,0.11795624,0.284525225,0.483462887
2028,2.083729271,31.86655825,85.653319,98.29615695,96.25144175,89.9779259,79.43321503,0.127419601,0.17515052,0.346288676
2029,0.87084634,31.5842255,84.30851922,99.15506584,99.60485283,99.88205506,90.32247627,0.037189453,0.106772792,0.313366865
2030,0.820626776,36.16614717,83.48723461,98.15707704,99.74368833,99.63101627,84.90196503,0.025605853,0.139532626,0.371284865
2031,0.833296785,37.83024779,86.55092717,98.96156947,99.50553206,99.62899051,77.45303843,0.0463344,0.137444505,0.318068479
2032,0.786241503,36.00487871,83.62268207,98.32303144,99.6059208,99.78791551,84.35335873,0.068891937,0.146205926,0.29507697
2033,0.80698215,36.69828793,83.22386455,98.05536146,99.88038789,99.88205506,83.17838654,0.055479348,0.133187375,0.207285475
2034,0.334780638,37.55522429,82.96156947,97.88981457,99.79856423,99.86257791,90.70399065,0.124980948,0.286951879,0.327998781
2035,0.475537532,40.12243003,84.10427304,97.84956606,98.95659789,99.7435509,80.82042071,0.15424478,0.361571501,0.445663771
2036,0.170557822,39.50625649,85.08680462,98.51437786,99.58028963,99.71742882,80.2718144,0.048773053,0.204950435,0.303612254
2037,0.177961899,39.19456114,83.28943832,98.95189465,99.66359093,99.68295533,75.27286454,0.037799116,0.143172608,0.138052667
2038,2.392682582,44.62031892,83.31308788,98.74227358,99.11892862,98.05661357,45.42503463,0.059283706,0.161372516,0.16582838
2039,2.724052064,44.0788673,82.15748455,97.5146466,98.26242044,95.2886946,36.30540166,0.076817558,0.170285228,0.154854443
2040,2.90038996,42.82784478,80.88685837,97.54098361,98.24960485,89.65271786,47.52640235,0.072549916,0.185639059,0.210943454
2041,1.459974952,41.77711524,90.64767536,98.04461166,97.56348441,97.14876212,67.20589508,0.473708276,0.172109712,0.362178165
2042,2.153533468,40.1326392,90.78527278,97.77694168,99.5574842,98.74480609,75.11469875,0.178631306,0.146928822,0.22684425
2043,1.96580072,38.57537347,83.1948401,93.59905711,92.35079824,93.46866343,80.80527181,0.605395519,0.076628352,0.212856535
2044,2.192886277,44.99683115,88.5546896,98.00053749,99.60141434,98.57743745,78.26035375,0.165218717,0.105820106,0.287660403
2045,1.858389007,43.31842616,84.84170922,98.1015856,96.84923408,95.42828082,65.94961911,0.262155159,0.162170401,0.54552089
2046,2.110531215,39.23540063,81.89088955,98.01988713,98.62637951,98.30981648,71.03640062,0.339582381,0.242048288,0.726144864
2047,1.882471042,38.65142598,81.55012094,97.15882827,98.23422265,97.95381752,68.20896814,0.15646009,0.165419936,0.323351695
2048,1.099862882,41.66002716,84.41494222,96.77917068,97.99957141,94.65893352,65.41307161,0.110349032,0.078646548,0.184272943
2049,1.800603287,41.69038262,81.98656275,96.61058855,98.41958641,96.56384814,67.1160838,0.241426612,0.119199659,0.239615642
2050,1.367778199,37.49071978,81.15560333,95.84627788,98.58780671,98.2795187,80.24151662,0.122542295,0.122542295,0.327799063
2051,1.575466963,36.46491625,81.72426767,94.84117173,98.68316726,98.28384695,80.16144391,0.114616674,0.156905674,0.24265645
2052,1.361538724,37.86509733,80.8051599,92.86320881,97.10382514,97.15417244,72.75560828,0.052431032,0.06385696,0.226892184
2053,0.985111494,38.65519266,81.96398818,92.64545162,96.67831228,97.37166724,79.50895949,0.160951075,0.145099832,0.269415557
2054,1.8376387,42.62290629,83.94195109,95.19054018,98.36494161,98.87618637,86.25454467,0.240816949,0.268807395,0.569847351
2055,1.69437013,39.53689452,80.18059661,94.68099973,97.96207007,99.0726714,88.81362535,0.143880506,0.174363664,0.299215472
2056,1.892911671,40.13580806,84.20962107,96.24294544,97.39740705,98.28925727,79.02610009,0.109739369,0.109469075,0.15508119
2057,2.064236949,37.52812034,79.37006181,95.13034131,97.98671381,99.35725416,81.58868594,0.114616674,0.141701636,0.289484887
2058,2.53643846,36.66953373,78.86159635,96.65380906,99.44926605,99.2901662,88.03994979,0.169294707,0.157902759,0.253585382
2059,1.900205191,34.7623359,77.69524321,95.09594195,98.96817743,98.81471096,84.21485457,0.185947264,0.108252752,0.193395366
2060,1.835689468,37.13444998,79.19699006,94.82074711,97.74884817,96.97671399,76.47001726,0.151196464,0.113726206,0.176975005
2061,1.800040844,39.61973744,80.0268745,97.23837678,98.57672669,97.84020083,69.95000866,0.15241579,0.124371285,0.350909201
2062,3.777124785,39.76284049,81.47379737,97.47379737,98.90174649,98.03605436,69.39274584,0.217040085,0.17515052,0.378884632
2063,4.142605831,38.71435038,80.57726418,97.49705347,98.93603343,98.46563366,68.8960786,0.062185642,0.131687243,0.200198986
2064,3.582091004,37.36713445,78.29185703,96.15909702,97.78420658,98.23770492,79.89754098,0.090839811,0.102171137,0.130146567
2065,2.903868739,36.87686736,79.25503897,96.43536684,98.59423551,99.46546053,91.83366517,0.263374486,0.125281275,0.255427842
2066,4.002748417,38.63170258,84.13759742,98.36173072,99.49426765,98.85625866,81.02276662,0.178021643,0.14266118,0.241440126
2067,1.799554609,39.08284292,80.88148347,97.97258801,96.03450123,87.99342105,56.99445983,0.064014632,0.077236514,0.293742018
2068,2.923848369,39.38614758,83.41091105,99.05068038,99.44926605,99.80522853,86.95858499,0.045115074,0.086358937,0.166028097
2069,3.545166148,41.17021277,86.14458479,98.95296963,99.68825585,99.51035375,86.58240997,0.210943454,0.143880506,0.367638137
2070,3.525201544,40.10570538,86.10266058,98.52082773,99.34104789,99.6331804,86.93083449,0.245080064,0.221370796,0.577753451
2071,1.760156718,35.57084654,85.75544209,98.53480247,98.7303118,98.24705679,81.32682652,0.130467916,0.192653559,0.285835918
2072,1.215586739,32.90312359,83.8667025,98.67669981,99.4053359,99.71325312,90.74849008,0.120713306,0.111901721,0.22684425
2073,0.786027903,35.14803078,85.76726686,98.90817529,99.72034716,99.74246884,85.82388331,0.087791495,0.16724442,0.309554218
2074,0.844017563,37.41744591,85.19215265,98.64875034,99.62712954,99.62575496,80.64512639,0.034141137,0.123761622,0.262078672
2075,0.856259299,37.09642372,84.61381349,98.64337544,99.62284367,99.78791551,79.91256925,0.042676421,0.139877151,0.222587119
2076,1.121783158,38.685378,82.95726955,97.67051868,99.72999036,99.66672438,81.42795513,0.055479348,0.12924859,0.240831965
2077,0.77676905,39.0353101,81.386724,97.68341844,99.54313357,99.58124134,88.60370499,0.083523853,0.248738065,0.367937724
2078,0.575215645,46.69828793,87.33028756,98.13671917,99.11925426,99.31613573,74.99675381,0.117055327,0.439092623,0.451864015
2079,0.75922596,49.27659574,91.67750605,99.12496641,99.6057002,99.55025884,71.17057652,0.093278464,0.245084591,0.323541933
2080,0.978304208,45.96423721,87.98710024,99.27868852,99.78784957,99.27177112,70.69995686,0.098155769,0.209815727,0.15530588
2081,2.925310293,45.94658216,87.48508465,99.18194034,99.72463302,98.60305575,49.09214855,0.066617773,0.19886882,0.153256705
2082,2.306916363,45.74377739,85.25450148,98.34560602,98.44851602,88.75086565,30.44386253,0.057918,0.148757811,0.170285228
2083,2.883857981,43.16025351,82.09943564,96.8627451,93.07510983,64.25798102,23.67338989,0.03657979,0.163595451,0.15143222
2084,0.925790861,41.64430591,89.2480516,96.99435636,97.72736982,96.29609591,69.69896988,0.607834172,0.173505788,0.367937724
2085,2.125016981,40.80488909,88.76001075,98.12308519,98.23465334,98.3779865,72.265625,0.310928212,0.142309797,0.250571559
2086,3.677393004,39.79628791,82.63585058,93.01617915,93.27609039,94.77471434,76.36340028,0.420057918,0.095852848,0.30848956
2087,2.748684735,46.76007243,89.85004031,98.57565171,99.23426887,95.13589301,67.48921484,0.294467307,0.135285981,0.351165981
2088,2.009548022,42.62230655,85.70921795,98.04891158,96.31415408,91.97757964,64.97359765,0.374333181,0.224411604,0.499923792
2089,2.264394978,38.02172929,77.89518947,96.71163666,98.15669187,97.68330159,69.42737188,0.324950465,0.169259142,0.465172992
2090,1.646876915,36.79311906,81.6694437,96.99005644,98.17271135,98.11288089,73.60197368,0.227967241,0.091606203,0.39408867
2091,1.996933765,40.06428248,83.98280032,96.92274724,98.61057713,98.33362188,70.54680759,0.188385917,0.074195706,0.325560128
2092,1.938617732,41.69128608,81.39962376,95.87315238,97.59280619,97.85267472,67.13880713,0.197530864,0.095852848,0.383478128
2093,1.771817811,36.88727931,80.16877184,94.38753023,97.5308642,98.32929363,84.23216759,0.169486359,0.127105759,0.433470508
2094,1.998910834,35.21548212,82.17790916,95.81832841,99.11252083,98.16590201,80.13331025,0.13107758,0.104346138,0.301173602
2095,1.889021793,35.24898144,78.46062886,91.50443429,96.11687812,94.30726281,72.40293356,0.062795306,0.093426193,0.234142188
2096,1.534572765,37.64060171,80.49986563,92.93903354,96.39879996,97.43009868,82.47597819,0.291418991,0.198260658,0.41274196
2097,2.272174733,38.59529199,82.01236227,93.2480516,97.36212568,98.59145815,83.95948753,0.239597622,0.247518746,0.416399939
2098,1.200027229,40.48890901,82.69389949,94.99811879,97.98795335,98.79349896,87.92416898,0.125590611,0.097914006,0.264593812
2099,1.313823284,41.61928474,82.22628326,96.20962107,98.03814772,98.14642486,75.97821398,0.045115074,0.085539567,0.153025453
2100,1.650766792,37.12201292,79.30986294,94.64122548,98.30300312,99.16031856,84.35227666,0.161560738,0.158945861,0.224356043
2101,2.001828242,35.09008601,75.24966407,93.30118933,98.22824555,98.54137812,86.81613573,0.088008801,0.153256705,0.212248373
2102,1.510799744,34.86509733,77.31040043,94.63370062,98.86475287,98.67234685,82.9942867,0.092059137,0.113446092,0.144490169
2103,1.791774854,38.13852422,78.59285138,93.92206396,95.73347858,95.10798996,79.40358067,0.160341411,0.13346599,0.141441853
2104,2.423877816,41.86781349,82.50577802,97.79629132,98.98424944,97.11846434,68.59526489,0.127419601,0.158121997,0.284712696
2105,3.134268849,38.8801554,80.55576458,96.16339694,98.84125764,98.63984591,77.58288608,0.213382106,0.165012497,0.409083981
2106,3.305909696,39.35264826,78.57135179,95.27375978,98.12358495,98.58466066,72.36733899,0.137174211,0.106428267,0.287660403
2107,2.865376778,38.28972386,78.1918839,94.52512765,97.74766116,98.4393874,79.4930975,0.184727938,0.095852848,0.213382106
2108,2.364559325,36.77682209,79.70438054,94.48427842,98.87970439,99.47087084,92.15070983,0.387136107,0.108592783,0.270690444
2109,4.081454036,37.10258843,82.64660038,97.76189196,99.03455936,99.25770429,85.8152268,0.23715897,0.112509883,0.300563938
2110,3.102621825,37.40063377,81.53292126,96.01182478,91.48831646,89.0386946,60.02748442,0.100594422,0.14013929,0.188385917
2111,2.790987154,39.42507922,83.1733405,98.45280189,99.2118416,99.66997057,90.71397757,0.191434233,0.16379917,0.256058528
2112,3.802841556,38.91217746,81.7812416,96.56221446,98.61352191,99.64624676,87.41992729,0.326169791,0.17515052,0.472541507
2113,3.842496458,40.88539549,83.83230314,98.16608439,98.51873211,92.57379675,67.55215547,0.130179685,0.176539106,0.432251181
2114,4.134453618,40.25033952,84.53641494,95.80865359,90.53355547,64.26592798,29.89850242,0.051211706,0.125281275,0.290809328
2115,2.8944866,38.82480761,83.7280301,96.72561139,96.53552053,83.95624134,57.30155306,0.076817558,0.122546046,0.199969517
2116,1.097917943,40.74060661,89.48454716,98.7528126,99.69776582,99.27609938,75.93706717,0.132296906,0.121939382,0.278006401
2117,1.377989128,39.61693093,86.94006987,98.0370868,99.48524072,99.58261432,78.05682999,0.093278464,0.133187375,0.236574834
2118,1.910574628,42.26029878,85.51249664,97.66514378,98.90106369,99.19927285,77.69650277,0.074378906,0.120726055,0.241426612
2119,1.921599518,44.16613852,86.36710562,98.45417898,99.87931992,99.50441482,78.59577222,0.092059137,0.111901721,0.215211096
2120,1.827756221,48.70031689,89.12227896,99.14431604,99.76963463,99.60071849,73.90711565,0.146928822,0.155912543,0.403597013
2121,3.129790991,53.30713285,88.80623488,98.76031287,99.0270836,98.62036877,56.36902701,0.164609053,0.325171686,0.326779454
2122,2.579961296,50.93752829,87.38081161,98.66487503,99.60485283,98.90099223,59.76778913,0.078646548,0.179407651,0.198750191
2123,2.054668245,45.04255319,84.84600914,98.67024993,99.78213508,98.64417417,64.51898188,0.057308337,0.172899124,0.125889436
2124,3.77220877,45.44952467,83.7549046,98.51652782,99.64757145,97.15633657,50.93057479,0.066006601,0.100706156,0.228623685
2125,3.074461981,45.24506482,84.48159097,98.21230852,99.01853988,95.14153393,43.86902701,0.064624295,0.148391413,0.17558299
2126,3.223912748,40.90946129,80.03439936,96.62916533,97.99542911,87.65422778,48.998009,0.040237769,0.197772331,0.185337601
2127,1.826917923,45.67872792,89.43939801,97.58598521,96.91358025,94.14797239,64.49849008,0.519496394,0.179407651,0.344219425
2128,2.103451294,44.01991852,90.75087342,98.75066967,97.70707847,97.13977567,67.12899051,0.246302408,0.092059137,0.264593812
2129,2.686042035,41.75192395,86.99166891,96.66474433,97.39950446,97.88179465,75.55974978,0.286028603,0.066897768,0.244474928
2130,2.797148273,45.39655953,88.78796023,98.65423765,99.54825067,99.1679656,68.66756248,0.179073463,0.12345679,0.30848956
2131,2.401026928,39.18823689,84.47836603,97.18632808,96.36129862,94.44779983,66.20362381,0.588558856,0.224965706,0.53223594
2132,2.599788508,37.70801268,80.92233271,96.57130612,98.32756632,97.47195858,74.49633305,0.403984843,0.142917959,0.38774577
2133,2.220175528,35.88863739,79.16581564,96.29701061,98.03707976,96.73748921,71.29314064,0.153783943,0.110685398,0.207991242
2134,2.333440305,35.85106383,81.60386993,96.16280063,98.18873083,97.21850733,72.50094061,0.106343968,0.12924859,0.167047706
2135,2.192886277,39.57220942,83.34211234,96.35594128,98.08513819,98.47245364,66.76660915,0.174795257,0.121632306,0.360310928
2136,2.107341171,36.30013581,79.98172534,93.1147541,97.22435815,97.02221743,70.24050906,0.162571813,0.134125895,0.422496571
2137,2.350286781,36.29153463,81.19000269,92.72902604,96.89756077,95.3246333,69.88891286,0.139347268,0.085750775,0.230452675
2138,2.007221905,34.10819375,76.85568396,89.37747777,94.74347473,95.03882657,69.50819672,0.110622173,0.085142614,0.201909627
2139,1.54185022,35.65659303,78.22305832,91.5887052,95.60377156,97.45578085,83.54616048,0.323921281,0.155464106,0.470050297
2140,2.090551584,38.43413309,79.18624026,92.17936355,97.15173651,98.83149691,87.92709232,0.297029703,0.231709542,0.483462887
2141,1.265051728,39.41195111,83.81725343,95.72270438,98.42688709,98.81147541,82.68981881,0.094731695,0.11949398,0.250571559
2142,1.738775272,40.98687189,81.96936307,96.35058395,97.89076851,98.34987058,78.65842515,0.083119423,0.114942529,0.153635117
2143,2.012582294,36.80083119,78.94436979,94.95017679,98.30407108,99.12532355,85.62122519,0.158904779,0.125281275,0.268251791
2144,1.399061445,35.3073789,76.48159097,93.47686787,98.71523773,99.01423641,88.49654875,0.137854132,0.132296906,0.25481968
2145,1.722243292,36.33816206,79.71620532,94.7658845,99.11572472,98.7411986,80.811044,0.064784256,0.091224229,0.207285475
2146,1.516989996,38.10185604,78.88739586,92.81581485,95.92998419,95.36885246,80.47514109,0.111233346,0.089399745,0.184118275
2147,2.697630092,42.05205976,84.49234077,97.65991643,98.91353263,94.61820535,67.50862813,0.171739396,0.145709496,0.304831581
2148,2.641209694,37.92067579,81.29750067,95.74199079,98.60950916,98.57096635,86.91436583,0.341645276,0.226236088,0.481633897
2149,2.537900384,37.72159348,78.06611126,94.51599812,96.42979196,97.48597929,73.53537532,0.190685735,0.089010822,0.207991242
2150,2.982077389,38.13128112,80.51706531,95.81377906,97.24464949,98.85729643,80.59123891,0.32086542,0.116767013,0.207285475
2151,1.959465715,35.89633318,75.09594195,95.30483232,95.64483746,98.70146678,86.07959448,0.176628774,0.113726206,0.22374638
2152,2.590529655,35.16510819,78.55200215,97.40919319,98.25708061,99.19650561,91.6619931,0.238357169,0.206066148,0.340192044
2153,1.37409925,36.1045722,80.89868315,95.90699668,95.00726216,94.57722174,65.42385677,0.074563012,0.081493645,0.268861454
2154,2.48380919,38.84065188,84.12039774,98.22290572,99.17553078,99.29249353,87.19591508,0.12345679,0.121632306,0.323121475
2155,2.283525576,39.24898144,81.65439398,96.8916747,99.01103611,99.16366568,73.69499569,0.066617773,0.160951075,0.512680168
2156,2.669914714,39.15571216,81.75329213,96.45344477,97.18163954,92.1753667,57.99827437,0.068620723,0.152648543,0.538332571
2157,3.714749353,41.14078769,83.21418973,96.95810565,92.33734888,62.92601381,24.83067299,0.014056961,0.087181832,0.197530864
2158,3.031673328,39.14214577,82.3681806,95.88342441,95.94066385,83.91069888,46.94221983,0.053783156,0.048044761,0.155464106
2159,4.367254847,42.370756,84.17737167,95.60532274,96.22153872,85.94046592,52.31880932,0.086786456,0.096697683,0.257277854
2160,3.422851824,42.8517866,87.8290782,98.04350155,99.56213422,99.44961032,75.80133736,0.119789757,0.136564548,0.265766588
2161,2.929077807,43.45676777,83.80542865,97.19811422,98.72591738,98.2635893,57.71462468,0.072118323,0.085750775,0.28166438
2162,3.264476704,46.40516071,85.48992206,97.98028501,99.40087146,98.9592321,66.88632088,0.171739396,0.137783874,0.22557537
2163,4.197184334,47.14395654,84.83418436,97.71348977,98.88674596,96.87661777,68.02523727,0.142403129,0.252387034,0.36457857
2164,3.274790676,52.18638479,86.53587745,98.18232304,98.73552907,98.42860224,62.09555651,0.18640753,0.259684972,0.329218107
2165,2.259647481,48.86419194,85.18247783,98.06707382,99.35601692,98.4799785,57.8645384,0.066006601,0.143880506,0.268251791
2166,2.622749949,45.3073789,84.9975813,99.02067931,99.82805758,99.22886109,72.31926901,0.066006601,0.086358937,0.188530074
2167,3.370222554,44.55047533,82.58425155,98.63173685,99.46601734,96.63718723,50.65789474,0.056979708,0.15143222,0.196311538
2168,3.015949593,43.05913177,85.42219833,98.01671488,97.74872912,79.53192407,32.68550475,0.081897079,0.156683432,0.136564548
2169,3.310772043,40.81575373,81.05670519,97.06095946,98.93523858,91.27223865,57.80522002,0.0440044,0.107036429,0.231672001
2170,1.808400216,41.63883142,84.56866434,95.35071217,94.38891025,93.10941828,62.75536704,0.498704466,0.123152709,0.288268564
2171,1.712032364,43.10791887,90.14673475,97.58344531,93.61249947,84.34903047,43.30743594,0.206066148,0.099738491,0.277396738
2172,2.160723945,42.98098207,85.31255039,95.34876246,96.98299799,96.94858033,79.466759,0.410303307,0.078866267,0.198750191
2173,2.328845226,43.12869856,87.19699006,97.92421392,99.33786151,98.44154443,71.67169974,0.255448865,0.092212866,0.32982777
2174,2.033919732,38.34367858,81.70491803,96.35151841,96.40522876,96.22684384,70.9000606,0.32007316,0.211640212,0.502362445
2175,2.461393019,36.27546641,78.94006987,96.53963988,97.92707933,97.89538608,78.1369027,0.29507697,0.183819069,0.356652949
2176,2.140744314,35.26087546,79.08734211,95.06476754,97.11862959,97.6681527,72.44524758,0.167461191,0.110412774,0.245089096
2177,2.362128152,35.01648823,79.32706262,95.14518376,97.6323209,97.38248788,74.64624676,0.14083219,0.075412029,0.085352843
2178,2.274266723,37.33755257,80.9438323,95.15936576,96.88581315,97.73727351,63.55609418,0.099984758,0.118906064,0.170705685
2179,1.565189486,36.42002078,77.53937114,91.66460629,95.77512922,94.86127943,63.12002251,0.079865874,0.165419936,0.299954275
2180,1.383954895,35.04223698,78.54232733,91.09486697,94.67085309,91.0632358,54.40508137,0.078646548,0.088572885,0.18716659
2181,1.413193378,34.47124723,78.08868584,90.3574308,95.19842796,95.26380713,65.59534081,0.053650358,0.07765294,0.153864867
2182,1.11007381,36.499565,78.99704381,90.90431801,95.56841316,96.39997403,84.4377597,0.267032465,0.141093474,0.424935223
2183,1.911709525,38.05529204,79.80220371,93.39962376,97.23183391,98.70793788,91.39542936,0.185947264,0.240238783,0.470050297
2184,1.783547505,38.50612097,80.99650632,95.00994356,98.05950703,99.14192348,90.99290166,0.100594422,0.15508119,0.247523243
2185,1.498089098,39.13131861,82.16715937,95.80435367,97.78503994,97.40629328,77.21742882,0.05974699,0.123152709,0.209114464
2186,1.877597961,37.00893883,78.23165816,93.94356356,97.72416592,98.68312846,84.18780298,0.140222527,0.222038875,0.179240969
2187,1.763080567,36.63911099,79.78607901,95.61770063,99.02815157,99.31072542,86.24697022,0.058672534,0.124064952,0.193395366
2188,2.183680019,36.79134481,80.17307175,94.13813491,98.59776154,98.80500431,84.51350416,0.037799116,0.11647941,0.133516232
2189,1.255305567,37.02082486,79.54420855,94.22305832,96.56008373,96.62071503,80.95017256,0.073159579,0.089786212,0.125590611
2190,2.5099435,40.84383611,82.66595001,97.62214458,98.76031287,97.12279259,81.89490997,0.139612864,0.160554643,0.402377686
2191,2.42581953,38.25803165,81.73394249,95.22171459,97.7156222,93.31392832,79.31094183,0.41457095,0.237205465,0.559061119
2192,2.178754343,37.93287257,77.23407686,93.54976963,95.78153702,96.51575485,68.96316655,0.100594422,0.118591498,0.260293134
2193,2.061148875,36.99146226,77.81564096,94.346681,95.90755692,97.24762726,73.97001726,0.368236549,0.106772792,0.276787075
2194,1.323041387,37.92383792,75.96560064,93.64579414,95.21658337,97.65408587,78.42364958,0.571864045,0.159552525,0.270690444
2195,1.982856502,36.96927078,77.27815103,95.83767804,98.01358452,98.70044148,76.24437327,0.123761622,0.144134282,0.367017223
2196,1.604088261,36.9724895,79.63020693,93.9306638,94.80328079,96.30691655,82.77029952,0.082304527,0.129219345,0.265813138
2197,1.870775648,36.45480417,80.37731793,96.20379299,98.56999445,98.65283068,76.87230371,0.068891937,0.142565944,0.173144338
2198,2.299119434,39.93314361,81.0878796,97.39854878,98.74531233,99.13287317,71.4962777,0.11766499,0.205558596,0.333272517
2199,2.079625794,40.23332026,83.72050524,97.10292932,98.82844205,99.10729744,76.83950831,0.202298008,0.235992138,0.415180613
2200,2.670448177,39.06401048,81.55119592,95.58290782,91.13268401,70.31466413,38.22931094,0.072549916,0.119199659,0.22557537
2201,2.820161235,37.70068212,81.04058049,93.81564096,93.85599556,77.44113573,46.04184642,0.093278464,0.107379456,0.137174211
2202,3.336110989,41.65740615,82.40365493,96.30451088,96.82707506,86.69169841,47.52856648,0.074378906,0.1249727,0.239597622
2203,3.973509934,43.15162662,84.16877184,97.79521634,99.04417105,97.70491803,53.9809124,0.068891937,0.143526121,0.309554218
2204,3.594246871,43.90974387,85.66084386,97.4082236,98.48455722,97.40953947,55.74143006,0.0810852,0.11647941,0.209724127
2205,2.917513364,46.06450739,84.02257458,96.86320881,98.94485027,99.03804536,73.89775669,0.191434233,0.159946482,0.171925011
2206,2.133434693,47.1468582,86.34883096,97.87368987,99.39033537,99.23498096,69.94027008,0.190824569,0.333664976,0.393842402
2207,2.137973957,51.50535744,87.65923139,98.49566056,98.97582127,98.12694771,53.03410665,0.217040085,0.290591861,0.375552507
2208,1.916582606,48.94881872,87.85810266,98.7304488,99.73087274,98.50086281,65.55899411,0.145099832,0.192787204,0.24874257
2209,2.847876613,45.2405475,84.0161247,98.75517334,99.53650305,98.97528566,72.83541846,0.137174211,0.175932442,0.141701636
2210,3.329288676,44.41523242,83.15614082,97.98011287,98.25280875,87.78241863,41.81527008,0.106343968,0.190492368,0.188385917
2211,3.584150793,42.52730559,84.23112067,95.89895189,90.7695758,61.04029605,23.45805921,0.083523853,0.169068905,0.203627496
2212,3.22033239,38.74373221,78.8744961,94.7980285,94.94532018,75.93723037,36.53479917,0.054260021,0.121939382,0.18899558
2213,1.27053126,37.84117089,80.2827197,93.3759742,93.64881029,94.53990651,67.60517659,0.473098613,0.106166129,0.205558596
2214,1.722331115,44.02172929,88.63101317,97.72104273,96.07202358,95.09608726,64.46178151,0.322511812,0.105820106,0.231062338
2215,1.56567572,44.9511091,85.16420317,94.53230473,98.35319749,97.52315616,75.33435769,0.224965706,0.084932903,0.319463496
2216,1.455786679,44.03214124,88.03977425,98.2080086,99.6091247,98.99050906,75.58671268,0.176802317,0.138925963,0.387136107
2217,1.445787809,37.95591092,80.67078742,95.92905133,97.09311047,96.16300208,70.7507358,0.360310928,0.193395366,0.513336382
2218,2.199239529,35.68039837,80.87180865,97.25772642,98.69708232,97.52748442,73.05336738,0.322511812,0.205052294,0.362139918
2219,1.758710895,34.18650973,78.81322225,94.38645525,97.65795207,97.56860284,75.2802545,0.125901479,0.115872746,0.223195281
2220,2.155582293,36.37528293,80.90943295,95.73556198,98.737665,98.44832064,74.2633736,0.061575979,0.104603783,0.132906569
2221,2.230358549,36.13407417,80.21392099,94.40150497,97.35144603,96.85612597,62.12777008,0.118884316,0.132252663,0.186556927
2222,1.793165014,36.52105025,77.88336469,92.71701156,96.55367594,96.61097645,63.04103186,0.056698674,0.097914006,0.249961896
2223,1.656115374,35.28927116,80.52889008,93.46089761,97.69853475,95.83080852,54.3444858,0.039018442,0.107379456,0.28349337
2224,1.373126781,34.51516523,77.65654394,90.42622951,95.38745782,94.89374134,66.61993097,0.107300716,0.096459511,0.169677066
2225,0.916959382,36.17156796,78.73904864,91.64363013,96.33879781,96.64019217,82.65776489,0.348727328,0.183664781,0.348117665
2226,2.357265805,38.10140335,80.79226015,93.63611932,98.10329361,98.77264884,88.76276835,0.174973327,0.19413235,0.399329371
2227,1.426612597,37.34133092,80.99543134,94.52835259,98.04455551,98.24597472,84.96797091,0.105471727,0.090616068,0.207285475
2228,1.789283704,37.94522408,81.29427573,94.84762161,97.92814729,98.07176247,82.12251941,0.051821369,0.095852848,0.154854443
2229,1.860820181,38.5273524,81.36844934,95.26578877,98.57960613,98.8757358,84.21377251,0.157902759,0.136499308,0.287151349
2230,1.448493159,38.60660933,84.37839291,95.20625737,99.05698663,98.53488573,85.78709314,0.129568512,0.118591498,0.206166758
2231,2.555357178,38.14757809,83.22278957,94.13168503,99.15737537,98.69715272,87.05527181,0.085962506,0.119512728,0.172534675
