,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19,labels
1495,1.247508638,40.86190541,86.21983338,98.97231927,99.63795976,98.18646122,56.93953238,0.028654169,0.141093474,0.278616065,-0.00468441,0.08690729,0.176419809,0.24637568,0.214180708,0.188785315,0.106061667,-0.014068893,-0.045708824,-0.050034661,1
1496,1.136889708,40.34196142,83.59903252,98.29293201,99.04853745,99.03804536,66.85720449,0.062185642,0.279671916,0.229233349,-0.004200797,0.086789593,0.169874087,0.237692654,0.214557722,0.194559515,0.120036781,-0.011029081,-0.04377234,-0.053590249,1
1497,0.658848013,40.60115128,81.9467885,97.35669131,96.7149387,95.58626212,50.24805867,0.068891937,0.31910505,0.304221917,-0.007554291,0.082155339,0.163222656,0.225691333,0.207980573,0.177277014,0.093190745,-0.016311791,-0.044242855,-0.050871432,1
1498,1.363487956,46.17834395,85.01048105,98.25208277,98.61378102,98.16975841,58.13632442,0.060356653,0.184881104,0.228014022,-0.005274298,0.095703222,0.176033601,0.241123363,0.218287721,0.195806891,0.104507007,-0.016920757,-0.046915069,-0.048852954,1
1499,0.865983993,42.82919998,83.19914002,98.72184897,99.10931693,98.2914214,55.64095673,0.031092821,0.147419253,0.130146567,-0.005627905,0.084200166,0.166827887,0.23340103,0.218073696,0.197908312,0.103588454,-0.020427337,-0.045236968,-0.051788457,1
1500,1.266513652,41.38410805,83.07659231,98.67562483,98.6052373,95.02142486,31.33735979,0.025669234,0.114052755,0.146319159,-0.001990565,0.079571024,0.162654921,0.233948335,0.219434977,0.183850572,0.072768472,-0.021983519,-0.043649308,-0.049472533,1
1522,4.214682343,36.66862834,83.41951088,96.70212312,98.55504293,98.58067299,85.54903913,0.273129096,0.198750191,0.412333516,-0.001924493,0.06715551,0.176669985,0.261047959,0.2020908,0.200522631,0.127678439,-0.013968353,-0.035566393,-0.05858152,1
1532,0.5829954,38.95971028,85.58129535,98.7408689,98.86795677,94.93421053,60.28501558,0.051211706,0.130146567,0.213382106,-0.003756578,0.076171227,0.177614793,0.251640648,0.208788022,0.190406427,0.108999684,-0.017645916,-0.03440503,-0.055670012,1
1533,1.474749832,41.93386638,84.64498791,97.51419694,96.5793071,90.93899489,52.88478186,0.065233958,0.151196464,0.251170711,-0.003065679,0.084408976,0.179293871,0.246845752,0.201912612,0.174120069,0.097077899,-0.012644974,-0.030866591,-0.044193052,1
1534,1.524869491,40.93435944,82.50255308,98.04350155,98.93096672,96.90681622,49.44490132,0.022557537,0.194003527,0.268861454,-0.002502151,0.082364999,0.169532165,0.242523372,0.211315572,0.17882511,0.092896283,-0.010166219,-0.038167171,-0.048085652,1
1535,0.772140697,39.70755998,84.31604407,98.66602379,99.61553249,98.66695427,55.0064711,0.035970127,0.110958695,0.173144338,-0.005176249,0.083485462,0.172600746,0.237272561,0.212185502,0.18972531,0.102612354,-0.00913782,-0.045084402,-0.052465189,1
1536,0.64717838,40.30918968,84.36011825,98.18386371,99.37854923,99.17709232,68.64503982,0.055479348,0.276713495,0.281054717,-0.005574378,0.08402282,0.170514628,0.237204969,0.212336749,0.200737908,0.119567402,-0.011194707,-0.041616779,-0.048975002,1
1537,0.658852297,42.10733162,83.08196721,97.38668888,98.27203212,97.68119068,51.31470741,0.063404969,0.233534027,0.384697455,-0.005791808,0.084792487,0.165858522,0.22745657,0.215693623,0.187608331,0.096030712,-0.018936574,-0.046864055,-0.04900372,1
1538,0.88640585,42.90991399,83.39478635,97.02132219,98.75261652,98.01343725,53.74177632,0.043895748,0.268861454,0.238378296,-0.008995201,0.088613003,0.174390748,0.234521121,0.222782433,0.197249725,0.101177387,-0.018083367,-0.046643067,-0.053282175,1
1539,0.502629587,41.95246718,83.42058586,99.05389478,99.56640608,99.14042278,60.22433132,0.02499619,0.142309797,0.102779298,-0.009687617,0.082676485,0.168960378,0.24060227,0.216677308,0.203209639,0.11046017,-0.017948283,-0.043871075,-0.052906286,1
1540,1.235522362,41.87505659,83.893577,99.06353798,98.96727754,96.03321829,32.28553497,0.009778756,0.149607736,0.120713306,-0.003912969,0.080831699,0.166131034,0.236288294,0.219909638,0.188557014,0.074369296,-0.020762214,-0.041568711,-0.047948256,1
1562,4.212778192,38.40516071,85.9145391,98.15279117,98.69387842,97.51882791,84.20836219,0.203017833,0.173934197,0.409292708,-0.00066258,0.069320254,0.183808729,0.269896716,0.205497459,0.203135312,0.127223596,-0.0169199,-0.036908336,-0.057631619,1
1573,1.491162668,41.20928762,85.40069874,98.57027681,99.37096843,98.11691113,53.65629328,0.049382716,0.120415982,0.236574834,-0.004898616,0.08235734,0.180765778,0.254121661,0.211423934,0.190870494,0.102608182,-0.011539035,-0.030422974,-0.044470601,1
1574,1.389172526,41.53100951,82.17038431,97.55119592,98.77290786,98.48186461,62.92308691,0.055479348,0.238418792,0.189605243,-0.003926453,0.086830303,0.168456301,0.239833638,0.214215979,0.189821303,0.114232145,-0.009292435,-0.031077316,-0.048673529,1
1575,0.766048273,41.55681304,84.66003762,98.69819941,99.43291042,98.88006406,65.90056083,0.021947874,0.189138235,0.151806127,-0.0047092,0.086370751,0.170628116,0.244918957,0.217160091,0.196047962,0.118068971,-0.012816334,-0.039498266,-0.052564003,1
1577,1.012826871,44.22911867,86.24133298,98.59959284,99.19902602,98.5478705,54.48407202,0.102423411,0.306971778,0.357262612,-0.004120145,0.091604918,0.176183447,0.238600999,0.222372651,0.191361114,0.098889381,-0.016094731,-0.042723462,-0.052019008,1
1578,1.372746809,41.89995473,84.21284601,97.38887396,99.14242385,97.99503883,53.45070118,0.02499619,0.161162805,0.288370675,-0.006248788,0.086699814,0.174687967,0.241506353,0.223012909,0.190944061,0.100403883,-0.020770514,-0.046285637,-0.052702039,1
1579,0.431290175,40.99909461,84.86750873,99.27008869,99.73728053,99.16464681,50.46915444,0.01341259,0.135285981,0.202517789,-0.008311655,0.079452671,0.169097126,0.241899773,0.221493945,0.207908854,0.100160107,-0.021330699,-0.046508178,-0.052839763,1
1580,1.137864324,41.12267995,82.61542596,98.66595001,99.40300739,98.4732081,40.43888504,0.024446889,0.114052755,0.199359854,-0.00554106,0.078484789,0.160945415,0.23155877,0.217238262,0.208006755,0.091675401,-0.019408122,-0.043258063,-0.04606225,1
1585,2.271830183,41.5314622,81.63934426,94.82289707,91.28753898,92.5067088,67.43637465,1.130315501,0.237182996,0.515720975,-0.003475394,0.088678867,0.18254143,0.242800042,0.216072455,0.205320731,0.109972157,-0.007196679,-0.032041233,-0.05760581,1
1615,1.043813868,43.91534631,86.42300457,98.82289707,99.56106626,98.46238747,63.00258844,0.012802926,0.116445664,0.221370796,-0.004544125,0.092867315,0.175938293,0.244241402,0.216557771,0.189675733,0.115085527,-0.015653165,-0.03779849,-0.050593883,1
1616,0.800159837,41.64463558,83.41413598,97.64041924,99.00032144,98.86491517,70.53648719,0.072549916,0.173934197,0.236574834,-0.004906063,0.088435985,0.167853162,0.230702668,0.214307711,0.19474107,0.122393548,-0.009776003,-0.035238922,-0.049921092,1
1617,1.157238576,42.09287618,85.51034668,97.97492768,98.51659618,97.55345395,60.1443473,0.135954885,0.287052241,0.372194855,-0.003914395,0.085383743,0.172181457,0.229135767,0.214934438,0.184102446,0.109612837,-0.012064835,-0.039291862,-0.053343013,1
1618,1.228016315,41.48076053,84.64928783,96.47836603,97.75300098,95.17687662,60.43758657,0.083523853,0.18716659,0.288876726,-0.008121261,0.084260449,0.173830912,0.235063821,0.216528997,0.188929498,0.104584388,-0.019504517,-0.04370866,-0.053565439,1
1619,0.673435054,40.28383884,82.62187584,99.14754098,99.43397838,98.45805921,59.57830026,0.026825179,0.104603783,0.199592322,-0.008265315,0.081097946,0.164664403,0.239945605,0.219763517,0.204447627,0.108926423,-0.022972574,-0.043792389,-0.052779082,1
1620,1.189518978,40.36215482,82.506853,98.67777479,99.30689051,96.85335873,35.69619979,0.023224545,0.105820106,0.249954388,-0.001320834,0.078356214,0.161503226,0.23196131,0.21239306,0.189545825,0.086269259,-0.022403445,-0.043760408,-0.04520319,1
1629,2.516264551,43.86790539,83.1625907,97.28352593,98.76116024,98.13955997,69.27092321,0.223689036,0.156519207,0.285932023,-0.002139392,0.086986162,0.185070455,0.248340502,0.225860283,0.217121825,0.115986615,-0.008481854,-0.026363363,-0.05220475,1
1631,1.937159028,40.61300086,83.6108573,96.70518678,95.88940151,84.80890755,49.34318378,0.042782056,0.079472931,0.27190977,-0.00389795,0.075702958,0.177862972,0.242300272,0.208057463,0.177138269,0.078264847,-0.022940626,-0.037436914,-0.057692513,1
1652,1.448698791,34.09359895,86.51545284,98.96909433,99.76504763,97.52964855,61.84466541,0.083730595,0.08614623,0.158512422,-0.005372495,0.064094171,0.178453058,0.246982574,0.214376763,0.192325503,0.11601878,-0.010509209,-0.041971728,-0.062423084,1
1654,1.796637201,40.21033082,84.72346144,98.20908358,99.36776454,98.83520276,63.56880932,0.062339567,0.127105759,0.267591072,-0.004485955,0.076273255,0.181667641,0.25455147,0.224883541,0.205219254,0.124532886,-0.01068522,-0.034883782,-0.046717942,1
1655,1.565138078,39.40100285,82.79494759,98.66165009,99.26951173,98.94498788,70.87467645,0.0330033,0.115872746,0.33165676,-0.004942923,0.076489851,0.177224725,0.255210072,0.229804158,0.211966559,0.134326607,-0.011964004,-0.0424559,-0.048229259,1
1656,1.4869057,42.35894656,85.63826928,98.77237302,99.86009654,99.21550381,70.03278689,0.021391028,0.128322082,0.208504801,-0.00077277,0.087740287,0.178569302,0.251071095,0.226531342,0.206569731,0.13050437,-0.011467583,-0.040391579,-0.056813117,1
1658,0.907741272,44.38313928,85.14055361,98.5685203,98.36921697,97.3521901,62.73403796,0.138124924,0.333664976,0.335314739,-0.003616028,0.092352763,0.172682971,0.237541944,0.215378851,0.191164643,0.115616083,-0.01100761,-0.03626759,-0.05560185,1
1659,0.523674767,41.67231332,85.01263101,96.85998388,94.09308386,85.41091458,56.36216566,0.053171984,0.288876726,0.199359854,-0.011081668,0.085241862,0.174677715,0.240953207,0.204386532,0.168218926,0.098281145,-0.023169024,-0.036566872,-0.051488001,1
1661,1.174743025,40.38939332,85.07927976,99.12281645,99.73621257,98.12261946,45.43679896,0.044726007,0.177145769,0.250571559,-0.00137369,0.07977175,0.17259194,0.239319831,0.208593026,0.202231705,0.099242017,-0.017688461,-0.036349945,-0.042866908,1
1667,1.417091843,37.97555455,83.38833647,97.67804354,96.69571532,95.60898546,48.35201697,0.44932175,0.300905142,0.600518214,-0.005398314,0.077461064,0.178713828,0.247364178,0.221364275,0.195993647,0.088210151,-0.017043443,-0.03184966,-0.057925664,1
1695,1.637355087,42.20490581,86.13490997,98.06073636,99.12747234,97.73295945,57.10158414,0.014631916,0.128322082,0.301039956,-0.006274798,0.086229526,0.184722796,0.255737156,0.235849321,0.202476948,0.108418472,-0.0176316,-0.034996495,-0.048439164,1
1696,2.232789723,40.87234043,82.91427036,98.03493684,99.25883207,99.04453774,67.61707929,0.026825179,0.219005557,0.263374486,-0.002468528,0.084000282,0.17656453,0.252732515,0.236850113,0.213795483,0.129924715,-0.017666414,-0.039168086,-0.055855121,1
1699,0.747828962,44.77074581,84.106423,97.85920926,97.11008586,92.50779086,65.09370672,0.098155769,0.347618239,0.508459076,-0.004873255,0.091480024,0.173354611,0.236140132,0.215377524,0.190150157,0.114017613,-0.020228494,-0.042517219,-0.050232042,1
1700,0.521419626,40.23223178,82.60037624,97.01048105,95.54978854,89.75517688,65.9052545,0.082304527,0.216505504,0.276177412,-0.0085642,0.080992624,0.170453846,0.24270606,0.205849916,0.18653807,0.11521294,-0.020640789,-0.041312743,-0.049163152,1
1702,1.040890019,38.2870077,82.69497447,98.76914808,99.58242556,97.93217625,56.8970741,0.023224545,0.208085612,0.174363664,-0.00407508,0.072487921,0.16936402,0.241441622,0.21285513,0.20814392,0.11727038,-0.017231839,-0.03804265,-0.045603964,1
1708,1.729943618,37.4685378,82.43267939,97.91385407,95.23947284,95.04961173,50.51181614,0.315195854,0.209207566,0.537722908,-0.003578185,0.074359275,0.177313507,0.243092149,0.2122529,0.187368616,0.089899644,-0.017800836,-0.032598197,-0.056136422,1
1711,2.152439708,43.57817229,82.44235421,97.65670203,98.42065788,98.33915614,74.80414647,0.195701875,0.092440552,0.311537875,-0.00040569,0.079317585,0.178677529,0.250406384,0.220810756,0.213132635,0.106210567,-0.011839378,-0.027596839,-0.049343005,1
1716,2.769859022,39.13444998,82.71109917,94.30301082,97.53991214,98.65305026,78.72662742,0.479804908,0.211640212,0.562109435,0.000132968,0.073356159,0.173244938,0.23290126,0.210612729,0.203837827,0.105995752,-0.011919588,-0.037590008,-0.052743562,1
1723,2.853711429,38.04345858,81.42972319,96.99346405,99.32598764,99.08865401,86.69278047,0.153635117,0.167657369,0.303612254,-0.002143181,0.069280781,0.167057276,0.280571729,0.221047282,0.20557785,0.12120042,-0.021472834,-0.034768388,-0.048413411,1
1733,2.540824233,39.7759167,84.9814566,98.22779385,99.5831994,99.05306299,64.20100416,0.031092821,0.148757811,0.193263222,-0.003585942,0.073732279,0.1847592,0.248958915,0.233590588,0.209995255,0.119901031,-0.01637407,-0.038075272,-0.066562802,1
1734,2.209936692,36.16930738,82.60575114,97.92671167,99.15139826,96.45060397,60.811044,0.037799116,0.108252752,0.144490169,-0.005370046,0.065342538,0.175042048,0.243175611,0.232853651,0.203729942,0.11885538,-0.016312536,-0.037385959,-0.066098876,1
1735,3.030568835,41.77138977,83.6054824,97.40698022,99.67534555,98.73921484,61.68195983,0.041457095,0.083318129,0.232281664,-0.003008595,0.082563601,0.180546075,0.246189967,0.245413199,0.205983177,0.122271471,-0.016488373,-0.037734337,-0.058045689,1
1736,3.279583254,46.65446989,85.82639076,97.12954034,99.21354334,97.27707605,49.55202562,0.039018442,0.10791038,0.225019765,-0.004363428,0.099940188,0.187977806,0.253387779,0.24952887,0.200027227,0.09954679,-0.017558243,-0.036063354,-0.050484329,1
1737,2.694226449,43.258488,85.40069874,98.20636451,99.31747562,98.25927524,60.95156683,0.037799116,0.129538405,0.345069349,-0.003627531,0.094747283,0.182341278,0.25270316,0.237599105,0.204944566,0.115429349,-0.021406416,-0.04078754,-0.05061695,1
1738,1.742613628,42.14124038,84.19134641,98.43994428,99.79213543,98.75,70.90163934,0.049992379,0.124371285,0.228623685,-0.003231059,0.088475212,0.17224738,0.252515078,0.22416392,0.206448495,0.128266677,-0.017501727,-0.040398493,-0.053602714,1
1740,0.659820482,44.65645751,86.20693362,97.85552565,96.33772635,89.68399482,57.88175208,0.114616674,0.30651341,0.437128487,-0.00709377,0.090932533,0.179981709,0.244043931,0.214669749,0.18829459,0.102165908,-0.023061981,-0.042677257,-0.056917481,1
1741,0.465379199,41.27840652,84.00322494,94.42622951,87.7027751,69.80059124,49.22848857,0.074378906,0.232891328,0.303002591,-0.007690646,0.083887331,0.177055001,0.240708366,0.192641705,0.150893882,0.085235931,-0.029575808,-0.046121772,-0.051968247,1
1742,0.480886114,39.23404255,85.12442892,98.64459445,94.70159649,66.54982744,38.1352459,0.017680232,0.155689351,0.129538405,-0.009766703,0.077389687,0.177023545,0.249028906,0.206162587,0.143178388,0.077891976,-0.036733434,-0.055224415,-0.053422373,1
1743,1.528685389,44.66681756,86.22628326,99.33997643,99.54034073,93.19672131,35.55228532,0.015279306,0.130146567,0.149977138,-0.006860149,0.092625782,0.175541148,0.260720044,0.227727726,0.191335618,0.090801544,-0.026294583,-0.048059843,-0.055019096,1
1749,1.493819015,39.61783439,85.90808922,97.80596614,96.20915033,96.90313366,54.13023719,0.536503582,0.161162805,0.342630697,-0.00553269,0.081901267,0.187682763,0.257958174,0.219413906,0.203683108,0.103886507,-0.010449085,-0.033694796,-0.059809484,1
1753,2.103937529,44.30591318,83.99570008,97.44584789,98.58601393,97.87963762,65.80354051,0.189605243,0.135285981,0.245084591,-0.001172485,0.080322415,0.180217057,0.244789124,0.216948241,0.203889117,0.097315535,-0.014151302,-0.024591414,-0.048054088,1
1755,2.909628419,41.7831598,83.21418973,95.39908627,94.11657909,76.62634176,51.38395949,0.111568358,0.123759373,0.160951075,-0.002314954,0.078039989,0.17334345,0.234834835,0.20187968,0.164216116,0.072631404,-0.022976426,-0.035276365,-0.056405455,1
1758,2.646089214,42.4196469,82.613276,95.37221177,97.88756461,91.66738568,66.58046226,0.438347813,0.286345216,0.603566529,-0.001693877,0.080400072,0.174278066,0.241295233,0.207661808,0.187155291,0.086709045,-0.019535217,-0.035207115,-0.056549925,1
1760,2.343825807,41.28429153,84.106423,97.00403117,98.33931394,98.24489266,72.18723037,0.10791038,0.088572885,0.142051517,0.000226971,0.077814147,0.177536204,0.239642486,0.215279415,0.199673727,0.095727399,-0.011821707,-0.033853114,-0.046286531,1
1775,3.485816534,40.50294251,84.08384843,97.8188659,99.58028963,98.56518352,58.21286357,0.027434842,0.080277322,0.204846822,0.000162046,0.078057364,0.179600909,0.238866493,0.239075169,0.204639375,0.106539346,-0.016883127,-0.040535297,-0.064076871,1
1776,3.44999903,40.1611589,82.07256114,94.97661919,96.58357897,88.89045187,48.37683348,0.006706295,0.035186488,0.15424478,-0.003644765,0.075233057,0.172627419,0.227296263,0.224041298,0.175007433,0.091036692,-0.022516267,-0.040528238,-0.059171494,1
1777,3.679337943,43.92621096,80.07524859,95.82127933,99.06873425,98.10097819,53.40200831,0.024386526,0.057026378,0.203017833,-0.003666683,0.091419287,0.172463074,0.237569496,0.241053402,0.204304501,0.10580571,-0.019926853,-0.03954741,-0.057485767,1
1778,4.36347016,43.89935402,82.93361999,96.61381349,98.6853347,98.04249353,55.98705852,0.060356653,0.093656875,0.166636259,-0.001337822,0.092619874,0.175639465,0.248868555,0.238910124,0.204841286,0.111079141,-0.012427072,-0.036120895,-0.052040797,1
1779,3.558675697,42.44182888,85.28352593,98.05643644,98.5283438,98.01224896,62.25112535,0.060966316,0.135285981,0.220088401,-0.000859714,0.092389911,0.177439034,0.253020436,0.239540726,0.20371969,0.123238027,-0.01540773,-0.038945504,-0.053376831,1
1780,2.737987572,46.60570394,87.76135447,99.13141629,99.80349438,98.2405644,66.76121657,0.076207895,0.124673113,0.245694254,-0.003462539,0.102210768,0.186160967,0.262292653,0.237583935,0.2074873,0.129770145,-0.017280173,-0.041398257,-0.055692073,1
1781,1.325962015,47.14531462,88.3891427,99.16366568,99.73749062,99.31829986,72.22342452,0.067062948,0.190492368,0.28349337,-0.004833757,0.101227283,0.18390128,0.258665413,0.235554576,0.210468292,0.135087296,-0.015900699,-0.041596863,-0.061392128,1
1782,1.157600574,47.15724805,85.83499059,98.14100504,98.33397411,93.20788608,59.21377251,0.097546106,0.267538644,0.41274196,-0.004845226,0.096715182,0.176213264,0.243382841,0.219043493,0.194695011,0.113248318,-0.021208717,-0.045847937,-0.056393955,1
1783,0.889323259,44.95563603,86.53265251,98.59392636,97.56824298,86.56924072,61.00675208,0.057308337,0.208599404,0.36640756,-0.010940456,0.096188128,0.182787627,0.257298797,0.221192241,0.192253962,0.112549312,-0.028689107,-0.051454868,-0.055220697,1
1784,1.423955443,46.314622,85.98548777,97.79414136,91.89307531,59.94308345,20.64926661,0.010364274,0.126186027,0.137444505,-0.006286712,0.100060172,0.177034482,0.244005591,0.200661451,0.122441247,0.045650374,-0.039551504,-0.051824082,-0.054109093,1
1785,4.408689986,44.2100498,86.67132491,98.99704381,99.05912256,91.12274931,26.83518006,0.02750275,0.14863258,0.203017833,0.00080765,0.091775715,0.177166387,0.24949728,0.218652844,0.181178719,0.075636171,-0.02588854,-0.044735886,-0.055813942,1
1790,1.615426224,39.84789498,88.60951357,96.9545821,96.1606647,87.85051769,50.86159635,0.168876696,0.091606203,0.268251791,-0.005802881,0.081093587,0.199518397,0.256870985,0.226048246,0.177404135,0.099377491,-0.016736064,-0.034912672,-0.052403428,1
1795,1.797679439,43.55377874,84.2773448,97.69954313,98.53475159,96.41824849,54.76488352,0.095107453,0.183212405,0.190214906,-0.003699895,0.081237204,0.180528656,0.245394602,0.218181163,0.194412544,0.086546026,-0.015622215,-0.026564773,-0.048479695,1
1800,1.660745874,41.57718425,82.52835259,95.40553615,96.97125037,91.21117343,62.68766178,0.236549307,0.248125409,0.547477519,-0.003628338,0.078219078,0.170268998,0.234512538,0.207546219,0.178131565,0.083149098,-0.026860965,-0.033757836,-0.055701885,1
1816,2.420476316,40.41604553,87.62053212,98.74872346,99.83553334,99.10621537,64.36906816,0.089842318,0.164405834,0.502972108,-0.003660818,0.073995568,0.190158159,0.25002867,0.238864288,0.211339161,0.121975437,-0.015771542,-0.047009487,-0.064245142,1
1817,3.928190284,40.51923947,83.66783123,97.60279495,99.02921953,98.53704986,62.85051769,0.034141137,0.122240467,0.363968907,-9e-05,0.08047045,0.179647028,0.238304928,0.237495422,0.204132795,0.118358247,-0.015015377,-0.039347418,-0.052641109,1
1818,4.270113098,42.12449072,84.87288363,97.77694168,99.39232774,98.69827735,58.04891158,0.026825179,0.084326239,0.294467307,-0.000142761,0.082868584,0.1844237,0.245233446,0.256566226,0.205490932,0.113465346,-0.01908765,-0.044729576,-0.046738412,1
1819,3.912596426,44.15844273,81.98011287,96.23057966,99.13281217,98.44507445,65.5338654,0.045724737,0.079472931,0.268861454,-0.000987024,0.089558512,0.173984542,0.240562156,0.247840866,0.209134132,0.125586808,-0.013776065,-0.039015844,-0.049693741,1
1820,3.079299641,45.24325789,86.23703306,97.75114217,99.11145286,98.40163934,56.36000863,0.049992379,0.124673113,0.221978958,-0.002952838,0.09655764,0.185769394,0.258899629,0.249209553,0.201753154,0.109509647,-0.015371615,-0.036232792,-0.04729696,1
1821,3.418716146,43.25033952,85.71889277,98.26283257,98.92135503,97.3402874,49.93852459,0.070111264,0.105559465,0.186556927,-0.004349233,0.094834559,0.180466816,0.256565899,0.24463971,0.19478935,0.102654368,-0.017254161,-0.04109684,-0.061018169,1
1822,3.933550673,46.05024898,84.61703843,98.58102661,99.6027169,97.55237188,53.3490997,0.038408779,0.100346652,0.193263222,-0.000744536,0.105773568,0.172038794,0.24565731,0.237312004,0.191372707,0.103336304,-0.019374253,-0.039265085,-0.056536097,1
1823,2.457494554,49.55817112,88.10749798,99.08734211,99.70427515,98.20052805,60.28041415,0.086572169,0.173505788,0.326779454,-0.00228801,0.112729922,0.176820859,0.252228469,0.229962587,0.196922585,0.115124278,-0.015331911,-0.041415546,-0.059484236,1
1824,1.783022629,54.77932873,89.76941682,99.1567556,99.1563074,95.18373442,55.75819672,0.087791495,0.259045354,0.449931413,-0.003756379,0.126324251,0.18343915,0.254450589,0.230292425,0.191031247,0.10462071,-0.023210688,-0.044430036,-0.059140325,1
1825,1.03065655,47.78678135,86.37140554,98.40687987,98.69174249,87.76747196,49.561044,0.072549916,0.141093474,0.309099223,-0.008955992,0.105554089,0.177822113,0.246365368,0.22701098,0.18114534,0.094727069,-0.025011159,-0.048014939,-0.056155697,1
1826,2.045589365,45.53055681,83.98280032,98.77774792,99.56427015,95.41204986,34.02741199,0.039628105,0.098279502,0.131971052,-0.006149444,0.098002695,0.173757792,0.235814884,0.219460502,0.184519455,0.078134105,-0.020851403,-0.050725013,-0.055095356,1
1827,2.258672865,43.1190584,84.69658694,98.89492072,99.59096929,94.50419841,25.01509922,0.030558611,0.162585843,0.22374638,-0.002576104,0.0869646,0.172322363,0.235676348,0.212708905,0.181056097,0.068607919,-0.020307487,-0.040592626,-0.048978731,1
1833,1.222612509,38.77867482,84.23434561,97.86616501,97.5216972,97.97762292,62.51731302,0.178021643,0.140222527,0.304080764,-0.004802179,0.081373058,0.180009827,0.249122798,0.234536529,0.199904665,0.118160732,-0.020852735,-0.032158956,-0.053583402,1
1837,1.78934368,41.75152474,84.22252083,96.95888202,98.93417062,96.91760138,59.72450658,0.174363664,0.136228182,0.403211093,-0.003050078,0.079627402,0.180215761,0.236450866,0.218708426,0.200861827,0.092723735,-0.010774096,-0.029343285,-0.045072798,1
1858,3.336955889,38.94050243,87.4614351,98.74442354,99.80029049,98.39962777,56.07362361,0.066006601,0.163595451,0.644651219,-0.002613775,0.069282733,0.191771701,0.24928689,0.234814808,0.198001415,0.109361432,-0.023047177,-0.047355559,-0.063722163,1
1859,4.254067353,40.38081041,85.07282988,97.49207202,98.92776283,97.94083276,54.20057133,0.028654169,0.154854443,0.260293134,-0.001328705,0.07919614,0.185582176,0.240543783,0.24315314,0.201677844,0.109415524,-0.018099904,-0.0405607,-0.059320733,1
1860,5.05492053,41.83945431,85.91561408,97.6748186,99.40407536,98.78159626,59.32053494,0.016460905,0.117375175,0.15933832,0.000610735,0.083182745,0.183008373,0.241805241,0.250892192,0.205648452,0.114361815,-0.020428907,-0.038777206,-0.058690641,1
1861,3.214983808,44.38948367,83.6904058,97.12954034,99.49271648,98.05661357,62.4372403,0.032312148,0.139877151,0.183664781,-0.003883917,0.090396836,0.179458424,0.243447527,0.245637223,0.197824344,0.119121343,-0.016985577,-0.037134718,-0.056256745,1
1862,3.337028717,39.99576273,85.96076324,98.40795485,99.56320219,98.82765315,71.41404086,0.040237769,0.118274653,0.336698294,-0.003789801,0.077978149,0.191231385,0.266480237,0.257879406,0.214888871,0.140647128,-0.006835347,-0.037984323,-0.053309362,1
1863,3.321430651,38.78348466,86.17683418,98.3628057,99.56533812,99.06834314,68.8484678,0.031092821,0.157513836,0.336313325,-0.003913567,0.078544393,0.185488686,0.26616776,0.25126633,0.215106487,0.137878671,-0.012063012,-0.041240893,-0.058607347,1
1864,2.421448785,42.87301802,88.21392099,98.16178447,99.76184374,97.22883483,53.1352459,0.010364274,0.103033074,0.28279511,-0.006929849,0.092224695,0.187803581,0.250792474,0.239069775,0.198686004,0.109091103,-0.022554426,-0.048266232,-0.061986886,1
1865,1.787398742,41.16501784,86.12308519,98.19940876,99.82427944,99.27068906,72.55237188,0.030483158,0.138660828,0.531533175,-0.005354837,0.08531943,0.183620408,0.251853019,0.231766671,0.211955607,0.142089456,-0.017408181,-0.048709478,-0.056578323,1
1866,3.025480797,47.33885981,87.90540177,98.80210008,99.26203597,97.82396988,63.56366863,0.080475537,0.28644408,0.456121146,-0.001087313,0.101961546,0.190636605,0.259104073,0.238151029,0.208461955,0.130576134,-0.02229834,-0.045067076,-0.061641347,1
1867,1.992589783,50.15584768,89.78446654,99.0077936,99.85262079,98.33692839,48.93957756,0.045724737,0.167657369,0.360031624,-0.005248975,0.11276383,0.188535407,0.25911814,0.234345883,0.197809413,0.098595738,-0.022950456,-0.045516778,-0.056953974,1
1868,2.159948767,44.07507792,84.82450954,98.8744961,99.6336879,97.21909626,49.65811044,0.020728547,0.083926291,0.281491907,0.000339897,0.091405906,0.173695892,0.241974354,0.219256446,0.195487052,0.098862223,-0.023708593,-0.048927777,-0.050815929,1
1869,1.651253027,39.67655961,83.35071217,98.18220908,99.32718185,98.55219875,46.85227666,0.024446889,0.137444505,0.307729733,-0.001637157,0.07567022,0.171406195,0.235168457,0.214873731,0.207251027,0.102492966,-0.019576862,-0.042047985,-0.049498193,1
1900,3.868969474,35.49758323,85.93711368,98.59822628,99.62514418,98.44615651,74.60180055,0.09045349,0.208692276,0.524919982,-0.000797059,0.063709527,0.185915753,0.249953017,0.249357551,0.217097431,0.137412921,-0.015305564,-0.043774571,-0.070068672,1
1901,4.190362021,38.60570394,86.62510078,98.50792798,99.27912341,98.50675208,60.19412223,0.03657979,0.102779298,0.274958086,-0.000591874,0.071747378,0.188463092,0.248636872,0.251617521,0.205508292,0.117145859,-0.019192675,-0.041832041,-0.064357251,1
