FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19
2720,3.097770188,44.16135881,82.71002419,96.55791454,98.59989748,98.11288089,77.25610284,0.340801707,0.127713921,0.144490169,-0.003937651,0.097779535,0.174928382,0.257156342,0.235983685,0.215860665,0.152412221,0.004005201,-0.035750717,-0.04707614
2721,3.428927075,44.52003433,82.49502822,96.5224402,98.59455765,96.2874394,66.07959448,0.234110654,0.223136717,0.304221917,-0.003213164,0.102288611,0.171123967,0.248248011,0.230987638,0.19405137,0.123211168,-0.007131857,-0.037975844,-0.049402915
2722,3.021462399,46.0270136,86.73367374,98.06503628,99.33997643,98.71991863,75.09522161,0.670019814,0.301648118,0.41457095,-0.002666073,0.10696236,0.184737116,0.2575517,0.239892542,0.210209846,0.141605034,-0.002637606,-0.035506561,-0.053466801
2723,3.49463409,50.48706055,86.91964526,98.81710061,99.26630783,97.0838383,50.95221607,0.181679622,0.247521742,0.335924402,-0.004185535,0.120149538,0.183326527,0.271599293,0.23703523,0.184536874,0.096672527,-0.016770132,-0.039867852,-0.050245035
2724,3.118709339,49.71314993,86.33163128,98.10373555,99.32504592,98.02200173,58.17174515,0.14083219,0.199359854,0.168267032,-0.003998209,0.12162061,0.180043101,0.258801818,0.233827099,0.193059817,0.106753096,-0.012914016,-0.035584383,-0.04889087
2725,2.884783326,45.62316484,83.18624026,98.26498253,99.22892904,98.17996884,56.65228645,0.109739369,0.145350605,0.212248373,0.001363403,0.10437452,0.168341339,0.257101983,0.233151302,0.199050039,0.112110794,-0.012910088,-0.034598634,-0.044812642
2726,2.424366193,44.89406875,81.33512497,97.64901908,97.16882396,93.73160492,43.49463296,0.12895734,0.112509883,0.185947264,-0.004189087,0.101861067,0.162097856,0.245743006,0.222584978,0.185667038,0.093758076,-0.009643435,-0.036471043,-0.039655004
2727,2.921298052,43.4879035,83.19914002,97.97473797,98.78251954,94.7130367,43.02285319,0.060966316,0.132296906,0.215211096,-0.004431291,0.09612795,0.171239838,0.255282611,0.225670457,0.180469707,0.091346644,-0.00853263,-0.03901162,-0.040532351
2728,4.290302548,47.90893075,79.14969094,95.20090003,92.88094323,83.69499569,44.97706025,0.025605853,0.12345679,0.135954885,0.00046153,0.105371252,0.161639482,0.232402876,0.20660539,0.159419417,0.081777431,-0.008920835,-0.04426394,-0.04303579
2729,1.311833302,35.12083842,77.57592045,91.98495028,95.45055181,91.7029767,44.81042244,0.068282274,0.115266083,0.269415557,-0.007721029,0.078128263,0.168956801,0.245399594,0.242402062,0.17091684,0.100226611,-0.017569844,-0.028199086,-0.042644083
2730,1.555951026,42.02761431,80.95673206,92.73313625,97.97707061,91.29529767,39.08089508,0.058527663,0.054734537,0.234110654,-0.006842784,0.092551127,0.173587933,0.24296844,0.239659622,0.159243584,0.090210676,-0.022603495,-0.036071215,-0.048096936
2731,1.682187428,43.07559982,80.693362,92.44723026,98.67138112,96.25323555,53.12716413,0.043895748,0.068552986,0.125590611,-0.002976564,0.089347631,0.176393211,0.232987389,0.241067931,0.18069768,0.108236864,-0.023813315,-0.033541355,-0.046916496
2732,1.657334717,40.85242191,80.03117442,93.1308788,97.74670524,94.40795485,49.77998274,0.100594422,0.098886166,0.482853224,-0.005563199,0.081559472,0.16908668,0.220475957,0.228084847,0.168595418,0.102428496,-0.021719581,-0.035593931,-0.043326043
2733,1.410080618,36.70687085,76.39666756,90.88739586,93.82854071,94.19866264,57.13296399,0.217649749,0.19521985,0.48407255,-0.006238627,0.071853265,0.15907149,0.213516265,0.195904553,0.176649883,0.108332366,-0.017439056,-0.031332437,-0.049473144
2734,1.501883446,34.57854233,76.84600914,92.15157216,95.61020036,97.57765315,72.3402874,0.138393538,0.086752894,0.231672001,-0.006966317,0.066088706,0.160771906,0.224752516,0.205186293,0.191980839,0.123179741,-0.016902944,-0.03338201,-0.0611226
2735,1.977496114,30.96242644,73.57914539,90.67024993,95.92949748,94.763805,73.17131233,0.046449089,0.085539567,0.157513836,-0.000978904,0.056774601,0.157887101,0.221136317,0.205270708,0.185576305,0.116325639,-0.019463936,-0.031449925,-0.054476004
2736,1.66292266,29.88456315,71.55065843,88.75709847,95.68091718,96.78170837,78.05974978,0.041457095,0.058383507,0.210333791,-0.005432047,0.054551404,0.151828811,0.227830365,0.211755544,0.208432779,0.128553793,-0.01479227,-0.028746413,-0.048998993
2737,1.23435132,34.67226815,73.56839559,90.12201021,95.21268617,93.57699543,63.94455506,0.070111264,0.077046276,0.192043896,-0.005917124,0.067706034,0.151113078,0.217731357,0.20383352,0.189263582,0.104261041,-0.013020664,-0.030880654,-0.046444505
2738,1.968278048,36.41421458,77.53722118,92.36011825,96.8659595,95.02480587,69.17849723,0.085352843,0.078452837,0.249961896,-0.006101279,0.078441523,0.157133803,0.225941688,0.214129776,0.199110553,0.115434282,-0.016240979,-0.033814341,-0.048982069
2739,1.452178023,35.76505206,79.15936576,92.35044343,97.08668167,95.51984469,73.97203947,0.088401158,0.052779733,0.178021643,-0.007092976,0.072551176,0.161869913,0.231988519,0.22040695,0.203592256,0.122033872,-0.019130867,-0.036840037,-0.04973267
2740,1.724095922,37.86509733,81.30610051,93.53292126,98.18600664,96.452761,64.41652286,0.064624295,0.078866267,0.35030104,-0.005750093,0.074167348,0.175606057,0.23542586,0.222957909,0.200386375,0.111223809,-0.024406515,-0.036554512,-0.049101777
2741,1.825811283,38.49302073,83.38833647,95.18482803,98.40042999,97.63265746,57.41213643,0.136564548,0.176366843,0.398719707,-0.008509761,0.073705912,0.176106438,0.239422306,0.220339477,0.202268913,0.111555763,-0.022371447,-0.036372229,-0.061194092
2742,2.253799785,39.66772295,78.84224671,91.8290782,96.58416372,97.40929858,61.88646988,0.074378906,0.1249727,0.352385307,-0.00522599,0.078551695,0.167744353,0.226030737,0.214317903,0.203188792,0.119311772,-0.023268184,-0.039013054,-0.058046192
2743,2.199221282,35.79357175,79.5678581,93.69309325,97.41990785,97.70599655,59.6671572,0.106691053,0.073587545,0.217040085,-0.003304303,0.070638508,0.172579706,0.229339764,0.222217709,0.200732872,0.120070219,-0.021616077,-0.041392997,-0.052163463
2744,2.012039171,37.26708918,80.43429186,94.75947326,97.53776921,97.42450388,43.67666091,0.046944063,0.098279502,0.198750191,-0.004068112,0.070526145,0.17692022,0.227804363,0.220962942,0.188806608,0.090903126,-0.02539387,-0.037206683,-0.050192766
2745,2.149028551,35.44744094,78.31335662,94.52620263,97.99635701,97.75129422,63.86123615,0.132296906,0.144385935,0.316415181,-0.004252027,0.069229543,0.17090179,0.230697066,0.225451276,0.200686008,0.115683571,-0.014660744,-0.029280558,-0.039942633
2746,1.795730207,32.90493436,76.2988444,93.75013393,98.49994643,97.8375755,71.87283587,0.138736096,0.060207991,0.264550265,-0.004691303,0.05897532,0.159597307,0.227925792,0.210175857,0.196299896,0.122961484,-0.009931978,-0.031920344,-0.046731107
2747,2.031488559,34.41828882,74.8744961,94.08868584,98.99496411,98.55200215,74.75328947,0.143880506,0.050353078,0.217649749,-0.003036126,0.064427912,0.155054465,0.227008119,0.218649969,0.205126986,0.127530605,-0.008996564,-0.033546451,-0.049476106
2748,1.159793186,33.59167044,76.0161247,93.67696856,97.61170042,97.18183779,70.36238136,0.132296906,0.113446092,0.273738759,-0.006483356,0.067407116,0.153287664,0.228227943,0.207915962,0.189794943,0.123402499,-0.013001762,-0.03491902,-0.051745646
2749,2.423393724,38.13354459,80.62241333,96.11824778,98.79387261,96.84965487,72.87807306,0.342630697,0.193395366,0.42432556,-0.00425559,0.077825166,0.164059192,0.246073902,0.216480464,0.191534385,0.128684327,-0.0181063,-0.034987271,-0.061581839
2750,2.158287405,39.1674572,79.14539102,95.13679119,97.42097932,96.19068162,73.68529259,0.115836001,0.114052755,0.246303917,-0.004906868,0.07950791,0.160637036,0.229255691,0.207763091,0.189883679,0.120492935,-0.018253636,-0.038331237,-0.057975989
2751,2.098348513,41.77682209,79.3173878,93.22618665,97.5088396,96.34922347,74.29665859,0.124980948,0.107036429,0.141093474,-0.004186747,0.084584013,0.16377233,0.248070389,0.223234594,0.203720048,0.146144956,-0.010407222,-0.035104655,-0.055530354
2752,2.19826706,44.66500679,79.67750605,93.77694168,97.11561127,96.9653319,66.5746333,0.146928822,0.106772792,0.171925011,-0.001588979,0.089481831,0.162163749,0.234406099,0.217601016,0.202174261,0.132710829,-0.013458244,-0.033042978,-0.052801963
2753,1.863466027,44.32775011,77.3705993,91.96022575,97.21740062,96.62963762,71.67265409,0.146928822,0.109199447,0.287151349,-0.002067554,0.087284051,0.162388369,0.221948549,0.217561215,0.197988078,0.136491463,-0.00844727,-0.028965782,-0.045339737
2754,1.494573825,41.44780232,76.21499597,93.73179253,98.29422479,97.97238999,79.3682912,0.161560738,0.06750593,0.365188234,-0.006522447,0.080938563,0.156495601,0.225660756,0.222863108,0.208968699,0.149197593,-0.010896905,-0.035467148,-0.05033296
2755,1.281714658,41.99909461,79.22063961,95.50873421,97.93635487,95.83908542,61.21018006,0.016460905,0.06248635,0.246303917,-0.007277159,0.087538242,0.164815873,0.239077955,0.229136437,0.193025291,0.116474457,-0.022036694,-0.036332373,-0.054519903
2756,1.912684142,43.34902671,83.00026874,96.98596378,99.10318226,98.40271786,70.51768766,0.207285475,0.129826009,0.380429813,-0.005306978,0.090567321,0.174170762,0.250774443,0.23735337,0.205421761,0.129299626,-0.014547938,-0.033319179,-0.057579517
2757,2.536925768,42.6364871,82.13276001,96.65681268,99.01961838,98.25638269,60.99484938,0.141441853,0.200085143,0.548561698,-0.001868722,0.084370077,0.170308292,0.246698231,0.236935362,0.194431201,0.110609241,-0.017606815,-0.039450046,-0.058588509
2758,1.988213671,36.60252067,78.12738511,94.27573233,97.88921033,98.57096635,75.41010215,0.146070163,0.124366037,0.237768633,-0.003303882,0.066462673,0.165332586,0.244991362,0.230140418,0.208423585,0.143378019,-0.013355817,-0.037670668,-0.063243993
2759,2.99645727,40.50973291,83.15829078,96.49556571,98.02957248,96.65336497,63.30613747,0.08291419,0.065681445,0.156683432,-0.002019758,0.076564923,0.172479346,0.248707011,0.227970824,0.19476071,0.123020485,-0.015941259,-0.04536457,-0.054959495
2760,2.992774552,37.33635129,78.89707068,93.45659769,97.51098254,96.96505608,74.65703192,0.135345222,0.154699216,0.148757811,-0.003862228,0.069230244,0.159546047,0.242075145,0.230105579,0.20392178,0.14100422,-0.012334879,-0.034758631,-0.051157784
2761,1.725070538,38.43775464,77.09217952,93.03225115,97.4702668,95.34188956,58.68464335,0.102423411,0.10980611,0.226794696,-0.010721984,0.072863892,0.151886806,0.239186704,0.230561107,0.178483173,0.112090044,-0.01365048,-0.031872991,-0.045869097
2762,1.835689468,40.37629308,74.55952701,91.35071217,96.78452802,98.33378124,80.41356475,0.285932023,0.170285228,0.323541933,-0.007079629,0.081528127,0.154126793,0.239593372,0.230855033,0.215290248,0.163454011,0.005619408,-0.027878825,-0.04411488
2763,3.016600053,43.95427795,79.29481322,95.71405536,97.99528555,97.37704918,62.66339162,0.101204085,0.157125871,0.240816949,-0.003153336,0.097862266,0.160383895,0.248107538,0.224960715,0.195372641,0.125128493,-0.004608663,-0.032625638,-0.050645985
2764,2.502814204,42.37301947,78.85192153,94.77667294,96.91203257,95.4864107,70.63740293,0.087181832,0.185489266,0.230452675,-0.002940242,0.09721493,0.158351839,0.235999703,0.218835458,0.195963547,0.132448435,-0.005142451,-0.035082262,-0.054870866
2765,2.598326584,44.89225894,81.56194571,96.84385918,98.71002419,98.17299396,62.83868594,0.093888127,0.213545585,0.457247371,-0.00228045,0.106538638,0.16666913,0.250156164,0.233518839,0.19538343,0.116606191,-0.010583649,-0.040617641,-0.052641883
2766,3.233460727,50.46392917,86.18005912,98.7656702,98.83852995,96.36755824,51.67719875,0.070720927,0.176539106,0.247523243,-0.002174558,0.120701596,0.179079846,0.273047209,0.231916979,0.180292517,0.10025847,-0.017649841,-0.039922498,-0.052231707
2767,3.648962765,50.59619737,88.15909702,98.87664606,99.18139934,95.79790379,57.84063366,0.066453285,0.133187375,0.204237159,-0.004477937,0.122045055,0.181717739,0.261816889,0.23248665,0.191877037,0.105567098,-0.014511295,-0.03675947,-0.050921489
2768,2.78952845,46.59800815,83.27761354,98.50040312,99.16532733,96.56600518,58.93011217,0.115836001,0.118906064,0.206166758,-0.009198543,0.103942998,0.166068226,0.256645054,0.231431559,0.19697389,0.113839962,-0.010208352,-0.031296991,-0.043102384
2769,2.487707654,44.54142146,81.3974738,97.97151303,98.3552984,93.38222606,45.65984245,0.120400929,0.144992599,0.204846822,-0.006033222,0.098971084,0.162710592,0.251552701,0.222520903,0.183100522,0.094302081,-0.004167797,-0.03132502,-0.040451668
2770,2.571037333,43.77196549,83.66245633,97.93926364,98.74209793,95.36130285,43.81384176,0.100594422,0.172717874,0.23532998,-0.005473919,0.095650844,0.172247157,0.259834915,0.230209485,0.18575938,0.096068554,-0.007459979,-0.032428019,-0.04504028
2771,4.13153621,45.3775464,79.76565439,96.47915997,96.44058716,89.18570277,49.26419668,0.04816339,0.080079594,0.15424478,-7.11E-05,0.10022115,0.164060876,0.247999191,0.219321191,0.174909651,0.1005404,-0.005692171,-0.037899781,-0.042700559
2772,1.822893874,37.80954962,80.21284601,94.72516876,97.57251484,92.23619287,35.9613054,0.050602042,0.124366037,0.33609163,-0.004413957,0.081055887,0.173285559,0.253098756,0.245480001,0.165726945,0.087362342,-0.017971382,-0.028066505,-0.041716941
2773,1.610258301,40.32820281,81.16635313,94.24086575,97.96125422,92.357384,43.15270083,0.067062948,0.061424314,0.304080764,-0.007146833,0.081126727,0.170873076,0.242878437,0.234322175,0.162371486,0.097838223,-0.021329297,-0.031539679,-0.05028791
2774,1.231632484,41.37980987,78.56060199,93.02298261,97.41979581,93.65910665,46.875,0.041457095,0.044286442,0.169677066,-0.007164346,0.082042299,0.168218181,0.222351357,0.220035568,0.163391933,0.101103097,-0.023245806,-0.030590501,-0.055401411
2775,1.359025975,38.80805794,79.61300726,92.30793957,96.43406382,92.42126833,38.8039258,0.060356653,0.097672838,0.310770541,-0.005805798,0.078235663,0.166786149,0.212908939,0.205771148,0.156272233,0.085467376,-0.02752322,-0.030774141,-0.053908303
2776,1.454035592,35.61051633,78.03063693,93.1179685,93.61834351,92.8702822,55.02293975,0.14266118,0.14717509,0.467676215,-0.006036104,0.069895051,0.163907453,0.217129856,0.196271151,0.174676523,0.104475759,-0.025684902,-0.034150641,-0.05356732
2777,1.485446996,33.89950204,77.70921795,92.32829744,93.95958819,95.6674169,69.02159799,0.123761622,0.090999539,0.272456364,-0.007293601,0.064456157,0.161004514,0.221962288,0.200699911,0.180293873,0.115962364,-0.020390345,-0.036385931,-0.054400515
2778,1.469401251,32.60525124,74.82397205,90.4103718,95.97056688,95.80483899,69.07353705,0.039115023,0.060666359,0.168045815,-0.003609924,0.061412767,0.160091564,0.218985364,0.203758463,0.183935001,0.106288314,-0.019858098,-0.03103433,-0.058411442
2779,1.523414,33.56948846,75.7119054,90.74714853,96.75552138,96.17382271,73.30349439,0.067062948,0.09548136,0.341786779,-0.004401939,0.063829817,0.161035061,0.226153642,0.212879106,0.197313264,0.110199749,-0.014648808,-0.026795467,-0.051435985
2780,1.341521526,35.3200524,75.96560064,90.36858459,95.0553206,90.54141501,62.60171399,0.0695016,0.075832949,0.255427842,-0.002181979,0.073564857,0.157800153,0.218966559,0.2031717,0.179345325,0.095663063,-0.015670331,-0.029819289,-0.045430921
2781,1.708261367,36.70755998,78.186509,92.60366442,96.85484215,94.41655125,70.98878982,0.065843621,0.092440552,0.301648118,-0.010696033,0.076503471,0.159390107,0.228987917,0.211461157,0.193685189,0.11165797,-0.019253956,-0.032661244,-0.045468356
2782,1.113477453,35.81982798,79.20881483,91.77327762,97.04600795,95.22052458,68.05639716,0.043286084,0.064306341,0.242048288,-0.010841089,0.071147583,0.164377913,0.23238039,0.218030035,0.197850645,0.110550679,-0.026902551,-0.034734234,-0.051891632
2783,1.769894293,37.7550928,83.80865359,94.40265724,98.46960571,96.40430229,60.80457291,0.060966316,0.063699677,0.308791769,-0.005472299,0.073417231,0.179311872,0.242595837,0.225035459,0.194035128,0.109629251,-0.025339788,-0.038595263,-0.054183222
2784,1.477808613,38.67777928,81.63504434,93.28356615,97.39419265,95.97364093,48.70801593,0.157902759,0.242048288,0.456121146,-0.009064046,0.07520657,0.170288637,0.230999693,0.21875383,0.182541877,0.095910847,-0.020907003,-0.032339241,-0.055195607
2785,2.046561834,38.53282028,78.83472185,92.54473374,96.73843394,95.15962036,56.58435769,0.08291419,0.212332258,0.397737639,-0.006316524,0.076280974,0.167335227,0.225107834,0.217774794,0.185849205,0.1082175,-0.021354726,-0.032645676,-0.057110865
2786,2.110744814,33.90448167,77.21257726,93.07832423,97.49882524,95.56029259,68.17975242,0.109129706,0.094873198,0.215289181,-0.003225912,0.068195485,0.166731864,0.229185581,0.222781643,0.197361186,0.129705369,-0.016837221,-0.034507528,-0.051307376
2787,2.114828543,36.33725668,81.93388874,95.91128255,97.49241745,96.40322022,42.73943054,0.040847432,0.097066175,0.232317704,-0.0020826,0.071155839,0.182273477,0.237670541,0.220326647,0.184752256,0.093920015,-0.022111019,-0.039098356,-0.049432524
2788,2.614970194,33.0916565,75.34963719,91.6736312,97.94309881,97.57617729,64.34600069,0.08291419,0.083719576,0.236574834,-0.000611566,0.061698966,0.164145097,0.217149287,0.217724755,0.191173226,0.111402258,-0.013366302,-0.032171018,-0.042036552
2789,2.073790977,34.29606157,76.54178984,93.02191465,98.90747149,96.78086046,60.2157635,0.083119423,0.094873198,0.209905603,-0.003197071,0.061868999,0.156790614,0.224286973,0.206986323,0.179901674,0.105263524,-0.014748296,-0.031439461,-0.047170363
2790,1.873217023,35.8533273,76.90620801,95.70556091,99.00145243,98.02523727,68.48056614,0.105471727,0.087359557,0.243872773,-0.004560526,0.070064679,0.160202637,0.24339363,0.222167864,0.199125722,0.125923872,-0.011773038,-0.030369535,-0.04629761
2791,1.258375393,34.5033952,74.90567052,92.38079931,97.01290102,96.00502078,64.85440035,0.085962506,0.146205926,0.261509457,-0.006727982,0.070018232,0.152296886,0.222865745,0.20432432,0.181459993,0.113694593,-0.014671959,-0.029339161,-0.051508781
2792,1.957150343,36.85242191,77.76941682,95.3991214,98.81602914,97.95598165,72.33812327,0.220698064,0.184881104,0.526667883,-0.003787999,0.073932186,0.158266306,0.243037209,0.217822134,0.193020508,0.129357144,-0.013344384,-0.034832254,-0.05464175
2793,2.7481985,38.91042147,78.03923676,94.93624772,98.42475116,98.00575658,72.5934903,0.064624295,0.124366037,0.302864441,-0.002993803,0.077012837,0.160642803,0.230223045,0.216990545,0.198297724,0.126639068,-0.016569979,-0.0394441,-0.059212893
2794,2.132625376,41.60796741,79.04434292,92.7463796,97.80319535,96.90746191,61.77177112,0.035360463,0.090007906,0.245698755,-0.004632632,0.079529889,0.166163296,0.238987327,0.220932662,0.195501924,0.11713253,-0.016911741,-0.031701129,-0.057297982
2795,2.714976033,46.42009959,82.31658156,95.04553734,97.50950489,96.06557377,55.16824849,0.105471727,0.10980611,0.251170711,-0.000354718,0.092331089,0.169527128,0.232812122,0.218327373,0.194772944,0.110125452,-0.012237849,-0.027731044,-0.049085587
2796,2.398595754,43.73336351,78.65520021,93.37833494,97.41125208,96.12080159,63.4154259,0.128638927,0.120119391,0.249346226,-0.004629967,0.086863458,0.162380889,0.222718,0.217310771,0.198807493,0.123123966,-0.006932674,-0.027506104,-0.043831859
2797,1.568593129,42.49943533,79.05724268,94.82160077,97.60134991,96.6423563,62.93715374,0.156073769,0.078452837,0.280362464,-0.006767129,0.086658515,0.163781568,0.226710796,0.217766896,0.196861312,0.118004225,-0.013541329,-0.037733711,-0.051388673
2798,1.848473675,41.46265278,78.30690675,95.29197471,97.06629929,95.50077909,61.6711392,0.054869684,0.075226286,0.134403698,-0.006299465,0.086115122,0.162368283,0.238255963,0.220549658,0.197007298,0.117043994,-0.014597499,-0.037960701,-0.064171121
2799,2.521613132,42.59212313,81.45229777,97.22969798,98.6084412,96.16733033,64.16091458,0.078036885,0.111019438,0.30651341,-0.003237528,0.085219987,0.166115195,0.258418709,0.224309385,0.186408058,0.110962905,-0.015597689,-0.038526811,-0.060398228
2800,2.39713705,41.70076958,79.56893308,95.85878067,98.5685203,97.34900777,76.09829467,0.28349337,0.19886882,0.637603436,-0.004166863,0.081778981,0.158410385,0.254882157,0.235212147,0.200132117,0.142508402,-0.010017298,-0.038465992,-0.057793941
2801,1.774728793,42.44929304,80.79333512,96.38165649,98.74834465,95.86543456,63.57448927,0.048893778,0.106166129,0.458553792,-0.004413328,0.080956593,0.167927355,0.247528389,0.233670026,0.180997699,0.114965469,-0.016178548,-0.042328458,-0.055769201
2802,3.036535675,39.59891354,82.54340231,96.58737812,97.87795292,96.65750519,49.94373269,0.032921811,0.068722253,0.236574834,-0.002781951,0.077394508,0.164564893,0.239425361,0.221866861,0.178236514,0.09760759,-0.016616678,-0.04075478,-0.053060003
2803,3.116206408,37.49886827,80.09459823,95.24483017,97.42727156,90.61634349,48.52890423,0.060966316,0.064306341,0.318676641,-0.004267275,0.071500368,0.159836546,0.247494847,0.225889057,0.169828042,0.097490668,-0.01531587,-0.038657095,-0.0500088
2804,1.624510119,39.14169307,81.37274926,95.95668333,98.35106156,96.50493421,64.66629155,0.217040085,0.132859327,0.364288755,-0.011300621,0.074850693,0.165396541,0.25605908,0.23187387,0.192537278,0.124963686,-0.005534637,-0.03192801,-0.040801518
2805,1.979947681,38.55716673,76.1709218,92.94760527,96.98940578,97.53666954,69.66326177,0.0810852,0.139877151,0.370064792,-0.007273414,0.076334015,0.157875463,0.238671333,0.220642135,0.196725175,0.134037867,-0.005231682,-0.032819457,-0.044548769
2806,2.831900483,42.64146673,77.69954313,95.36162006,97.6323209,97.39655471,67.2502597,0.072549916,0.108592783,0.227452411,-0.001106063,0.091922678,0.158915386,0.246039584,0.223474413,0.20159027,0.132286996,-0.003221282,-0.034393832,-0.051405426
2807,2.662621194,44.00316885,80.31066917,96.20165006,98.17805118,98.89737708,72.62942192,0.166438043,0.225627927,0.209207566,-0.002622871,0.102617815,0.16236876,0.249210268,0.222748414,0.206604287,0.13801305,-0.007870351,-0.035157047,-0.058187254
2808,2.211395396,43.60570394,80.87180865,96.50166077,98.18814958,96.94749827,64.15231129,0.193263222,0.239025456,0.482880253,-0.003042064,0.101560347,0.160534218,0.247831643,0.224593997,0.191528797,0.119369186,-0.00945176,-0.040056229,-0.047386311
2809,3.14143492,51.44689886,85.52109648,98.95232603,98.52407194,93.46325312,47.95814578,0.100594422,0.151059235,0.343003102,-0.003093717,0.124502659,0.172535762,0.273444057,0.224896476,0.170565709,0.088835202,-0.014940968,-0.043853268,-0.045874689
2810,3.108984645,48.34721593,85.30180059,98.18172078,98.32009056,92.99396031,53.42364958,0.03657979,0.126497598,0.179407651,0.000274477,0.114262879,0.170370489,0.253411084,0.220940337,0.181069985,0.098680228,-0.013417097,-0.039707303,-0.04658708
2811,2.864891614,45.47623359,82.86482128,98.33172613,98.80601478,95.96173823,47.05780846,0.045724737,0.087966221,0.11647941,-0.002267948,0.098980024,0.164572686,0.25353387,0.22315374,0.187965885,0.094105221,-0.011557006,-0.041138493,-0.04403815
2812,2.783693633,44.5527388,83.7387799,98.37458481,98.71737366,95.33197715,37.05851801,0.057450189,0.163192506,0.169677066,-0.005926656,0.096651189,0.169026554,0.252725631,0.227178186,0.187456384,0.08467143,-0.008574009,-0.033555917,-0.04111556
2813,3.512559442,42.14572887,81.98656275,97.0534662,98.27416806,95.66200658,45.72368421,0.05974699,0.229885057,0.164203612,-0.003695446,0.089541212,0.166758806,0.246979535,0.224058613,0.18791227,0.098601311,-0.008515811,-0.031627402,-0.046204697
2814,5.128665412,46.91987325,78.73152378,95.55940023,95.00512623,85.57269198,34.78185596,0.022557537,0.123152709,0.173326035,0.003159385,0.103149943,0.158332154,0.230909646,0.208245039,0.156984478,0.07428135,-0.007120057,-0.037889078,-0.041307658
2815,1.535020394,36.73984731,81.70061811,93.72964257,96.06027596,89.61002424,33.01768766,0.057308337,0.11555069,0.301039956,-0.006545519,0.07543084,0.176608145,0.251467943,0.243908927,0.159882024,0.085408993,-0.019545972,-0.028927907,-0.042016186
2816,1.634234812,38.6432775,79.65923139,92.62671325,96.64231706,90.52869633,40.33218292,0.061575979,0.078036885,0.292028654,-0.008044526,0.078069352,0.166537106,0.246632636,0.226021528,0.161044121,0.090803616,-0.023341428,-0.030345978,-0.05121747
2817,1.722633998,42.26482571,81.95646332,94.41872924,98.28271178,93.65261427,44.02070751,0.048773053,0.085750775,0.235939643,-0.005999125,0.086912908,0.174981743,0.237455055,0.226615757,0.166340709,0.098724954,-0.023543108,-0.030753732,-0.0571406
2818,1.878085269,40.14124038,81.10830422,94.65197528,97.07591097,93.30780846,44.02902446,0.095717116,0.112509883,0.326779454,-0.005077432,0.084819928,0.168029845,0.227406472,0.209398016,0.160917535,0.091733314,-0.026207259,-0.032836769,-0.056056261
2819,1.431961179,35.75326377,78.83149691,91.36038699,94.34372656,92.32600416,61.10224331,0.166438043,0.239597622,0.594421582,-0.007328083,0.072441243,0.166411445,0.209230587,0.197465822,0.171545267,0.111526735,-0.021422651,-0.03212636,-0.048761863
2820,1.584725816,35.4472612,77.26632626,91.30448804,94.42842496,95.96173823,74.4327006,0.0810852,0.091224229,0.298734949,-0.004454337,0.071404561,0.161283106,0.21191439,0.198426887,0.179206565,0.119331665,-0.023513518,-0.035466254,-0.043689899
2821,1.318168306,32.59981892,74.66057511,90.03386187,95.13648597,93.37777008,73.50194133,0.082508251,0.083926291,0.130754728,-0.005723852,0.063244648,0.161217004,0.230984762,0.203686297,0.183704123,0.114418946,-0.017021555,-0.031004265,-0.043546699
2822,2.207505519,34.46038932,77.43832303,91.54076931,97.50950489,94.99870152,66.08116098,0.038408779,0.135954885,0.241426612,-0.006215001,0.069538236,0.16582641,0.226933718,0.214433372,0.185514405,0.097112387,-0.019059161,-0.027745204,-0.044471011
2823,1.965313412,35.2906898,76.15909702,91.02069336,95.09803922,89.6893874,58.55694564,0.046944063,0.101562975,0.221917391,-0.002795573,0.076069228,0.156145081,0.222904921,0.206040382,0.173163459,0.085330039,-0.015369487,-0.0246277,-0.042253524
2824,2.993747022,35.45359891,76.19457135,91.33781242,96.13396557,90.01796226,65.26315789,0.080475537,0.090839811,0.299344612,-0.004984795,0.071437642,0.154108062,0.228256389,0.215602532,0.178588346,0.097012199,-0.017858628,-0.029399138,-0.048777003
2825,2.277190572,36.53100951,79.92260145,94.27680731,98.36921697,94.25315963,68.82549612,0.054260021,0.069938576,0.243255601,-0.006754155,0.069549449,0.164084285,0.245042786,0.231542856,0.19161433,0.109130271,-0.021284666,-0.036939878,-0.054556075
2826,2.203119746,37.13218651,83.87315238,95.06369256,98.07125465,95.99961046,61.87906477,0.074378906,0.110077237,0.325974579,-0.007753449,0.068138279,0.175908402,0.245800942,0.220919833,0.187807187,0.10259293,-0.023233976,-0.037961457,-0.052691299
2827,1.644445741,36.40601708,79.89787691,92.22007929,96.44058716,95.65659626,59.41436583,0.109129706,0.154854443,0.493217497,-0.008942605,0.067732513,0.16790548,0.226022467,0.212457836,0.181570545,0.101841532,-0.026898226,-0.036570244,-0.054171875
2828,2.170470106,39.41647804,82.49395324,93.84681537,96.51095732,92.8850302,57.5,0.084133516,0.129538405,0.286541686,-0.009129775,0.078721926,0.173841536,0.226503521,0.214767069,0.179440767,0.104346618,-0.022916,-0.036625762,-0.058013886
